ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1297770287710583503!,rebel-wine-beetle,0.000000,1.430128,1.201192,1.967703,0.357976,0.000000,0.000000,0.000000,0.000000,-0.180475,-0.293342,-0.161314,0.138467
1297770287710583503!,rebel-wine-beetle,0.010000,1.423249,1.201191,1.966979,0.361931,-1.372029,-0.001991,-0.145811,0.792437,-0.154873,-0.203867,-0.076720,0.119517
1297770287710583503!,rebel-wine-beetle,0.020000,1.404608,1.199913,1.965141,0.371781,-2.348756,-0.259180,-0.223159,1.179560,-0.134890,-0.151381,-0.033064,0.104475
1297770287710583503!,rebel-wine-beetle,0.030000,1.377488,1.195412,1.962687,0.384523,-3.062630,-0.647748,-0.268196,1.368929,-0.118423,-0.121105,-0.013817,0.091893
1297770287710583503!,rebel-wine-beetle,0.040000,1.344116,1.186737,1.959841,0.398776,-3.593692,-1.090517,-0.301551,1.482015,-0.104058,-0.103588,-0.008497,0.080787
1297770287710583503!,rebel-wine-beetle,0.050000,1.306084,1.173570,1.956656,0.414124,-3.988793,-1.542042,-0.335920,1.587155,-0.090911,-0.093223,-0.010934,0.070541
1297770287710583503!,rebel-wine-beetle,0.060000,1.264616,1.155957,1.953077,0.430684,-4.274686,-1.976108,-0.379575,1.721306,-0.078480,-0.086851,-0.017659,0.060803
1297770287710583503!,rebel-wine-beetle,0.070000,1.220727,1.134162,1.948982,0.448855,-4.466735,-2.377137,-0.438413,1.903638,-0.066523,-0.082745,-0.026735,0.051406
1297770287710583503!,rebel-wine-beetle,0.080000,1.175349,1.108590,1.944195,0.469156,-4.574228,-2.735251,-0.517119,2.142955,-0.054968,-0.079973,-0.037050,0.042309
1297770287710583503!,rebel-wine-beetle,0.090000,1.129297,1.079703,1.938497,0.492169,-4.603273,-3.043660,-0.620084,2.442311,-0.043846,-0.078041,-0.047926,0.033542
1297770287710583503!,rebel-wine-beetle,0.100000,1.083329,1.048022,1.931622,0.518495,-4.558580,-3.297385,-0.751842,2.800943,-0.033243,-0.076681,-0.058916,0.025177
1297770287710583503!,rebel-wine-beetle,0.110000,1.038156,1.014110,1.923257,0.548711,-4.444441,-3.492554,-0.917341,3.215321,-0.023262,-0.075741,-0.069699,0.017298
1297770287710583503!,rebel-wine-beetle,0.120000,0.994447,0.978570,1.913034,0.583352,-4.265261,-3.625984,-1.122054,3.679642,-0.013998,-0.075116,-0.080028,0.009981
1297770287710583503!,rebel-wine-beetle,0.130000,0.952825,0.942033,1.900530,0.622885,-4.025902,-3.694852,-1.371942,4.186031,-0.005510,-0.074705,-0.089698,0.003275
1297770287710583503!,rebel-wine-beetle,0.140000,0.913863,0.905163,1.885256,0.667689,-3.731929,-3.696439,-1.673267,4.724562,0.002182,-0.074389,-0.098536,-0.002803
1297770287710583503!,rebel-wine-beetle,0.150000,0.878070,0.868649,1.866662,0.718033,-3.389888,-3.627937,-2.032239,5.283189,0.009110,-0.074013,-0.106379,-0.008276
1297770287710583503!,rebel-wine-beetle,0.160000,0.845888,0.833211,1.844136,0.774055,-3.007624,-3.486370,-2.454487,5.847659,0.015352,-0.073384,-0.113069,-0.013203
1297770287710583503!,rebel-wine-beetle,0.170000,0.817667,0.799601,1.817014,0.835740,-2.594671,-3.268714,-2.944364,6.401456,0.021025,-0.072260,-0.118439,-0.017673
1297770287710583503!,rebel-wine-beetle,0.180000,0.793654,0.768601,1.784595,0.902895,-2.162660,-2.972259,-3.504072,6.925891,0.026273,-0.070368,-0.122307,-0.021796
1297770287710583503!,rebel-wine-beetle,0.190000,0.773964,0.741017,1.746173,0.975131,-1.725653,-2.595285,-4.132676,7.400407,0.031251,-0.067405,-0.124469,-0.025690
1297770287710583503!,rebel-wine-beetle,0.200000,0.758555,0.717668,1.701065,1.051846,-1.300294,-2.138048,-4.825088,7.803222,0.036110,-0.063063,-0.124712,-0.029469
1297770287710583503!,rebel-wine-beetle,0.210000,0.747253,0.699293,1.648734,1.132112,-0.905736,-1.603551,-5.570867,8.113048,0.040960,-0.057050,-0.122787,-0.033217
1297770287710583503!,rebel-wine-beetle,0.220000,0.739647,0.686624,1.588735,1.214875,-0.562546,-0.999625,-6.354133,8.309522,0.045883,-0.049128,-0.118489,-0.036995
1297770287710583503!,rebel-wine-beetle,0.230000,0.735111,0.680289,1.520809,1.298899,-0.291556,-0.339715,-7.153303,8.375410,0.050908,-0.039154,-0.111668,-0.040825
1297770287710583503!,rebel-wine-beetle,0.240000,0.732819,0.680748,1.444947,1.382797,-0.111957,0.356491,-7.941715,8.298660,0.056002,-0.027114,-0.102266,-0.044678
1297770287710583503!,rebel-wine-beetle,0.250000,0.731768,0.688228,1.361430,1.465097,-0.038955,1.063227,-8.689132,8.074311,0.061062,-0.013165,-0.090364,-0.048478
1297770287710583503!,rebel-wine-beetle,0.260000,0.730833,0.702670,1.270856,1.544320,-0.081373,1.749901,-9.364087,7.705919,0.065931,0.002342,-0.076221,-0.052104
1297770287710583503!,rebel-wine-beetle,0.270000,0.728843,0.723690,1.174138,1.619074,-0.239724,2.383514,-9.936871,7.206134,0.070406,0.018865,-0.060296,-0.055403
1297770287710583503!,rebel-wine-beetle,0.280000,0.724709,0.750554,1.072473,1.688136,-0.505384,2.932491,-10.382753,6.596163,0.074267,0.035711,-0.043216,-0.058212
1297770287710583503!,rebel-wine-beetle,0.290000,0.717565,0.782237,0.967202,1.750577,-0.861230,3.370828,-10.684571,5.903279,0.077323,0.052135,-0.025712,-0.060390
1297770287710583503!,rebel-wine-beetle,0.300000,0.706612,0.817572,0.859750,1.805777,-1.283124,3.678158,-10.834101,5.158230,0.079428,0.067301,-0.008687,-0.061835
1297770287710583503!,rebel-wine-beetle,0.310000,0.691309,0.855228,0.751580,1.853410,-1.743184,3.844214,-10.833446,4.393092,0.080482,0.080445,0.006992,-0.062479
1297770287710583503!,rebel-wine-beetle,0.320000,0.671399,0.893816,0.644104,1.893444,-2.213280,3.869559,-10.694423,3.637988,0.080445,0.090963,0.020598,-0.062297
1297770287710583503!,rebel-wine-beetle,0.330000,0.646893,0.931998,0.538590,1.926116,-2.668297,3.764657,-10.436628,2.918341,0.079336,0.098483,0.031628,-0.061311
1297770287710583503!,rebel-wine-beetle,0.340000,0.618033,0.968568,0.436092,1.951877,-3.088514,3.547617,-10.084633,2.253128,0.077230,0.102898,0.039852,-0.059581
1297770287710583503!,rebel-wine-beetle,0.350000,0.585226,1.002522,0.337419,1.971332,-3.460741,3.241205,-9.664904,1.654273,0.074244,0.104350,0.045311,-0.057199
1297770287710583503!,rebel-wine-beetle,0.360000,0.548980,1.033091,0.243122,1.985168,-3.778222,2.869817,-9.203007,1.127086,0.070521,0.103181,0.048279,-0.054272
1297770287710583503!,rebel-wine-beetle,0.370000,0.509848,1.059739,0.153518,1.994099,-4.039627,2.456926,-8.721496,0.671432,0.066214,0.099866,0.049182,-0.050914
1297770287710583503!,rebel-wine-beetle,0.380000,0.468376,1.082155,0.068717,1.998819,-4.247574,2.023324,-8.238670,0.283236,0.061472,0.094935,0.048523,-0.047236
1297770287710583503!,rebel-wine-beetle,0.390000,0.425071,1.100213,-0.011326,1.999968,-4.407080,1.586185,-7.768148,-0.043990,0.056436,0.088908,0.046805,-0.043341
1297770287710583503!,rebel-wine-beetle,0.400000,0.380387,1.113942,-0.086768,1.998117,-4.524272,1.158826,-7.319113,-0.317833,0.051233,0.082254,0.044479,-0.039323
1297770287710583503!,rebel-wine-beetle,0.410000,0.334717,1.123483,-0.157842,1.993762,-4.605418,0.750928,-6.896923,-0.546016,0.045972,0.075357,0.041910,-0.035262
1297770287710583503!,rebel-wine-beetle,0.420000,0.288391,1.129060,-0.224818,1.987324,-4.656305,0.369023,-6.503881,-0.735757,0.040745,0.068510,0.039364,-0.031228
1297770287710583503!,rebel-wine-beetle,0.430000,0.241685,1.130949,-0.287976,1.979159,-4.681990,0.017118,-6.140140,-0.893417,0.035630,0.061922,0.037017,-0.027278
1297770287710583503!,rebel-wine-beetle,0.440000,0.194828,1.129455,-0.347590,1.969564,-4.686740,-0.302721,-5.804453,-1.024375,0.030690,0.055726,0.034965,-0.023462
1297770287710583503!,rebel-wine-beetle,0.450000,0.148014,1.124896,-0.403913,1.958789,-4.674091,-0.589859,-5.494792,-1.133055,0.025976,0.049999,0.033247,-0.019817
1297770287710583503!,rebel-wine-beetle,0.460000,0.101407,1.117594,-0.457167,1.947049,-4.646966,-0.844675,-5.208798,-1.223025,0.021524,0.044772,0.031858,-0.016372
