ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1528341566723994469!,great-wine-beetle,0.000000,-0.052354,2.135281,-1.079169,1.041822,0.000000,0.000000,0.000000,0.000000,0.521644,0.655173,0.217801,-0.403015
1528341566723994469!,great-wine-beetle,0.010000,-0.032699,2.125680,-1.074574,1.046561,3.915064,-1.932680,0.927225,0.952043,0.195828,0.167661,-0.019186,-0.152429
1528341566723994469!,great-wine-beetle,0.020000,0.010171,2.100002,-1.066103,1.055189,4.640404,-3.209960,0.769523,0.777483,0.120364,0.062027,-0.064688,-0.094284
1528341566723994469!,great-wine-beetle,0.030000,0.056623,2.062524,-1.060176,1.061144,4.636285,-4.286262,0.418284,0.417902,0.099192,0.039956,-0.067699,-0.077861
1528341566723994469!,great-wine-beetle,0.040000,0.102107,2.014818,-1.057713,1.063599,4.449299,-5.258112,0.075399,0.074982,0.089020,0.034907,-0.061983,-0.069890
1528341566723994469!,great-wine-beetle,0.050000,0.145378,1.957821,-1.058415,1.062900,4.194056,-6.146053,-0.215498,-0.214588,0.080562,0.032896,-0.054411,-0.063231
1528341566723994469!,great-wine-beetle,0.060000,0.185877,1.892352,-1.061726,1.059594,3.895611,-6.949868,-0.445423,-0.446319,0.071753,0.030990,-0.046281,-0.056293
1528341566723994469!,great-wine-beetle,0.070000,0.223212,1.819267,-1.067037,1.054245,3.561649,-7.662711,-0.613559,-0.621003,0.062163,0.028621,-0.037810,-0.048743
1528341566723994469!,great-wine-beetle,0.080000,0.257059,1.739495,-1.073741,1.047416,3.197590,-8.276049,-0.721631,-0.739768,0.051814,0.025762,-0.029057,-0.040601
1528341566723994469!,great-wine-beetle,0.090000,0.287159,1.654045,-1.081247,1.039665,2.809509,-8.782166,-0.772675,-0.803579,0.040917,0.022537,-0.020120,-0.032030
1528341566723994469!,great-wine-beetle,0.100000,0.313327,1.564071,-1.088972,1.031571,2.404479,-9.175899,-0.770890,-0.813785,0.029774,0.019105,-0.011152,-0.023268
1528341566723994469!,great-wine-beetle,0.110000,0.335412,1.470813,-1.096395,1.023679,1.990206,-9.455052,-0.721246,-0.772479,0.018749,0.015658,-0.002346,-0.014600
