ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
252410643239693173!,thoughtful-antique-butterfly,0.000000,-1.838181,0.499790,0.090696,-0.028827,-0.105420,-0.488760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092422,0.169808,-0.063219,-0.122559,-0.029704,0.187010
252410643239693173!,thoughtful-antique-butterfly,0.010000,-1.833318,0.509069,0.092807,-0.029485,-0.104271,-0.489007,0.975393,1.851989,0.420913,-0.131092,0.229206,-0.048873,0.081974,0.086207,-0.016210,-0.087491,0.002210,0.074091
252410643239693173!,thoughtful-antique-butterfly,0.020000,-1.820035,0.531854,0.099007,-0.031419,-0.100919,-0.489709,1.685671,2.701504,0.817788,-0.255322,0.440694,-0.090818,0.074811,0.045780,0.005608,-0.069020,0.016648,0.020773
252410643239693173!,thoughtful-antique-butterfly,0.030000,-1.800312,0.560703,0.109051,-0.034557,-0.095524,-0.490790,2.259296,3.064471,1.188216,-0.371137,0.637038,-0.123989,0.068816,0.025882,0.015247,-0.058151,0.022557,-0.003987
252410643239693173!,thoughtful-antique-butterfly,0.040000,-1.775254,0.591984,0.122666,-0.038809,-0.088233,-0.492153,2.748286,3.188802,1.529740,-0.477539,0.818767,-0.146788,0.063358,0.015775,0.019071,-0.050895,0.024391,-0.015114
252410643239693173!,thoughtful-antique-butterfly,0.050000,-1.745590,0.623903,0.139562,-0.044080,-0.079189,-0.493689,3.176266,3.193626,1.841183,-0.574181,0.986161,-0.158182,0.058206,0.010361,0.020133,-0.045407,0.024300,-0.019730
252410643239693173!,thoughtful-antique-butterfly,0.060000,-1.711876,0.655551,0.159436,-0.050275,-0.068532,-0.495281,3.554619,3.136648,2.122175,-0.661101,1.139446,-0.157666,0.053267,0.007222,0.019891,-0.040822,0.023313,-0.021228
252410643239693173!,thoughtful-antique-butterfly,0.070000,-1.674580,0.686450,0.181987,-0.057297,-0.056403,-0.496808,3.889021,3.046350,2.372777,-0.738552,1.278806,-0.145184,0.048508,0.005205,0.019040,-0.036738,0.021922,-0.021229
252410643239693173!,thoughtful-antique-butterfly,0.080000,-1.634128,0.716337,0.206912,-0.065054,-0.042940,-0.498153,4.182459,2.937317,2.593294,-0.806922,1.404397,-0.121056,0.043928,0.003768,0.017914,-0.032974,0.020365,-0.020508
252410643239693173!,thoughtful-antique-butterfly,0.090000,-1.590923,0.745062,0.233912,-0.073458,-0.028278,-0.499200,4.436745,2.817520,2.784213,-0.866688,1.516378,-0.085899,0.039544,0.002657,0.016676,-0.029459,0.018762,-0.019439
252410643239693173!,thoughtful-antique-butterfly,0.100000,-1.545353,0.772541,0.262694,-0.082425,-0.012556,-0.499842,4.653301,2.691761,2.946179,-0.918395,1.614949,-0.040566,0.035383,0.001753,0.015413,-0.026173,0.017178,-0.018207
252410643239693173!,thoughtful-antique-butterfly,0.110000,-1.497791,0.798726,0.292971,-0.091877,0.004095,-0.499983,4.833546,2.563293,3.079994,-0.962629,1.700375,0.013926,0.031474,0.001003,0.014172,-0.023120,0.015653,-0.016903
252410643239693173!,thoughtful-antique-butterfly,0.120000,-1.448603,0.823607,0.324455,-0.101740,0.021538,-0.499536,4.979080,2.434565,3.186608,-0.999992,1.773008,0.076446,0.027846,0.000383,0.012980,-0.020313,0.014213,-0.015577
252410643239693173!,thoughtful-antique-butterfly,0.130000,-1.398135,0.847196,0.356871,-0.111945,0.039644,-0.498426,5.091733,2.307559,3.267109,-1.031079,1.833285,0.145818,0.024520,-0.000118,0.011859,-0.017765,0.012876,-0.014258
252410643239693173!,thoughtful-antique-butterfly,0.140000,-1.346707,0.869521,0.389963,-0.122434,0.058291,-0.496591,5.173563,2.183942,3.322699,-1.056471,1.881730,0.220881,0.021515,-0.000509,0.010821,-0.015485,0.011656,-0.012967
