ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
395788054243477808!,talented-zippy-butterfly,0.000000,-2.104684,-0.003336,-1.450403,0.752915,-0.990816,-0.135217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.305097,0.031738,-0.219300,-0.076297
395788054243477808!,talented-zippy-butterfly,0.010000,-2.095632,-0.004884,-1.445130,0.754620,-0.990687,-0.136157,1.808711,-0.308318,1.053940,0.338132,0.025629,-0.186476,0.222918,0.023117,-0.186120,-0.096448
395788054243477808!,talented-zippy-butterfly,0.020000,-2.070000,-0.008970,-1.430131,0.759514,-0.990350,-0.138591,3.315915,-0.507344,1.944496,0.634550,0.041598,-0.297256,0.169745,0.017483,-0.159023,-0.100493
395788054243477808!,talented-zippy-butterfly,0.030000,-2.030421,-0.014714,-1.406854,0.767056,-0.989886,-0.141865,4.592922,-0.640058,2.706599,0.864540,0.050712,-0.353851,0.132419,0.013620,-0.135333,-0.096152
395788054243477808!,talented-zippy-butterfly,0.040000,-1.979002,-0.021577,-1.376487,0.776530,-0.989359,-0.145497,5.676777,-0.732482,3.358121,1.017944,0.054298,-0.369221,0.102939,0.010745,-0.113607,-0.088318
395788054243477808!,talented-zippy-butterfly,0.050000,-1.917578,-0.029232,-1.340088,0.787165,-0.988821,-0.149110,6.585379,-0.799850,3.907400,1.094458,0.053021,-0.351610,0.076647,0.008397,-0.093182,-0.080107
395788054243477808!,talented-zippy-butterfly,0.060000,-1.847871,-0.037469,-1.298669,0.798220,-0.988319,-0.152402,7.327241,-0.850523,4.358177,1.100703,0.047290,-0.306674,0.051189,0.006342,-0.073910,-0.073391
395788054243477808!,talented-zippy-butterfly,0.070000,-1.771615,-0.046146,-1.253261,0.809020,-0.987894,-0.155127,7.908398,-0.888873,4.713150,1.047908,0.037527,-0.238983,0.025796,0.004502,-0.055964,-0.069126
395788054243477808!,talented-zippy-butterfly,0.080000,-1.690365,-0.055155,-1.204796,0.819044,-0.987586,-0.157081,8.336162,-0.916575,4.976049,0.949781,0.024196,-0.152121,0.000766,0.002896,-0.039666,-0.067533
395788054243477808!,talented-zippy-butterfly,0.090000,-1.605563,-0.064394,-1.154142,0.827917,-0.987425,-0.158087,8.621543,-0.934181,5.152893,0.820612,0.007896,-0.049319,-0.023077,0.001578,-0.025346,-0.068340
