ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
723794690662726812!,talented-steel-butterfly,0.000000,-1.678463,-1.459950,-0.704782,-1.232032,0.259138,-0.965840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.346006,-0.078878,0.519054
723794690662726812!,talented-steel-butterfly,0.010000,-1.673894,-1.455968,-0.699888,-1.229445,0.264354,-0.964426,0.912569,0.795908,0.977205,0.517985,1.041136,0.285381,-0.316282,-0.070020,0.458034
723794690662726812!,talented-steel-butterfly,0.020000,-1.660711,-1.444786,-0.685825,-1.222083,0.279278,-0.960210,1.721164,1.440368,1.831764,0.956216,1.938258,0.563743,-0.283312,-0.058327,0.401760
723794690662726812!,talented-steel-butterfly,0.030000,-1.639937,-1.427628,-0.663786,-1.210535,0.302521,-0.953143,2.426656,1.990032,2.567912,1.354879,2.700499,0.857121,-0.250214,-0.045519,0.349445
723794690662726812!,talented-steel-butterfly,0.040000,-1.612588,-1.405296,-0.634930,-1.195091,0.332775,-0.943006,3.030351,2.473778,3.189287,1.734575,3.334602,1.176738,-0.218749,-0.032727,0.300635
723794690662726812!,talented-steel-butterfly,0.050000,-1.579670,-1.378393,-0.600386,-1.175900,0.368786,-0.929514,3.533660,2.903750,3.699150,2.103419,3.845970,1.525894,-0.189820,-0.020694,0.255085
723794690662726812!,talented-steel-butterfly,0.060000,-1.542178,-1.347436,-0.561252,-1.153058,0.409352,-0.912376,3.938154,3.282591,4.100791,2.461844,4.239578,1.902155,-0.163852,-0.009898,0.212769
723794690662726812!,talented-steel-butterfly,0.070000,-1.501144,-1.312964,-0.518643,-1.126705,0.453272,-0.891373,4.246238,3.608290,4.398345,2.805934,4.521087,2.299016,-0.141028,-0.000628,0.173862
723794690662726812!,talented-steel-butterfly,0.080000,-1.457478,-1.275546,-0.473542,-1.097023,0.499483,-0.866324,4.461819,3.876679,4.597399,3.129428,4.697262,2.708231,-0.121358,0.006987,0.138671
723794690662726812!,talented-steel-butterfly,0.090000,-1.412146,-1.235758,-0.426962,-1.064255,0.546917,-0.837187,4.590341,4.085038,4.704997,3.426405,4.776368,3.120300,-0.104825,0.012937,0.107556
723794690662726812!,talented-steel-butterfly,0.100000,-1.365954,-1.194192,-0.379747,-1.028678,0.594678,-0.803964,4.639104,4.231841,4.729779,3.691560,4.767806,3.526662,-0.091310,0.017314,0.080817
