ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1978447298836009575!,rebel-wine-beetle,0.000000,1.533042,-1.212485,1.974969,-0.315434,0.000000,0.000000,0.000000,0.000000,0.168275,0.049546,-0.138363,-0.132352
1978447298836009575!,rebel-wine-beetle,0.010000,1.530163,-1.208466,1.975351,-0.313029,-0.573225,0.802746,0.076055,0.479940,0.154480,0.058562,-0.110158,-0.121312
1978447298836009575!,rebel-wine-beetle,0.020000,1.521652,-1.197142,1.976374,-0.306508,-1.125756,1.462274,0.127541,0.822390,0.141701,0.059752,-0.093266,-0.111189
1978447298836009575!,rebel-wine-beetle,0.030000,1.507835,-1.179672,1.977825,-0.297000,-1.631497,2.031531,0.161687,1.076728,0.129949,0.058120,-0.081246,-0.101920
1978447298836009575!,rebel-wine-beetle,0.040000,1.489219,-1.156816,1.979549,-0.285280,-2.081207,2.536586,0.182054,1.263265,0.119035,0.055839,-0.071069,-0.093322
1978447298836009575!,rebel-wine-beetle,0.050000,1.466370,-1.129153,1.981419,-0.271992,-2.472783,2.989529,0.190685,1.389110,0.108708,0.053684,-0.061435,-0.085187
1978447298836009575!,rebel-wine-beetle,0.060000,1.439866,-1.097178,1.983323,-0.257741,-2.806434,3.395653,0.189244,1.456232,0.098751,0.051845,-0.051840,-0.077340
1978447298836009575!,rebel-wine-beetle,0.070000,1.410280,-1.061354,1.985168,-0.243122,-3.082769,3.756977,0.179414,1.464974,0.089028,0.050305,-0.042140,-0.069673
1978447298836009575!,rebel-wine-beetle,0.080000,1.378180,-1.022134,1.986877,-0.228732,-3.302245,4.074057,0.162961,1.415558,0.079487,0.049002,-0.032353,-0.062147
1978447298836009575!,rebel-wine-beetle,0.090000,1.344148,-0.979981,1.988393,-0.215162,-3.465197,4.346972,0.141621,1.308773,0.070156,0.047890,-0.022571,-0.054784
1978447298836009575!,rebel-wine-beetle,0.100000,1.308821,-0.935362,1.989677,-0.202944,-3.572128,4.575818,0.116938,1.146464,0.061117,0.046947,-0.012923,-0.047650
1978447298836009575!,rebel-wine-beetle,0.110000,1.272752,-0.888695,1.990704,-0.192603,-3.623493,4.760891,0.090049,0.930727,0.052486,0.046174,-0.003547,-0.040836
1978447298836009575!,rebel-wine-beetle,0.120000,1.236472,-0.840396,1.991457,-0.184654,-3.619944,4.902992,0.061593,0.664272,0.044388,0.045583,0.005423,-0.034441
1978447298836009575!,rebel-wine-beetle,0.130000,1.200512,-0.790880,1.991920,-0.179592,-3.562376,5.003421,0.031597,0.350459,0.036935,0.045183,0.013865,-0.028553
1978447298836009575!,rebel-wine-beetle,0.140000,1.165398,-0.740553,1.992074,-0.177876,-3.451878,5.063830,-0.000601,-0.006732,0.030213,0.044972,0.021673,-0.023240
1978447298836009575!,rebel-wine-beetle,0.150000,1.131651,-0.689809,1.991891,-0.179919,-3.289778,5.085969,-0.036389,-0.402861,0.024269,0.044919,0.028748,-0.018541
1978447298836009575!,rebel-wine-beetle,0.160000,1.099773,-0.639023,1.991323,-0.186100,-3.077185,5.071575,-0.077804,-0.832521,0.019109,0.044972,0.035018,-0.014460
1978447298836009575!,rebel-wine-beetle,0.170000,1.070264,-0.588559,1.990301,-0.196728,-2.815620,5.021844,-0.127505,-1.289974,0.014696,0.045024,0.040390,-0.010969
1978447298836009575!,rebel-wine-beetle,0.180000,1.043604,-0.538773,1.988726,-0.212056,-2.506680,4.937385,-0.188565,-1.768425,0.010956,0.044935,0.044770,-0.008012
1978447298836009575!,rebel-wine-beetle,0.190000,1.020257,-0.490016,1.986468,-0.232262,-2.152411,4.817982,-0.264241,-2.259968,0.007779,0.044514,0.048045,-0.005507
1978447298836009575!,rebel-wine-beetle,0.200000,1.000663,-0.442650,1.983362,-0.257441,-1.755685,4.662552,-0.357642,-2.755324,0.005036,0.043526,0.050068,-0.003352
1978447298836009575!,rebel-wine-beetle,0.210000,0.985225,-0.397049,1.979216,-0.287586,-1.320687,4.469270,-0.471305,-3.243608,0.002578,0.041694,0.050660,-0.001435
1978447298836009575!,rebel-wine-beetle,0.220000,0.974297,-0.353613,1.973815,-0.322573,-0.853494,4.235930,-0.606667,-3.712182,0.000253,0.038710,0.049607,0.000360
1978447298836009575!,rebel-wine-beetle,0.230000,0.968159,-0.312765,1.966939,-0.362145,-0.362641,3.960564,-0.763469,-4.146671,-0.002090,0.034249,0.046671,0.002149
1978447298836009575!,rebel-wine-beetle,0.240000,0.967001,-0.274903,1.958394,-0.405824,0.140351,3.642101,-0.939051,-4.531597,-0.004580,0.027997,0.041603,0.004028
1978447298836009575!,rebel-wine-beetle,0.250000,0.970875,-0.240438,1.948023,-0.452996,0.641049,3.281712,-1.127979,-4.850661,-0.007327,0.019687,0.034189,0.006079
1978447298836009575!,rebel-wine-beetle,0.260000,0.979668,-0.209770,1.935738,-0.502910,1.122375,2.883948,-1.321780,-5.087634,-0.010409,0.009150,0.024307,0.008364
