ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
782034439066410921!,great-mauve-beetle,0.000000,1.547051,-1.978286,0.127176,-1.494599,0.000000,0.000000,0.000000,0.000000,-0.103973,-0.767840,0.452815
782034439066410921!,great-mauve-beetle,0.010000,1.554749,-1.965204,0.130581,-1.494305,1.530881,2.616188,0.685654,0.059916,0.050404,0.064959,-0.161417
782034439066410921!,great-mauve-beetle,0.020000,1.567296,-1.936815,0.134151,-1.493989,0.974967,3.060824,0.030040,0.002697,0.042843,0.029341,-0.132313
782034439066410921!,great-mauve-beetle,0.030000,1.574667,-1.903675,0.131635,-1.494213,0.495148,3.565322,-0.529759,-0.046670,0.041314,0.024549,-0.126883
782034439066410921!,great-mauve-beetle,0.040000,1.577217,-1.865570,0.123740,-1.494887,0.009067,4.056587,-1.047607,-0.086716,0.039870,0.019630,-0.121679
782034439066410921!,great-mauve-beetle,0.050000,1.574849,-1.822587,0.110856,-1.495898,-0.486288,4.538074,-1.524160,-0.112951,0.038543,0.015450,-0.116963
782034439066410921!,great-mauve-beetle,0.060000,1.567452,-1.774826,0.093389,-1.497090,-0.993397,5.007326,-1.959890,-0.122258,0.037178,0.011815,-0.112236
782034439066410921!,great-mauve-beetle,0.070000,1.554905,-1.722429,0.071746,-1.498283,-1.511623,5.459536,-2.353744,-0.112711,0.035645,0.008624,-0.107099
782034439066410921!,great-mauve-beetle,0.080000,1.537109,-1.665596,0.046357,-1.499284,-2.037456,5.887852,-2.703649,-0.083595,0.033837,0.005803,-0.101215
782034439066410921!,great-mauve-beetle,0.090000,1.514014,-1.604605,0.017673,-1.499896,-2.564733,6.283975,-3.006943,-0.035430,0.031670,0.003298,-0.094328
782034439066410921!,great-mauve-beetle,0.100000,1.485647,-1.539823,-0.013823,-1.499936,-3.085049,6.638915,-3.260847,0.030050,0.029093,0.001069,-0.086283
782034439066410921!,great-mauve-beetle,0.110000,1.452131,-1.471713,-0.047616,-1.499244,-3.588396,6.943860,-3.462947,0.109984,0.026097,-0.000918,-0.077042
782034439066410921!,great-mauve-beetle,0.120000,1.413702,-1.400830,-0.083167,-1.497693,-4.064009,7.191085,-3.611649,0.200556,0.022714,-0.002687,-0.066697
782034439066410921!,great-mauve-beetle,0.130000,1.370734,-1.327825,-0.119898,-1.495200,-4.501413,7.374902,-3.706696,0.297236,0.019021,-0.004252,-0.055476
782034439066410921!,great-mauve-beetle,0.140000,1.323683,-1.253374,-0.157257,-1.491734,-4.891255,7.491843,-3.749041,0.395221,0.015125,-0.005665,-0.043683
782034439066410921!,great-mauve-beetle,0.150000,1.273083,-1.178165,-0.194715,-1.487308,-5.226125,7.541230,-3.740966,0.489759,0.011158,-0.006967,-0.031698
782034439066410921!,great-mauve-beetle,0.160000,1.219528,-1.102876,-0.231774,-1.481985,-5.501235,7.525225,-3.686083,0.576482,0.007261,-0.008188,-0.019934
782034439066410921!,great-mauve-beetle,0.170000,1.163645,-1.028147,-0.267978,-1.475868,-5.714747,7.448506,-3.589130,0.651691,0.003565,-0.009355,-0.008780
782034439066410921!,great-mauve-beetle,0.180000,1.106062,-0.954556,-0.302928,-1.469093,-5.867745,7.317714,-3.455666,0.712560,0.000184,-0.010480,0.001436
782034439066410921!,great-mauve-beetle,0.190000,1.047295,-0.882550,-0.336346,-1.461804,-5.963560,7.140191,-3.291403,0.757318,-0.002806,-0.011601,0.010496
782034439066410921!,great-mauve-beetle,0.200000,0.987845,-0.812514,-0.367991,-1.454161,-6.007647,6.924292,-3.102271,0.785063,-0.005355,-0.012695,0.018246
782034439066410921!,great-mauve-beetle,0.210000,0.928165,-0.744772,-0.397662,-1.446328,-6.006906,6.678378,-2.894126,0.795728,-0.007446,-0.013728,0.024628
782034439066410921!,great-mauve-beetle,0.220000,0.868650,-0.679571,-0.425210,-1.438470,-5.968942,6.410191,-2.672468,0.789977,-0.009090,-0.014659,0.029667
782034439066410921!,great-mauve-beetle,0.230000,0.809623,-0.617098,-0.450529,-1.430742,-5.901398,6.126482,-2.442250,0.769044,-0.010317,-0.015448,0.033446
782034439066410921!,great-mauve-beetle,0.240000,0.751341,-0.557478,-0.473557,-1.423286,-5.811433,5.832818,-2.207789,0.734578,-0.011170,-0.016048,0.036085
782034439066410921!,great-mauve-beetle,0.250000,0.693997,-0.500792,-0.494271,-1.416226,-5.705357,5.533559,-1.972753,0.688502,-0.011699,-0.016413,0.037717
782034439066410921!,great-mauve-beetle,0.260000,0.637726,-0.447082,-0.512678,-1.409667,-5.588421,5.231957,-1.740217,0.632895,-0.011949,-0.016498,0.038475
782034439066410921!,great-mauve-beetle,0.270000,0.582620,-0.396364,-0.528814,-1.403693,-5.464744,4.930321,-1.512750,0.569899,-0.011964,-0.016256,0.038474
782034439066410921!,great-mauve-beetle,0.280000,0.528736,-0.348634,-0.542738,-1.398369,-5.337333,4.630236,-1.292521,0.501656,-0.011780,-0.015645,0.037811
782034439066410921!,great-mauve-beetle,0.290000,0.476106,-0.303876,-0.554528,-1.393735,-5.208182,4.332778,-1.081405,0.430261,-0.011422,-0.014624,0.036561
782034439066410921!,great-mauve-beetle,0.300000,0.424744,-0.262061,-0.564281,-1.389816,-5.078402,4.038723,-0.881081,0.357729,-0.010912,-0.013159,0.034775
782034439066410921!,great-mauve-beetle,0.310000,0.374661,-0.223157,-0.572109,-1.386612,-4.948380,3.748729,-0.693109,0.285973,-0.010264,-0.011223,0.032491
782034439066410921!,great-mauve-beetle,0.320000,0.325862,-0.187120,-0.578140,-1.384108,-4.817950,3.463486,-0.518991,0.216782,-0.009486,-0.008795,0.029730
782034439066410921!,great-mauve-beetle,0.330000,0.278358,-0.153901,-0.582517,-1.382271,-4.686550,3.183819,-0.360204,0.151797,-0.008584,-0.005868,0.026507
782034439066410921!,great-mauve-beetle,0.340000,0.232166,-0.123441,-0.585399,-1.381053,-4.553390,2.910764,-0.218217,0.092498,-0.007561,-0.002446,0.022835
782034439066410921!,great-mauve-beetle,0.350000,0.187310,-0.095670,-0.586958,-1.380391,-4.417590,2.645597,-0.094480,0.040174,-0.006422,0.001453,0.018727
782034439066410921!,great-mauve-beetle,0.360000,0.143823,-0.070501,-0.587381,-1.380211,-4.278315,2.389835,0.009600,-0.004086,-0.005170,0.005794,0.014203
782034439066410921!,great-mauve-beetle,0.370000,0.101751,-0.047837,-0.586868,-1.380430,-4.134905,2.145208,0.092676,-0.039400,-0.003813,0.010527,0.009291
782034439066410921!,great-mauve-beetle,0.380000,0.061139,-0.027556,-0.585635,-1.380953,-3.986912,1.913565,0.153578,-0.065129,-0.002358,0.015587,0.004030
782034439066410921!,great-mauve-beetle,0.390000,0.022060,-0.009531,-0.583904,-1.381686,-3.834259,1.696901,0.191265,-0.080829,-0.000819,0.020892,-0.001527
782034439066410921!,great-mauve-beetle,0.400000,-0.015172,0.006288,-0.581901,-1.382531,-3.677492,1.498027,0.204839,-0.086216,0.000782,0.026283,-0.007283
782034439066410921!,great-mauve-beetle,0.410000,-0.050650,0.020159,-0.579932,-1.383358,-3.517245,1.318214,0.194231,-0.081426,0.002429,0.031694,-0.013180
782034439066410921!,great-mauve-beetle,0.420000,-0.084948,0.032497,-0.578173,-1.384094,-3.353915,1.156657,0.159606,-0.066672,0.004119,0.037202,-0.019221
782034439066410921!,great-mauve-beetle,0.430000,-0.117652,0.043340,-0.576876,-1.384635,-3.188555,1.015839,0.100722,-0.041963,0.005823,0.042595,-0.025283
782034439066410921!,great-mauve-beetle,0.440000,-0.148710,0.052888,-0.576283,-1.384882,-3.022532,0.896709,0.018122,-0.007541,0.007519,0.047767,-0.031279
782034439066410921!,great-mauve-beetle,0.450000,-0.178112,0.061355,-0.576629,-1.384738,-2.857368,0.799726,-0.087245,0.036330,0.009185,0.052634,-0.037129
782034439066410921!,great-mauve-beetle,0.460000,-0.205876,0.068964,-0.578137,-1.384109,-2.694605,0.724895,-0.214033,0.089401,0.010800,0.057123,-0.042756
782034439066410921!,great-mauve-beetle,0.470000,-0.232027,0.075934,-0.581014,-1.382904,-2.535760,0.671846,-0.360584,0.151496,0.012346,0.061175,-0.048095
782034439066410921!,great-mauve-beetle,0.480000,-0.256612,0.082480,-0.585450,-1.381032,-2.382219,0.639845,-0.524926,0.222528,0.013805,0.064747,-0.053088
782034439066410921!,great-mauve-beetle,0.490000,-0.279689,0.088807,-0.591616,-1.378401,-2.235183,0.627868,-0.704833,0.302517,0.015164,0.067811,-0.057690
782034439066410921!,great-mauve-beetle,0.500000,-0.301327,0.095111,-0.599657,-1.374922,-2.095616,0.634667,-0.897871,0.391596,0.016413,0.070354,-0.061864
782034439066410921!,great-mauve-beetle,0.510000,-0.321604,0.101574,-0.609695,-1.370501,-1.964219,0.658848,-1.101444,0.490000,0.017542,0.072374,-0.065587
782034439066410921!,great-mauve-beetle,0.520000,-0.340605,0.108363,-0.621825,-1.365040,-1.841411,0.698932,-1.312842,0.598047,0.018546,0.073882,-0.068844
782034439066410921!,great-mauve-beetle,0.530000,-0.358415,0.115631,-0.636115,-1.358439,-1.727334,0.753423,-1.529272,0.716111,0.019423,0.074896,-0.071629
782034439066410921!,great-mauve-beetle,0.540000,-0.375121,0.123516,-0.652606,-1.350595,-1.621860,0.820856,-1.747897,0.844582,0.020169,0.075440,-0.073941
782034439066410921!,great-mauve-beetle,0.550000,-0.390810,0.132143,-0.671308,-1.341397,-1.524618,0.899831,-1.965863,0.983825,0.020786,0.075539,-0.075785
782034439066410921!,great-mauve-beetle,0.560000,-0.405561,0.141624,-0.692206,-1.330733,-1.435021,0.989035,-2.180317,1.134133,0.021274,0.075223,-0.077169
782034439066410921!,great-mauve-beetle,0.570000,-0.419447,0.152055,-0.715255,-1.318488,-1.352298,1.087255,-2.388431,1.295679,0.021634,0.074517,-0.078101
782034439066410921!,great-mauve-beetle,0.580000,-0.432536,0.163526,-0.740381,-1.304544,-1.275530,1.193370,-2.587420,1.468465,0.021869,0.073445,-0.078592
