ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1754105812853553847!,talented-steel-butterfly,0.000000,-0.000349,2.144941,-0.919897,1.751963,-0.588567,0.808449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.189830,-0.465028,0.537793
1754105812853553847!,talented-steel-butterfly,0.010000,0.000080,2.136265,-0.922423,1.750275,-0.590682,0.806905,0.080645,-1.733051,-0.503310,-0.337421,-0.421762,-0.308744,0.201563,-0.374542,0.416652
1754105812853553847!,talented-steel-butterfly,0.020000,0.001493,2.111561,-0.929160,1.745657,-0.596507,0.802608,0.190820,-3.206091,-0.839603,-0.585275,-0.740423,-0.550290,0.202552,-0.303943,0.324848
1754105812853553847!,talented-steel-butterfly,0.030000,0.003890,2.073130,-0.938600,1.738897,-0.605107,0.796145,0.272730,-4.473623,-1.042448,-0.765002,-0.975241,-0.741228,0.199917,-0.242377,0.246048
1754105812853553847!,talented-steel-butterfly,0.040000,0.006847,2.022964,-0.949473,1.730643,-0.615680,0.787996,0.301840,-5.559516,-1.127107,-0.884762,-1.136765,-0.888182,0.197033,-0.184205,0.171882
1754105812853553847!,talented-steel-butterfly,0.050000,0.009805,1.962820,-0.960636,1.721480,-0.627533,0.778590,0.272992,-6.469522,-1.100557,-0.946396,-1.231681,-0.992719,0.195024,-0.127117,0.099028
1754105812853553847!,talented-steel-butterfly,0.060000,0.012220,1.894459,-0.970993,1.711995,-0.640028,0.768352,0.192275,-7.200956,-0.967785,-0.949967,-1.265993,-1.054558,0.193814,-0.070977,0.027373
1754105812853553847!,talented-steel-butterfly,0.070000,0.013632,1.819685,-0.979509,1.702762,-0.652592,0.757709,0.071505,-7.749895,-0.735312,-0.896807,-1.246630,-1.073685,0.192842,-0.016966,-0.041328
1754105812853553847!,talented-steel-butterfly,0.080000,0.013702,1.740321,-0.985240,1.694328,-0.664732,0.747082,-0.075035,-8.116174,-0.412291,-0.791182,-1.181836,-1.051563,0.191458,0.033107,-0.104483
1754105812853553847!,talented-steel-butterfly,0.090000,0.012247,1.658168,-0.987332,1.687180,-0.676038,0.736866,-0.232845,-8.306467,-0.010359,-0.641078,-1.081039,-0.991800,0.189117,0.077431,-0.159521
1754105812853553847!,talented-steel-butterfly,0.100000,0.009223,1.574923,-0.985059,1.681710,-0.686200,0.727413,-0.388785,-8.334945,0.457194,-0.458124,-0.954190,-0.900129,0.185451,0.114658,-0.204510
1754105812853553847!,talented-steel-butterfly,0.110000,0.004712,1.492112,-0.977825,1.678178,-0.695004,0.719006,-0.531810,-8.222208,0.976622,-0.256834,-0.811005,-0.783933,0.180236,0.144155,-0.238473
1754105812853553847!,talented-steel-butterfly,0.120000,-0.001107,1.411027,-0.965174,1.676689,-0.702331,0.711850,-0.653096,-7.993175,1.534790,-0.053499,-0.660324,-0.651494,0.173340,0.166033,-0.261402
1754105812853553847!,talented-steel-butterfly,0.130000,-0.008003,1.332695,-0.946800,1.677166,-0.708152,0.706060,-0.745727,-7.674667,2.119861,0.135003,-0.509696,-0.511207,0.164657,0.180996,-0.274052
1754105812853553847!,talented-steel-butterfly,0.140000,-0.015696,1.257861,-0.922525,1.679362,-0.712508,0.701664,-0.804321,-7.293517,2.721562,0.292168,-0.365256,-0.370901,0.154081,0.190119,-0.277647
1754105812853553847!,talented-steel-butterfly,0.150000,-0.023819,1.187024,-0.892219,1.682888,-0.715484,0.698629,-0.824677,-6.875474,3.331043,0.402380,-0.231776,-0.237367,0.141494,0.194607,-0.273588
1754105812853553847!,talented-steel-butterfly,0.160000,-0.031966,1.120433,-0.855839,1.687206,-0.717204,0.696863,-0.803551,-6.444618,3.940408,0.451299,-0.112803,-0.116096,0.126780,0.195608,-0.263216
1754105812853553847!,talented-steel-butterfly,0.170000,-0.039703,1.058106,-0.813417,1.691642,-0.717828,0.696221,-0.738746,-6.023286,4.542146,0.426078,-0.010800,-0.011135,0.109852,0.194088,-0.247687
1754105812853553847!,talented-steel-butterfly,0.180000,-0.046581,0.999847,-0.765058,1.695398,-0.717530,0.696528,-0.629443,-5.632244,5.128553,0.315545,0.072789,0.074984,0.090694,0.190774,-0.227920
1754105812853553847!,talented-steel-butterfly,0.190000,-0.052143,0.945264,-0.710944,1.697581,-0.716491,0.697597,-0.476726,-5.290814,5.691250,0.110457,0.137539,0.141264,0.069413,0.186148,-0.204637
1754105812853553847!,talented-steel-butterfly,0.200000,-0.055983,0.893767,-0.651369,1.697207,-0.714900,0.699227,-0.284525,-5.016921,6.220527,-0.196376,0.183799,0.187919,0.046283,0.180516,-0.178493
1754105812853553847!,talented-steel-butterfly,0.210000,-0.057725,0.844605,-0.586710,1.693236,-0.712931,0.701234,-0.059864,-4.826404,6.705284,-0.609423,0.213084,0.216639,0.021798,0.173985,-0.150099
1754105812853553847!,talented-steel-butterfly,0.220000,-0.057085,0.796876,-0.517467,1.684597,-0.710742,0.703452,0.186660,-4.732127,7.132866,-1.129752,0.228061,0.230424,-0.003293,0.166517,-0.120138
