ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
222669300559593550!,lush-proficient-bumblebee,0.000000,-0.000349,2.144941,0.000000,2.144941,0.000000,0.000000,0.000000,0.000000,-0.041872,0.026613,0.084638,0.033497
222669300559593550!,lush-proficient-bumblebee,0.010000,0.001780,2.137555,0.000000,2.137555,0.425787,-1.477389,0.000000,-1.477389,-0.036324,0.022757,0.072999,0.029054
222669300559593550!,lush-proficient-bumblebee,0.020000,0.007895,2.116336,0.000000,2.116336,0.796498,-2.763680,0.000000,-2.763680,-0.031358,0.019306,0.062581,0.025077
222669300559593550!,lush-proficient-bumblebee,0.030000,0.017479,2.083083,0.000000,2.083083,1.117911,-3.878915,0.000000,-3.878915,-0.026916,0.016219,0.053262,0.021520
222669300559593550!,lush-proficient-bumblebee,0.040000,0.030067,2.039405,0.000000,2.039405,1.395228,-4.841144,0.000000,-4.841144,-0.022946,0.013460,0.044933,0.018340
222669300559593550!,lush-proficient-bumblebee,0.050000,0.045243,1.986746,0.000000,1.986746,1.633131,-5.666618,0.000000,-5.666618,-0.019401,0.010996,0.037495,0.015501
222669300559593550!,lush-proficient-bumblebee,0.060000,0.062633,1.926406,0.000000,1.926406,1.835839,-6.369972,0.000000,-6.369972,-0.016238,0.008798,0.030860,0.012968
222669300559593550!,lush-proficient-bumblebee,0.070000,0.081883,1.859613,0.000000,1.859613,2.007148,-6.964379,0.000000,-6.964379,-0.013420,0.006840,0.024948,0.010711
222669300559593550!,lush-proficient-bumblebee,0.080000,0.102693,1.787407,0.000000,1.787407,2.150482,-7.461717,0.000000,-7.461717,-0.010912,0.005097,0.019687,0.008703
222669300559593550!,lush-proficient-bumblebee,0.090000,0.124801,1.710698,0.000000,1.710698,2.268922,-7.872679,0.000000,-7.872679,-0.008684,0.003548,0.015011,0.006918
222669300559593550!,lush-proficient-bumblebee,0.100000,0.147976,1.630287,0.000000,1.630287,2.365239,-8.206876,0.000000,-8.206876,-0.006706,0.002174,0.010862,0.005334
222669300559593550!,lush-proficient-bumblebee,0.110000,0.172012,1.546885,0.000000,1.546885,2.441920,-8.472944,0.000000,-8.472944,-0.004953,0.000956,0.007185,0.003931
222669300559593550!,lush-proficient-bumblebee,0.120000,0.196728,1.461127,0.000000,1.461127,2.501203,-8.678644,0.000000,-8.678644,-0.003403,-0.000122,0.003933,0.002689
222669300559593550!,lush-proficient-bumblebee,0.130000,0.221960,1.373578,0.000000,1.373578,2.545096,-8.830943,0.000000,-8.830943,-0.002034,-0.001073,0.001061,0.001593
222669300559593550!,lush-proficient-bumblebee,0.140000,0.247563,1.284738,0.000000,1.284738,2.575402,-8.936098,0.000000,-8.936098,-0.000829,-0.001911,-0.001468,0.000627
222669300559593550!,lush-proficient-bumblebee,0.150000,0.273411,1.195054,0.000000,1.195054,2.593739,-8.999724,0.000000,-8.999724,0.000231,-0.002647,-0.003690,-0.000221
222669300559593550!,lush-proficient-bumblebee,0.160000,0.299388,1.104917,0.000000,1.104917,2.601560,-9.026859,0.000000,-9.026859,0.001159,-0.003292,-0.005638,-0.000964
222669300559593550!,lush-proficient-bumblebee,0.170000,0.325397,1.014674,0.000000,1.014674,2.600166,-9.022024,0.000000,-9.022024,0.001970,-0.003855,-0.007338,-0.001613
222669300559593550!,lush-proficient-bumblebee,0.180000,0.351348,0.924628,0.000000,0.924628,2.590726,-8.989269,0.000000,-8.989269,0.002675,-0.004345,-0.008817,-0.002178
222669300559593550!,lush-proficient-bumblebee,0.190000,0.377166,0.835045,0.000000,0.835045,2.574286,-8.932225,0.000000,-8.932225,0.003286,-0.004770,-0.010099,-0.002667
222669300559593550!,lush-proficient-bumblebee,0.200000,0.402784,0.746156,0.000000,0.746156,2.551781,-8.854139,0.000000,-8.854139,0.003812,-0.005136,-0.011203,-0.003089
222669300559593550!,lush-proficient-bumblebee,0.210000,0.428144,0.658163,0.000000,0.658163,2.524051,-8.757922,0.000000,-8.757922,0.004263,-0.005449,-0.012149,-0.003450
222669300559593550!,lush-proficient-bumblebee,0.220000,0.453196,0.571238,0.000000,0.571238,2.491845,-8.646172,0.000000,-8.646172,0.004646,-0.005716,-0.012954,-0.003757
222669300559593550!,lush-proficient-bumblebee,0.230000,0.477897,0.485531,0.000000,0.485531,2.455831,-8.521213,0.000000,-8.521213,0.004970,-0.005940,-0.013632,-0.004016
222669300559593550!,lush-proficient-bumblebee,0.240000,0.502211,0.401167,0.000000,0.401167,2.416608,-8.385116,0.000000,-8.385116,0.005239,-0.006128,-0.014198,-0.004232
222669300559593550!,lush-proficient-bumblebee,0.250000,0.526107,0.318253,0.000000,0.318253,2.374707,-8.239729,0.000000,-8.239729,0.005461,-0.006282,-0.014663,-0.004410
