ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1568745152989312296!,talented-zippy-butterfly,0.000000,0.708567,-0.932968,0.484663,0.041643,0.325367,-0.945588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.338713,0.014138,0.106831,-0.229539
1568745152989312296!,talented-zippy-butterfly,0.010000,0.704189,-0.932925,0.481321,0.041923,0.324863,-0.945761,-0.874772,0.007783,-0.667854,0.055089,-0.101027,-0.034702,-0.190871,0.014493,0.074599,-0.119676
1568745152989312296!,talented-zippy-butterfly,0.020000,0.692647,-0.932629,0.472357,0.042805,0.323854,-0.946107,-1.431817,0.049659,-1.123886,0.119202,-0.100656,-0.034455,-0.094048,0.014225,0.052847,-0.047742
1568745152989312296!,talented-zippy-butterfly,0.030000,0.676588,-0.931845,0.459547,0.044318,0.323173,-0.946340,-1.778628,0.104812,-1.436870,0.180798,-0.035481,-0.012117,-0.029568,0.013537,0.037786,0.000276
1568745152989312296!,talented-zippy-butterfly,0.040000,0.657775,-0.930505,0.444110,0.046402,0.323350,-0.946279,-1.983842,0.160842,-1.650459,0.233758,0.071174,0.024321,0.014203,0.012574,0.027076,0.033096
1568745152989312296!,talented-zippy-butterfly,0.050000,0.637397,-0.928634,0.426895,0.048960,0.324728,-0.945807,-2.091898,0.210830,-1.792726,0.275249,0.204307,0.070146,0.044638,0.011431,0.019236,0.056242
1568745152989312296!,talented-zippy-butterfly,0.060000,0.616278,-0.926309,0.408521,0.051871,0.327523,-0.944843,-2.131894,0.251366,-1.881859,0.304471,0.354147,0.122763,0.066453,0.010166,0.013318,0.073250
1568745152989312296!,talented-zippy-butterfly,0.070000,0.595004,-0.923632,0.389462,0.055016,0.331873,-0.943324,-2.123082,0.281314,-1.929710,0.321927,0.514320,0.180944,0.082690,0.008814,0.008703,0.086402
1568745152989312296!,talented-zippy-butterfly,0.080000,0.573999,-0.920707,0.370093,0.058283,0.337857,-0.941197,-2.078361,0.300996,-1.944038,0.328973,0.680627,0.244322,0.095316,0.007388,0.004989,0.097177
1568745152989312296!,talented-zippy-butterfly,0.090000,0.553576,-0.917636,0.350723,0.061574,0.345516,-0.938413,-2.006526,0.311678,-1.929951,0.327542,0.850275,0.313064,0.105604,0.005895,0.001912,0.106540
1568745152989312296!,talented-zippy-butterfly,0.100000,0.533974,-0.914496,0.331619,0.064816,0.354876,-0.934913,-1.913738,0.315224,-1.890876,0.319948,1.021382,0.387698,0.114394,0.004330,-0.000707,0.115133
1568745152989312296!,talented-zippy-butterfly,0.110000,0.515383,-0.911347,0.313019,0.067963,0.365949,-0.930635,-1.804463,0.313914,-1.829158,0.308811,1.192655,0.468982,0.122232,0.002688,-0.002983,0.123383
1568745152989312296!,talented-zippy-butterfly,0.120000,0.497951,-0.908224,0.295140,0.070994,0.378732,-0.925507,-1.682120,0.310308,-1.746494,0.296975,1.363164,0.557828,0.129468,0.000957,-0.004993,0.131570
1568745152989312296!,talented-zippy-butterfly,0.130000,0.481799,-0.905135,0.278192,0.073918,0.393220,-0.919444,-1.549522,0.307151,-1.644240,0.287453,1.532190,0.655274,0.136334,-0.000872,-0.006787,0.139892
1568745152989312296!,talented-zippy-butterfly,0.140000,0.467024,-0.902056,0.262369,0.076778,0.409404,-0.912353,-1.409159,0.307320,-1.523603,0.283392,1.699116,0.762452,0.142975,-0.002813,-0.008397,0.148482
1568745152989312296!,talented-zippy-butterfly,0.150000,0.453691,-0.898941,0.247850,0.079645,0.427257,-0.904130,-1.263385,0.313774,-1.385785,0.288028,1.863388,0.880566,0.149474,-0.004875,-0.009839,0.157424
1568745152989312296!,talented-zippy-butterfly,0.160000,0.441843,-0.895709,0.234805,0.082624,0.446753,-0.894657,-1.114586,0.329517,-1.232122,0.304644,2.024413,1.010903,0.155879,-0.007067,-0.011120,0.166779
1568745152989312296!,talented-zippy-butterfly,0.170000,0.431496,-0.892255,0.223383,0.085850,0.467850,-0.883808,-0.965261,0.357561,-1.064146,0.336521,2.181539,1.154814,0.162206,-0.009398,-0.012238,0.176582
1568745152989312296!,talented-zippy-butterfly,0.180000,0.422596,-0.888467,0.213665,0.089463,0.490453,-0.871468,-0.818020,0.400808,-0.883531,0.386812,2.334158,1.313639,0.168432,-0.011870,-0.013187,0.186822
1568745152989312296!,talented-zippy-butterfly,0.190000,0.415135,-0.884164,0.205795,0.093679,0.514543,-0.857465,-0.675874,0.462239,-0.692558,0.458668,2.481145,1.488872,0.174561,-0.014483,-0.013958,0.197522
1568745152989312296!,talented-zippy-butterfly,0.200000,0.409053,-0.879143,0.199874,0.098734,0.540068,-0.841621,-0.542064,0.544775,-0.493839,0.555091,2.621207,1.682029,0.180561,-0.017235,-0.014535,0.208663
1568745152989312296!,talented-zippy-butterfly,0.210000,0.404252,-0.873180,0.195966,0.104888,0.566954,-0.823749,-0.420062,0.651256,-0.290430,0.678862,2.752735,1.894599,0.186360,-0.020115,-0.014895,0.220182
1568745152989312296!,talented-zippy-butterfly,0.220000,0.400598,-0.866019,0.194102,0.112429,0.595105,-0.803648,-0.313660,0.784381,-0.085925,0.832443,2.873703,2.127991,0.191862,-0.023103,-0.015010,0.231979
1568745152989312296!,talented-zippy-butterfly,0.230000,0.397914,-0.857379,0.194275,0.121667,0.624407,-0.781099,-0.227017,0.946643,0.115472,1.017879,2.981588,2.383468,0.196954,-0.026168,-0.014852,0.243914
1568745152989312296!,talented-zippy-butterfly,0.240000,0.395980,-0.846957,0.196434,0.132931,0.654715,-0.755876,-0.164509,1.140236,0.308941,1.236650,3.073298,2.661992,0.201478,-0.029267,-0.014388,0.255778
1568745152989312296!,talented-zippy-butterfly,0.250000,0.394534,-0.834428,0.200472,0.146561,0.685851,-0.727742,-0.130689,1.366908,0.489008,1.489499,3.145102,2.964058,0.205234,-0.032338,-0.013583,0.267286
1568745152989312296!,talented-zippy-butterfly,0.260000,0.393263,-0.819453,0.206226,0.162900,0.717594,-0.696462,-0.130170,1.627761,0.649550,1.776218,3.192606,3.289474,0.207977,-0.035299,-0.012404,0.278062
1568745152989312296!,talented-zippy-butterfly,0.270000,0.391814,-0.801685,0.213471,0.182284,0.749677,-0.661804,-0.167428,1.922987,0.783868,2.095408,3.210776,3.637099,0.209424,-0.038045,-0.010820,0.287627
1568745152989312296!,talented-zippy-butterfly,0.280000,0.389785,-0.780781,0.221910,0.205027,0.781782,-0.623552,-0.246522,2.251553,0.884830,2.444212,3.194046,4.004549,0.209254,-0.040442,-0.008817,0.295394
1568745152989312296!,talented-zippy-butterfly,0.290000,0.386742,-0.756414,0.231176,0.231412,0.813529,-0.581524,-0.370727,2.610833,0.945134,2.818059,3.136536,4.387889,0.207130,-0.042332,-0.006394,0.300675
1568745152989312296!,talented-zippy-butterfly,0.300000,0.382222,-0.728290,0.240828,0.261664,0.844484,-0.535581,-0.542067,2.996240,0.957695,3.210449,3.032395,4.781367,0.202723,-0.043530,-0.003581,0.302695
1568745152989312296!,talented-zippy-butterfly,0.310000,0.375752,-0.696167,0.250361,0.295941,0.874154,-0.485649,-0.760778,3.400901,0.916174,3.612847,2.876287,5.177225,0.195745,-0.043838,-0.000445,0.300640
1568745152989312296!,talented-zippy-butterfly,0.320000,0.366870,-0.659877,0.259219,0.334312,0.901999,-0.431739,-1.024734,3.815477,0.815641,4.014753,2.663990,5.565671,0.185999,-0.043059,0.002904,0.293724
1568745152989312296!,talented-zippy-butterfly,0.330000,0.355156,-0.619339,0.266810,0.376751,0.927447,-0.373954,-1.328905,4.228235,0.653321,4.404045,2.393062,5.935056,0.173417,-0.041018,0.006308,0.281279
1568745152989312296!,talented-zippy-butterfly,0.340000,0.340233,-0.574781,0.272426,0.422918,0.949865,-0.312662,-1.666684,4.624665,0.429516,4.767129,2.064944,6.273292,0.158402,-0.037610,0.009499,0.263108
1568745152989312296!,talented-zippy-butterfly,0.350000,0.321835,-0.526405,0.275494,0.472521,0.968705,-0.248213,-2.026776,4.990135,0.147705,5.091012,1.682798,6.567485,0.141250,-0.032810,0.012263,0.239148
1568745152989312296!,talented-zippy-butterfly,0.360000,0.299811,-0.474640,0.275451,0.525063,0.983457,-0.181144,-2.396130,5.309522,-0.185162,5.363396,1.253564,6.805786,0.122632,-0.026718,0.014347,0.209932
1568745152989312296!,talented-zippy-butterfly,0.370000,0.274158,-0.420012,0.271850,0.579986,0.993701,-0.112063,-2.759432,5.569380,-0.558732,5.574460,0.786940,6.978084,0.103315,-0.019564,0.015551,0.176439
