ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
641428961898307649!,lush-bipedal-bumblebee,0.000000,-1.006028,-0.945457,0.000000,-0.945457,0.000000,0.000000,0.000000,0.000000,0.063973,0.013179
641428961898307649!,lush-bipedal-bumblebee,0.010000,-1.001215,-0.941629,0.000000,-0.941629,0.962582,0.765617,0.000000,0.765617,0.057143,0.008970
641428961898307649!,lush-bipedal-bumblebee,0.020000,-0.987391,-0.930633,0.000000,-0.930633,1.800656,1.432202,0.000000,1.432202,0.051029,0.005203
641428961898307649!,lush-bipedal-bumblebee,0.030000,-0.965724,-0.913400,0.000000,-0.913400,2.527279,2.010143,0.000000,2.010143,0.045561,0.001833
641428961898307649!,lush-bipedal-bumblebee,0.040000,-0.937266,-0.890765,0.000000,-0.890765,3.154212,2.508791,0.000000,2.508791,0.040673,-0.001179
641428961898307649!,lush-bipedal-bumblebee,0.050000,-0.902957,-0.863477,0.000000,-0.863477,3.692044,2.936571,0.000000,2.936571,0.036308,-0.003869
641428961898307649!,lush-bipedal-bumblebee,0.060000,-0.863639,-0.832204,0.000000,-0.832204,4.150309,3.301065,0.000000,3.301065,0.032414,-0.006269
641428961898307649!,lush-bipedal-bumblebee,0.070000,-0.820067,-0.797547,0.000000,-0.797547,4.537589,3.609099,0.000000,3.609099,0.028944,-0.008407
641428961898307649!,lush-bipedal-bumblebee,0.080000,-0.772914,-0.760043,0.000000,-0.760043,4.861609,3.866817,0.000000,3.866817,0.025855,-0.010311
641428961898307649!,lush-bipedal-bumblebee,0.090000,-0.722786,-0.720172,0.000000,-0.720172,5.129318,4.079748,0.000000,4.079748,0.023109,-0.012003
641428961898307649!,lush-bipedal-bumblebee,0.100000,-0.670220,-0.678362,0.000000,-0.678362,5.346971,4.252864,0.000000,4.252864,0.020672,-0.013505
641428961898307649!,lush-bipedal-bumblebee,0.110000,-0.615698,-0.634997,0.000000,-0.634997,5.520192,4.390640,0.000000,4.390640,0.018512,-0.014836
641428961898307649!,lush-bipedal-bumblebee,0.120000,-0.559658,-0.590424,0.000000,-0.590424,5.654039,4.497099,0.000000,4.497099,0.016602,-0.016013
641428961898307649!,lush-bipedal-bumblebee,0.130000,-0.502482,-0.544947,0.000000,-0.544947,5.753064,4.575862,0.000000,4.575862,0.014916,-0.017052
641428961898307649!,lush-bipedal-bumblebee,0.140000,-0.444502,-0.498831,0.000000,-0.498831,5.821356,4.630180,0.000000,4.630180,0.013431,-0.017967
641428961898307649!,lush-bipedal-bumblebee,0.150000,-0.386011,-0.452309,0.000000,-0.452309,5.862588,4.662974,0.000000,4.662974,0.012128,-0.018770
641428961898307649!,lush-bipedal-bumblebee,0.160000,-0.327265,-0.405584,0.000000,-0.405584,5.880055,4.676867,0.000000,4.676867,0.010986,-0.019473
641428961898307649!,lush-bipedal-bumblebee,0.170000,-0.268488,-0.358833,0.000000,-0.358833,5.876713,4.674209,0.000000,4.674209,0.009990,-0.020087
641428961898307649!,lush-bipedal-bumblebee,0.180000,-0.209873,-0.312212,0.000000,-0.312212,5.855211,4.657107,0.000000,4.657107,0.009124,-0.020621
641428961898307649!,lush-bipedal-bumblebee,0.190000,-0.151587,-0.265853,0.000000,-0.265853,5.817921,4.627447,0.000000,4.627447,0.008374,-0.021083
