ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
323655515799892432!,thoughtful-antique-butterfly,0.000000,-1.447293,2.291422,-0.890094,0.370607,-0.394059,0.307762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016728,0.265495,-0.199408,-0.070218,-0.155713,0.368128
323655515799892432!,thoughtful-antique-butterfly,0.010000,-1.431746,2.295284,-0.890103,0.370025,-0.393983,0.307860,3.108807,0.760118,-0.001332,-0.114872,0.015556,0.019908,-0.006423,0.131822,-0.080741,-0.039494,-0.057554,0.194425
323655515799892432!,thoughtful-antique-butterfly,0.020000,-1.393050,2.303600,-0.890391,0.367797,-0.393999,0.307839,4.631916,0.888344,-0.055238,-0.328743,-0.018370,-0.023512,-0.001604,0.071010,-0.026635,-0.025623,-0.012767,0.115369
323655515799892432!,thoughtful-antique-butterfly,0.030000,-1.342724,2.311624,-0.891318,0.363232,-0.394463,0.307245,5.435244,0.705480,-0.129254,-0.583710,-0.074217,-0.095285,0.000670,0.043053,-0.002201,-0.019201,0.007348,0.078650
323655515799892432!,thoughtful-antique-butterfly,0.040000,-1.286026,2.317057,-0.893003,0.356054,-0.395528,0.305872,5.905029,0.373617,-0.206333,-0.851216,-0.138539,-0.179147,0.001749,0.029737,0.008788,-0.016017,0.016227,0.060688
323655515799892432!,thoughtful-antique-butterfly,0.050000,-1.225430,2.318788,-0.895433,0.346200,-0.397248,0.303635,6.213192,-0.031704,-0.277212,-1.117495,-0.204604,-0.267685,0.002238,0.022829,0.013690,-0.014170,0.019968,0.050850
323655515799892432!,thoughtful-antique-butterfly,0.060000,-1.162179,2.316261,-0.898517,0.333716,-0.399622,0.300504,6.435024,-0.474925,-0.336549,-1.375488,-0.268775,-0.357427,0.002403,0.018619,0.015796,-0.012794,0.021295,0.044331
323655515799892432!,thoughtful-antique-butterfly,0.070000,-1.096981,2.309190,-0.902125,0.318705,-0.402620,0.296475,6.602151,-0.937360,-0.381100,-1.620976,-0.328835,-0.446564,0.002357,0.015440,0.016563,-0.011492,0.021406,0.038963
323655515799892432!,thoughtful-antique-butterfly,0.080000,-1.030333,2.297467,-0.906092,0.301330,-0.406187,0.291568,6.726652,-1.406785,-0.408974,-1.850913,-0.383259,-0.533922,0.002143,0.012554,0.016630,-0.010083,0.020827,0.033789
323655515799892432!,thoughtful-antique-butterfly,0.090000,-0.962640,2.281069,-0.910246,0.281756,-0.410262,0.285806,6.812054,-1.873176,-0.419187,-2.062678,-0.430885,-0.618517,0.001778,0.009664,0.016268,-0.008495,0.019781,0.028433
323655515799892432!,thoughtful-antique-butterfly,0.100000,-0.894289,2.260070,-0.914411,0.260172,-0.414774,0.279218,6.858717,-2.327111,-0.411567,-2.253959,-0.470826,-0.699406,0.001266,0.006682,0.015591,-0.006713,0.018373,0.022807
323655515799892432!,thoughtful-antique-butterfly,0.110000,-0.825659,2.234635,-0.918413,0.236787,-0.419643,0.271844,6.866420,-2.759502,-0.386674,-2.422762,-0.502448,-0.775625,0.000614,0.003619,0.014651,-0.004757,0.016663,0.016969
323655515799892432!,thoughtful-antique-butterfly,0.120000,-0.757151,2.205019,-0.922085,0.211832,-0.424786,0.263736,6.835508,-3.161872,-0.345765,-2.567630,-0.525425,-0.846277,-0.000170,0.000547,0.013478,-0.002668,0.014698,0.011064
323655515799892432!,thoughtful-antique-butterfly,0.130000,-0.689142,2.171560,-0.925276,0.185548,-0.430117,0.254951,6.767628,-3.526851,-0.290613,-2.687633,-0.539698,-0.910502,-0.001071,-0.002446,0.012105,-0.000504,0.012534,0.005270
323655515799892432!,thoughtful-antique-butterfly,0.140000,-0.621991,2.134660,-0.927855,0.158187,-0.435548,0.245557,6.665725,-3.848652,-0.223412,-2.782541,-0.545514,-0.967586,-0.002066,-0.005266,0.010570,0.001674,0.010234,-0.000230
323655515799892432!,thoughtful-antique-butterfly,0.150000,-0.556026,2.094775,-0.929712,0.129996,-0.440998,0.235629,6.533957,-4.123412,-0.146591,-2.852821,-0.543393,-1.017002,-0.003129,-0.007828,0.008918,0.003802,0.007865,-0.005269
323655515799892432!,thoughtful-antique-butterfly,0.160000,-0.491526,2.052391,-0.930764,0.101219,-0.446391,0.225245,6.377376,-4.349338,-0.062646,-2.899592,-0.534080,-1.058441,-0.004231,-0.010068,0.007199,0.005824,0.005496,-0.009716
323655515799892432!,thoughtful-antique-butterfly,0.170000,-0.428721,2.008000,-0.930952,0.072086,-0.451658,0.214487,6.201528,-4.526635,0.026014,-2.924532,-0.518495,-1.091826,-0.005341,-0.011947,0.005463,0.007693,0.003192,-0.013489
323655515799892432!,thoughtful-antique-butterfly,0.180000,-0.367780,1.962087,-0.930239,0.042806,-0.456743,0.203435,6.012040,-4.657261,0.117194,-2.929736,-0.497655,-1.117310,-0.006431,-0.013451,0.003761,0.009377,0.001008,-0.016551
323655515799892432!,thoughtful-antique-butterfly,0.190000,-0.308820,1.915111,-0.928610,0.013569,-0.461596,0.192170,5.814253,-4.744543,0.208994,-2.917563,-0.472620,-1.135244,-0.007477,-0.014590,0.002135,0.010855,-0.001011,-0.018914
323655515799892432!,thoughtful-antique-butterfly,0.200000,-0.251905,1.867490,-0.926067,-0.015461,-0.466181,0.180764,5.612943,-4.792755,0.299853,-2.890483,-0.444423,-1.146145,-0.008460,-0.015392,0.000618,0.012123,-0.002836,-0.020623
