ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
605306720558398455!,rebel-wine-beetle,0.000000,-1.831912,-1.674022,-0.841789,-1.814219,0.000000,0.000000,0.000000,0.000000,0.235653,0.329085,0.141084,-0.181582
605306720558398455!,rebel-wine-beetle,0.010000,-1.832566,-1.666142,-0.843473,-1.813437,-0.128654,1.572895,-0.339380,0.157854,0.155678,0.103541,-0.053605,-0.121608
605306720558398455!,rebel-wine-beetle,0.020000,-1.831211,-1.647091,-0.845023,-1.812715,0.402882,2.233462,0.025767,-0.012012,0.142319,0.073076,-0.076829,-0.111485
605306720558398455!,rebel-wine-beetle,0.030000,-1.824097,-1.622192,-0.842631,-1.813828,1.024276,2.742264,0.448182,-0.208207,0.139579,0.071518,-0.075544,-0.109341
605306720558398455!,rebel-wine-beetle,0.040000,-1.810700,-1.592391,-0.836205,-1.816800,1.661543,3.213253,0.833271,-0.383523,0.138825,0.074558,-0.070720,-0.108701
605306720558398455!,rebel-wine-beetle,0.050000,-1.790874,-1.557968,-0.826189,-1.821376,2.309466,3.662923,1.165004,-0.528454,0.138307,0.078585,-0.064904,-0.108233
605306720558398455!,rebel-wine-beetle,0.060000,-1.764484,-1.519117,-0.813137,-1.827241,2.968366,4.090772,1.436413,-0.639216,0.137242,0.082859,-0.058113,-0.107328
605306720558398455!,rebel-wine-beetle,0.070000,-1.731420,-1.476063,-0.797688,-1.834037,3.635395,4.491057,1.640130,-0.713351,0.135003,0.087024,-0.050052,-0.105498
605306720558398455!,rebel-wine-beetle,0.080000,-1.691635,-1.429108,-0.780577,-1.841385,4.303859,4.854841,1.767801,-0.749384,0.131048,0.090817,-0.040409,-0.102315
605306720558398455!,rebel-wine-beetle,0.090000,-1.645193,-1.378677,-0.762638,-1.848887,4.963501,5.170962,1.810598,-0.746845,0.124946,0.094029,-0.028933,-0.097443
605306720558398455!,rebel-wine-beetle,0.100000,-1.592264,-1.325295,-0.744799,-1.856145,5.600937,5.426807,1.759379,-0.705970,0.116428,0.096519,-0.015485,-0.090671
605306720558398455!,rebel-wine-beetle,0.110000,-1.533199,-1.269702,-0.728052,-1.862778,6.200794,5.609256,1.606488,-0.627883,0.105447,0.098255,-0.000048,-0.081962
605306720558398455!,rebel-wine-beetle,0.120000,-1.468482,-1.212885,-0.713349,-1.868457,6.746208,5.705580,1.346560,-0.514096,0.092213,0.099325,0.017238,-0.071481
605306720558398455!,rebel-wine-beetle,0.130000,-1.398686,-1.155674,-0.701778,-1.872834,7.219998,5.704846,0.973846,-0.364914,0.077139,0.099807,0.035975,-0.059555
605306720558398455!,rebel-wine-beetle,0.140000,-1.324579,-1.099029,-0.694487,-1.875550,7.606657,5.597870,0.486070,-0.179984,0.060838,0.099894,0.055680,-0.046662
605306720558398455!,rebel-wine-beetle,0.150000,-1.247091,-1.044025,-0.692632,-1.876236,7.892759,5.377742,-0.115135,0.042503,0.044025,0.099825,0.075797,-0.033368
605306720558398455!,rebel-wine-beetle,0.160000,-1.167289,-0.991817,-0.697318,-1.874499,8.066887,5.040365,-0.824019,0.306537,0.027423,0.099791,0.095709,-0.020239
605306720558398455!,rebel-wine-beetle,0.170000,-1.086337,-0.943565,-0.709598,-1.869885,8.119489,4.583585,-1.629823,0.618498,0.011631,0.099915,0.114847,-0.007750
605306720558398455!,rebel-wine-beetle,0.180000,-1.005507,-0.900465,-0.730370,-1.861870,8.041258,4.008961,-2.517006,0.987365,-0.002931,0.100106,0.132596,0.003769
605306720558398455!,rebel-wine-beetle,0.190000,-0.926165,-0.863670,-0.760354,-1.849827,7.822356,3.321385,-3.463787,1.423757,-0.016096,0.100065,0.148366,0.014179
605306720558398455!,rebel-wine-beetle,0.200000,-0.849780,-0.834258,-0.800024,-1.833020,7.451358,2.530991,-4.441541,1.938516,-0.027945,0.099220,0.161516,0.023536
605306720558398455!,rebel-wine-beetle,0.210000,-0.777948,-0.813174,-0.849527,-1.810609,6.915384,1.655456,-5.414072,2.540250,-0.038776,0.096714,0.171304,0.032065
605306720558398455!,rebel-wine-beetle,0.220000,-0.712399,-0.801130,-0.908611,-1.781692,6.201970,0.722763,-6.337462,3.231920,-0.049040,0.091436,0.176834,0.040105
605306720558398455!,rebel-wine-beetle,0.230000,-0.654975,-0.798495,-0.976553,-1.745378,5.303229,-0.226393,-7.161141,4.006715,-0.059249,0.082093,0.177058,0.048043
605306720558398455!,rebel-wine-beetle,0.240000,-0.607563,-0.805146,-1.052105,-1.700904,4.222395,-1.137898,-7.830886,4.843845,-0.069871,0.067378,0.170852,0.056230
605306720558398455!,rebel-wine-beetle,0.250000,-0.571953,-0.820335,-1.133488,-1.647788,2.981927,-1.946875,-8.294214,5.705461,-0.081224,0.046224,0.157221,0.064900
605306720558398455!,rebel-wine-beetle,0.260000,-0.549642,-0.842558,-1.218438,-1.586004,1.631343,-2.585033,-8.508033,6.536242,-0.093377,0.018175,0.135662,0.074104
605306720558398455!,rebel-wine-beetle,0.270000,-0.541368,-0.869646,-1.304128,-1.516328,0.247916,-2.992102,-8.451224,7.268536,-0.105992,-0.016256,0.106430,0.083581
605306720558398455!,rebel-wine-beetle,0.280000,-0.546254,-0.899677,-1.387328,-1.440597,-1.084994,-3.129456,-8.137738,7.836829,-0.118198,-0.055907,0.069975,0.092660
605306720558398455!,rebel-wine-beetle,0.290000,-0.563373,-0.929895,-1.465863,-1.360605,-2.258985,-2.994122,-7.590887,8.178131,-0.129435,-0.098091,0.029091,0.100934
605306720558398455!,rebel-wine-beetle,0.300000,-0.590770,-0.957679,-1.537849,-1.278679,-3.176193,-2.617868,-6.859752,8.250130,-0.139026,-0.139146,-0.012316,0.107924
605306720558398455!,rebel-wine-beetle,0.310000,-0.625636,-0.980876,-1.601899,-1.197464,-3.769945,-2.061126,-6.011259,8.041518,-0.146341,-0.175094,-0.049875,0.113187
605306720558398455!,rebel-wine-beetle,0.320000,-0.664677,-0.998021,-1.657260,-1.119593,-4.018443,-1.398311,-5.117516,7.575121,-0.150946,-0.202520,-0.079703,0.116431
605306720558398455!,rebel-wine-beetle,0.330000,-0.704589,-1.008389,-1.703829,-1.047361,-3.946464,-0.700120,-4.242974,6.902400,-0.152687,-0.219374,-0.099341,0.117564
605306720558398455!,rebel-wine-beetle,0.340000,-0.742477,-1.011887,-1.742045,-0.982487,-3.615107,-0.019905,-3.435361,6.091229,-0.151675,-0.225363,-0.108280,0.116677
605306720558398455!,rebel-wine-beetle,0.350000,-0.776145,-1.008848,-1.772709,-0.926015,-3.104600,0.611524,-2.722266,5.211347,-0.148207,-0.221811,-0.107868,0.113986
605306720558398455!,rebel-wine-beetle,0.360000,-0.804207,-0.999818,-1.796803,-0.878351,-2.496967,1.183026,-2.112827,4.322117,-0.142676,-0.211090,-0.100692,0.109768
605306720558398455!,rebel-wine-beetle,0.370000,-0.826039,-0.985387,-1.815326,-0.839400,-1.863860,1.696074,-1.602674,3.466015,-0.135481,-0.195920,-0.089779,0.104298
605306720558398455!,rebel-wine-beetle,0.380000,-0.841658,-0.966102,-1.829197,-0.808727,-1.259823,2.156590,-1.178657,2.665912,-0.127000,-0.178745,-0.077828,0.097840
605306720558398455!,rebel-wine-beetle,0.390000,-0.851536,-0.942451,-1.839183,-0.785752,-0.722136,2.569850,-0.823897,1.928467,-0.117561,-0.161417,-0.066830,0.090627
605306720558398455!,rebel-wine-beetle,0.400000,-0.856445,-0.914884,-1.845878,-0.769893,-0.273731,2.938278,-0.521190,1.249592,-0.107437,-0.145127,-0.057994,0.082857
605306720558398455!,rebel-wine-beetle,0.410000,-0.857372,-0.883876,-1.849740,-0.760566,0.073507,3.260947,-0.254716,0.619485,-0.096867,-0.130486,-0.051821,0.074710
605306720558398455!,rebel-wine-beetle,0.420000,-0.855356,-0.849901,-1.851063,-0.757341,0.315417,3.533919,-0.010668,0.026074,-0.086049,-0.117644,-0.048265,0.066342
605306720558398455!,rebel-wine-beetle,0.430000,-0.851446,-0.813470,-1.850010,-0.759909,0.452722,3.751435,0.222456,-0.541572,-0.075152,-0.106456,-0.046937,0.057887
605306720558398455!,rebel-wine-beetle,0.440000,-0.846658,-0.775173,-1.846633,-0.768080,0.489432,3.906753,0.453980,-1.091468,-0.064323,-0.096609,-0.047254,0.049466
605306720558398455!,rebel-wine-beetle,0.450000,-0.841970,-0.735659,-1.840909,-0.781699,0.432039,3.993051,0.691085,-1.627512,-0.053682,-0.087687,-0.048540,0.041181
605306720558398455!,rebel-wine-beetle,0.460000,-0.838279,-0.695653,-1.832753,-0.800636,0.289263,4.004016,0.938827,-2.149088,-0.043319,-0.079229,-0.050091,0.033108
605306720558398455!,rebel-wine-beetle,0.470000,-0.836385,-0.655940,-1.822036,-0.824733,0.072210,3.934468,1.199983,-2.651055,-0.033288,-0.070747,-0.051210,0.025298
605306720558398455!,rebel-wine-beetle,0.480000,-0.836962,-0.617354,-1.808617,-0.853759,-0.205305,3.781069,1.474738,-3.124108,-0.023612,-0.061747,-0.051236,0.017777
605306720558398455!,rebel-wine-beetle,0.490000,-0.840531,-0.580753,-1.792363,-0.887376,-0.526498,3.543194,1.760262,-3.555457,-0.014283,-0.051751,-0.049560,0.010545
605306720558398455!,rebel-wine-beetle,0.500000,-0.847423,-0.546994,-1.773182,-0.925108,-0.871604,3.224001,2.050280,-3.929834,-0.005273,-0.040331,-0.045663,0.003585
605306720558398455!,rebel-wine-beetle,0.510000,-0.857744,-0.516899,-1.751059,-0.966329,-1.218343,2.831619,2.334798,-4.230825,0.003453,-0.027153,-0.039160,-0.003124
