ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
860759673252097014!,great-piquant-bumblebee,0.000000,-1.340697,1.461616,0.000000,1.461616,0.000000,0.000000,0.000000,0.000000,0.017105,-0.082642
860759673252097014!,great-piquant-bumblebee,0.010000,-1.338854,1.456865,0.000000,1.456865,0.368634,-0.950080,0.000000,-0.950080,0.014892,-0.070722
860759673252097014!,great-piquant-bumblebee,0.020000,-1.333559,1.443220,0.000000,1.443220,0.689586,-1.777268,0.000000,-1.777268,0.012912,-0.060051
860759673252097014!,great-piquant-bumblebee,0.030000,-1.325262,1.421835,0.000000,1.421835,0.967856,-2.494454,0.000000,-2.494454,0.011140,-0.050507
860759673252097014!,great-piquant-bumblebee,0.040000,-1.314365,1.393751,0.000000,1.393751,1.207949,-3.113244,0.000000,-3.113244,0.009557,-0.041977
860759673252097014!,great-piquant-bumblebee,0.050000,-1.301248,1.359944,0.000000,1.359944,1.413919,-3.644091,0.000000,-3.644091,0.008143,-0.034360
860759673252097014!,great-piquant-bumblebee,0.060000,-1.286230,1.321238,0.000000,1.321238,1.589425,-4.096423,0.000000,-4.096423,0.006883,-0.027567
860759673252097014!,great-piquant-bumblebee,0.070000,-1.269594,1.278362,0.000000,1.278362,1.737758,-4.478721,0.000000,-4.478721,0.005759,-0.021514
860759673252097014!,great-piquant-bumblebee,0.080000,-1.251594,1.231971,0.000000,1.231971,1.861879,-4.798616,0.000000,-4.798616,0.004759,-0.016126
860759673252097014!,great-piquant-bumblebee,0.090000,-1.232458,1.182653,0.000000,1.182653,1.964448,-5.062968,0.000000,-5.062968,0.003870,-0.011337
860759673252097014!,great-piquant-bumblebee,0.100000,-1.212390,1.130931,0.000000,1.130931,2.047861,-5.277949,0.000000,-5.277949,0.003081,-0.007087
860759673252097014!,great-piquant-bumblebee,0.110000,-1.191571,1.077274,0.000000,1.077274,2.114271,-5.449107,0.000000,-5.449107,0.002382,-0.003319
860759673252097014!,great-piquant-bumblebee,0.120000,-1.170162,1.022097,0.000000,1.022097,2.165612,-5.581428,0.000000,-5.581428,0.001764,0.000013
860759673252097014!,great-piquant-bumblebee,0.130000,-1.148306,0.965767,0.000000,0.965767,2.203623,-5.679394,0.000000,-5.679394,0.001218,0.002955
860759673252097014!,great-piquant-bumblebee,0.140000,-1.126130,0.908612,0.000000,0.908612,2.229867,-5.747031,0.000000,-5.747031,0.000737,0.005546
860759673252097014!,great-piquant-bumblebee,0.150000,-1.103745,0.850920,0.000000,0.850920,2.245744,-5.787951,0.000000,-5.787951,0.000314,0.007823
