ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1418875133789277630!,lush-bipedal-bumblebee,0.000000,2.047652,-1.165329,0.000000,-1.165329,0.000000,0.000000,0.000000,0.000000,0.051015,-0.261765
1418875133789277630!,lush-bipedal-bumblebee,0.010000,2.040928,-1.165688,0.000000,-1.165688,-1.344871,-0.071774,0.000000,-0.071774,0.045861,-0.230411
1418875133789277630!,lush-bipedal-bumblebee,0.020000,2.021613,-1.166719,0.000000,-1.166719,-2.515786,-0.134265,0.000000,-0.134265,0.041248,-0.202344
1418875133789277630!,lush-bipedal-bumblebee,0.030000,1.991342,-1.168334,0.000000,-1.168334,-3.530987,-0.188445,0.000000,-0.188445,0.037121,-0.177240
1418875133789277630!,lush-bipedal-bumblebee,0.040000,1.951582,-1.170456,0.000000,-1.170456,-4.406906,-0.235192,0.000000,-0.235192,0.033433,-0.154802
1418875133789277630!,lush-bipedal-bumblebee,0.050000,1.903647,-1.173015,0.000000,-1.173015,-5.158338,-0.275295,0.000000,-0.275295,0.030139,-0.134764
1418875133789277630!,lush-bipedal-bumblebee,0.060000,1.848714,-1.175946,0.000000,-1.175946,-5.798602,-0.309465,0.000000,-0.309465,0.027201,-0.116888
1418875133789277630!,lush-bipedal-bumblebee,0.070000,1.787837,-1.179195,0.000000,-1.179195,-6.339691,-0.338342,0.000000,-0.338342,0.024582,-0.100958
1418875133789277630!,lush-bipedal-bumblebee,0.080000,1.721996,-1.182709,0.000000,-1.182709,-6.792394,-0.362503,0.000000,-0.362503,0.022252,-0.086779
1418875133789277630!,lush-bipedal-bumblebee,0.090000,1.652058,-1.186442,0.000000,-1.186442,-7.166436,-0.382465,0.000000,-0.382465,0.020180,-0.074179
1418875133789277630!,lush-bipedal-bumblebee,0.100000,1.578770,-1.190353,0.000000,-1.190353,-7.470572,-0.398696,0.000000,-0.398696,0.018342,-0.062998
1418875133789277630!,lush-bipedal-bumblebee,0.110000,1.502788,-1.194408,0.000000,-1.194408,-7.712672,-0.411617,0.000000,-0.411617,0.016714,-0.053092
1418875133789277630!,lush-bipedal-bumblebee,0.120000,1.424689,-1.198576,0.000000,-1.198576,-7.899813,-0.421604,0.000000,-0.421604,0.015274,-0.044330
1418875133789277630!,lush-bipedal-bumblebee,0.130000,1.344982,-1.202830,0.000000,-1.202830,-8.038346,-0.428998,0.000000,-0.428998,0.014003,-0.036597
1418875133789277630!,lush-bipedal-bumblebee,0.140000,1.264114,-1.207146,0.000000,-1.207146,-8.133974,-0.434101,0.000000,-0.434101,0.012883,-0.029785
1418875133789277630!,lush-bipedal-bumblebee,0.150000,1.182484,-1.211502,0.000000,-1.211502,-8.191810,-0.437188,0.000000,-0.437188,0.011899,-0.023801
1418875133789277630!,lush-bipedal-bumblebee,0.160000,1.100442,-1.215881,0.000000,-1.215881,-8.216444,-0.438503,0.000000,-0.438503,0.011037,-0.018557
1418875133789277630!,lush-bipedal-bumblebee,0.170000,1.018300,-1.220265,0.000000,-1.220265,-8.211986,-0.438265,0.000000,-0.438265,0.010285,-0.013978
1418875133789277630!,lush-bipedal-bumblebee,0.180000,0.936330,-1.224639,0.000000,-1.224639,-8.182122,-0.436671,0.000000,-0.436671,0.009630,-0.009993
1418875133789277630!,lush-bipedal-bumblebee,0.190000,0.854772,-1.228992,0.000000,-1.228992,-8.130153,-0.433897,0.000000,-0.433897,0.009062,-0.006542
1418875133789277630!,lush-bipedal-bumblebee,0.200000,0.773835,-1.233311,0.000000,-1.233311,-8.059032,-0.430102,0.000000,-0.430102,0.008573,-0.003566
1418875133789277630!,lush-bipedal-bumblebee,0.210000,0.693700,-1.237588,0.000000,-1.237588,-7.971404,-0.425425,0.000000,-0.425425,0.008154,-0.001017
