ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1281777864574916642!,great-piquant-bumblebee,0.000000,-2.081594,-0.077920,0.000000,-0.077920,0.000000,0.000000,0.000000,0.000000,0.057847,-0.025606
1281777864574916642!,great-piquant-bumblebee,0.010000,-2.075361,-0.079730,0.000000,-0.079730,1.246702,-0.362076,0.000000,-0.362076,0.050365,-0.021063
1281777864574916642!,great-piquant-bumblebee,0.020000,-2.057455,-0.084930,0.000000,-0.084930,2.332144,-0.677318,0.000000,-0.677318,0.043667,-0.016996
1281777864574916642!,great-piquant-bumblebee,0.030000,-2.029394,-0.093080,0.000000,-0.093080,3.273240,-0.950637,0.000000,-0.950637,0.037676,-0.013359
1281777864574916642!,great-piquant-bumblebee,0.040000,-1.992536,-0.103784,0.000000,-0.103784,4.085221,-1.186459,0.000000,-1.186459,0.032321,-0.010108
1281777864574916642!,great-piquant-bumblebee,0.050000,-1.948100,-0.116690,0.000000,-0.116690,4.781802,-1.388764,0.000000,-1.388764,0.027540,-0.007205
1281777864574916642!,great-piquant-bumblebee,0.060000,-1.897177,-0.131479,0.000000,-0.131479,5.375330,-1.561141,0.000000,-1.561141,0.023274,-0.004615
1281777864574916642!,great-piquant-bumblebee,0.070000,-1.840744,-0.147869,0.000000,-0.147869,5.876921,-1.706817,0.000000,-1.706817,0.019472,-0.002307
1281777864574916642!,great-piquant-bumblebee,0.080000,-1.779674,-0.165605,0.000000,-0.165605,6.296579,-1.828697,0.000000,-1.828697,0.016088,-0.000252
1281777864574916642!,great-piquant-bumblebee,0.090000,-1.714749,-0.184461,0.000000,-0.184461,6.643307,-1.929396,0.000000,-1.929396,0.013080,0.001574
1281777864574916642!,great-piquant-bumblebee,0.100000,-1.646667,-0.204234,0.000000,-0.204234,6.925203,-2.011266,0.000000,-2.011266,0.010410,0.003195
1281777864574916642!,great-piquant-bumblebee,0.110000,-1.576053,-0.224742,0.000000,-0.224742,7.149552,-2.076423,0.000000,-2.076423,0.008044,0.004632
1281777864574916642!,great-piquant-bumblebee,0.120000,-1.503461,-0.245825,0.000000,-0.245825,7.322907,-2.126770,0.000000,-2.126770,0.005951,0.005903
1281777864574916642!,great-piquant-bumblebee,0.130000,-1.429396,-0.267336,0.000000,-0.267336,7.451157,-2.164017,0.000000,-2.164017,0.004104,0.007024
1281777864574916642!,great-piquant-bumblebee,0.140000,-1.354290,-0.289148,0.000000,-0.289148,7.539599,-2.189703,0.000000,-2.189703,0.002477,0.008012
1281777864574916642!,great-piquant-bumblebee,0.150000,-1.278525,-0.311152,0.000000,-0.311152,7.592991,-2.205210,0.000000,-2.205210,0.001049,0.008879
1281777864574916642!,great-piquant-bumblebee,0.160000,-1.202435,-0.333251,0.000000,-0.333251,7.615602,-2.211776,0.000000,-2.211776,-0.000201,0.009638
1281777864574916642!,great-piquant-bumblebee,0.170000,-1.126310,-0.355360,0.000000,-0.355360,7.611262,-2.210516,0.000000,-2.210516,-0.001293,0.010300
1281777864574916642!,great-piquant-bumblebee,0.180000,-1.050406,-0.377405,0.000000,-0.377405,7.583404,-2.202425,0.000000,-2.202425,-0.002241,0.010876
1281777864574916642!,great-piquant-bumblebee,0.190000,-0.974934,-0.399324,0.000000,-0.399324,7.535102,-2.188397,0.000000,-2.188397,-0.003062,0.011375
1281777864574916642!,great-piquant-bumblebee,0.200000,-0.900079,-0.421064,0.000000,-0.421064,7.469106,-2.169230,0.000000,-2.169230,-0.003769,0.011804
1281777864574916642!,great-piquant-bumblebee,0.210000,-0.825998,-0.442578,0.000000,-0.442578,7.387870,-2.145637,0.000000,-2.145637,-0.004375,0.012172
1281777864574916642!,great-piquant-bumblebee,0.220000,-0.752830,-0.463829,0.000000,-0.463829,7.293587,-2.118255,0.000000,-2.118255,-0.004889,0.012484
1281777864574916642!,great-piquant-bumblebee,0.230000,-0.680689,-0.484780,0.000000,-0.484780,7.188213,-2.087651,0.000000,-2.087651,-0.005323,0.012748
1281777864574916642!,great-piquant-bumblebee,0.240000,-0.609674,-0.505405,0.000000,-0.505405,7.073489,-2.054332,0.000000,-2.054332,-0.005685,0.012967
1281777864574916642!,great-piquant-bumblebee,0.250000,-0.539867,-0.525679,0.000000,-0.525679,6.950966,-2.018748,0.000000,-2.018748,-0.005983,0.013148
1281777864574916642!,great-piquant-bumblebee,0.260000,-0.471335,-0.545582,0.000000,-0.545582,6.822023,-1.981300,0.000000,-1.981300,-0.006224,0.013295
1281777864574916642!,great-piquant-bumblebee,0.270000,-0.404133,-0.565100,0.000000,-0.565100,6.687883,-1.942342,0.000000,-1.942342,-0.006415,0.013410
1281777864574916642!,great-piquant-bumblebee,0.280000,-0.338306,-0.584218,0.000000,-0.584218,6.549630,-1.902189,0.000000,-1.902189,-0.006561,0.013499
1281777864574916642!,great-piquant-bumblebee,0.290000,-0.273885,-0.602927,0.000000,-0.602927,6.408225,-1.861122,0.000000,-1.861122,-0.006668,0.013564
1281777864574916642!,great-piquant-bumblebee,0.300000,-0.210898,-0.621220,0.000000,-0.621220,6.264516,-1.819385,0.000000,-1.819385,-0.006740,0.013608
1281777864574916642!,great-piquant-bumblebee,0.310000,-0.149359,-0.639093,0.000000,-0.639093,6.119250,-1.777195,0.000000,-1.777195,-0.006782,0.013633
1281777864574916642!,great-piquant-bumblebee,0.320000,-0.089281,-0.656541,0.000000,-0.656541,5.973083,-1.734745,0.000000,-1.734745,-0.006797,0.013643
1281777864574916642!,great-piquant-bumblebee,0.330000,-0.030666,-0.673564,0.000000,-0.673564,5.826594,-1.692200,0.000000,-1.692200,-0.006789,0.013637
1281777864574916642!,great-piquant-bumblebee,0.340000,0.026485,-0.690163,0.000000,-0.690163,5.680286,-1.649708,0.000000,-1.649708,-0.006760,0.013620
1281777864574916642!,great-piquant-bumblebee,0.350000,0.082178,-0.706338,0.000000,-0.706338,5.534598,-1.607397,0.000000,-1.607397,-0.006713,0.013592
1281777864574916642!,great-piquant-bumblebee,0.360000,0.136423,-0.722092,0.000000,-0.722092,5.389913,-1.565376,0.000000,-1.565376,-0.006652,0.013554
1281777864574916642!,great-piquant-bumblebee,0.370000,0.189233,-0.737429,0.000000,-0.737429,5.246560,-1.523743,0.000000,-1.523743,-0.006577,0.013509
1281777864574916642!,great-piquant-bumblebee,0.380000,0.240622,-0.752354,0.000000,-0.752354,5.104823,-1.482578,0.000000,-1.482578,-0.006490,0.013456
1281777864574916642!,great-piquant-bumblebee,0.390000,0.290609,-0.766872,0.000000,-0.766872,4.964944,-1.441954,0.000000,-1.441954,-0.006395,0.013398
1281777864574916642!,great-piquant-bumblebee,0.400000,0.339215,-0.780988,0.000000,-0.780988,4.827131,-1.401929,0.000000,-1.401929,-0.006291,0.013335
1281777864574916642!,great-piquant-bumblebee,0.410000,0.386461,-0.794709,0.000000,-0.794709,4.691555,-1.362554,0.000000,-1.362554,-0.006180,0.013268
1281777864574916642!,great-piquant-bumblebee,0.420000,0.432370,-0.808043,0.000000,-0.808043,4.558360,-1.323871,0.000000,-1.323871,-0.006064,0.013198
1281777864574916642!,great-piquant-bumblebee,0.430000,0.476968,-0.820995,0.000000,-0.820995,4.427666,-1.285914,0.000000,-1.285914,-0.005944,0.013124
1281777864574916642!,great-piquant-bumblebee,0.440000,0.520279,-0.833574,0.000000,-0.833574,4.299568,-1.248711,0.000000,-1.248711,-0.005820,0.013049
1281777864574916642!,great-piquant-bumblebee,0.450000,0.562331,-0.845787,0.000000,-0.845787,4.174140,-1.212283,0.000000,-1.212283,-0.005693,0.012972
1281777864574916642!,great-piquant-bumblebee,0.460000,0.603150,-0.857642,0.000000,-0.857642,4.051439,-1.176647,0.000000,-1.176647,-0.005565,0.012894
1281777864574916642!,great-piquant-bumblebee,0.470000,0.642764,-0.869147,0.000000,-0.869147,3.931508,-1.141816,0.000000,-1.141816,-0.005435,0.012816
1281777864574916642!,great-piquant-bumblebee,0.480000,0.681200,-0.880310,0.000000,-0.880310,3.814373,-1.107797,0.000000,-1.107797,-0.005305,0.012736
1281777864574916642!,great-piquant-bumblebee,0.490000,0.718486,-0.891139,0.000000,-0.891139,3.700049,-1.074594,0.000000,-1.074594,-0.005174,0.012657
1281777864574916642!,great-piquant-bumblebee,0.500000,0.754654,-0.901643,0.000000,-0.901643,3.588541,-1.042209,0.000000,-1.042209,-0.005044,0.012578
1281777864574916642!,great-piquant-bumblebee,0.510000,0.789742,-0.911833,0.000000,-0.911833,3.479843,-1.010640,0.000000,-1.010640,-0.004914,0.012499
1281777864574916642!,great-piquant-bumblebee,0.520000,0.823776,-0.921718,0.000000,-0.921718,3.373938,-0.979883,0.000000,-0.979883,-0.004786,0.012421
1281777864574916642!,great-piquant-bumblebee,0.530000,0.856784,-0.931304,0.000000,-0.931304,3.270801,-0.949929,0.000000,-0.949929,-0.004658,0.012344
1281777864574916642!,great-piquant-bumblebee,0.540000,0.888794,-0.940601,0.000000,-0.940601,3.170404,-0.920771,0.000000,-0.920771,-0.004533,0.012268
1281777864574916642!,great-piquant-bumblebee,0.550000,0.919832,-0.949615,0.000000,-0.949615,3.072711,-0.892398,0.000000,-0.892398,-0.004409,0.012193
1281777864574916642!,great-piquant-bumblebee,0.560000,0.949923,-0.958354,0.000000,-0.958354,2.977686,-0.864800,0.000000,-0.864800,-0.004287,0.012119
1281777864574916642!,great-piquant-bumblebee,0.570000,0.979094,-0.966826,0.000000,-0.966826,2.885286,-0.837965,0.000000,-0.837965,-0.004168,0.012046
1281777864574916642!,great-piquant-bumblebee,0.580000,1.007371,-0.975038,0.000000,-0.975038,2.795467,-0.811879,0.000000,-0.811879,-0.004050,0.011975
1281777864574916642!,great-piquant-bumblebee,0.590000,1.034777,-0.982998,0.000000,-0.982998,2.708183,-0.786529,0.000000,-0.786529,-0.003935,0.011905
1281777864574916642!,great-piquant-bumblebee,0.600000,1.061337,-0.990712,0.000000,-0.990712,2.623383,-0.761901,0.000000,-0.761901,-0.003822,0.011836
1281777864574916642!,great-piquant-bumblebee,0.610000,1.087075,-0.998187,0.000000,-0.998187,2.541020,-0.737981,0.000000,-0.737981,-0.003711,0.011769
1281777864574916642!,great-piquant-bumblebee,0.620000,1.112013,-1.005429,0.000000,-1.005429,2.461041,-0.714753,0.000000,-0.714753,-0.003603,0.011703
1281777864574916642!,great-piquant-bumblebee,0.630000,1.136176,-1.012447,0.000000,-1.012447,2.383394,-0.692202,0.000000,-0.692202,-0.003497,0.011639
1281777864574916642!,great-piquant-bumblebee,0.640000,1.159583,-1.019245,0.000000,-1.019245,2.308027,-0.670313,0.000000,-0.670313,-0.003394,0.011576
1281777864574916642!,great-piquant-bumblebee,0.650000,1.182259,-1.025831,0.000000,-1.025831,2.234888,-0.649072,0.000000,-0.649072,-0.003293,0.011515
1281777864574916642!,great-piquant-bumblebee,0.660000,1.204222,-1.032209,0.000000,-1.032209,2.163922,-0.628462,0.000000,-0.628462,-0.003194,0.011455
1281777864574916642!,great-piquant-bumblebee,0.670000,1.225494,-1.038387,0.000000,-1.038387,2.095079,-0.608467,0.000000,-0.608467,-0.003098,0.011397
1281777864574916642!,great-piquant-bumblebee,0.680000,1.246094,-1.044370,0.000000,-1.044370,2.028305,-0.589074,0.000000,-0.589074,-0.003005,0.011340
1281777864574916642!,great-piquant-bumblebee,0.690000,1.266042,-1.050164,0.000000,-1.050164,1.963548,-0.570267,0.000000,-0.570267,-0.002914,0.011285
1281777864574916642!,great-piquant-bumblebee,0.700000,1.285357,-1.055773,0.000000,-1.055773,1.900756,-0.552031,0.000000,-0.552031,-0.002825,0.011231
1281777864574916642!,great-piquant-bumblebee,0.710000,1.304057,-1.061204,0.000000,-1.061204,1.839880,-0.534351,0.000000,-0.534351,-0.002738,0.011178
1281777864574916642!,great-piquant-bumblebee,0.720000,1.322159,-1.066461,0.000000,-1.066461,1.780868,-0.517212,0.000000,-0.517212,-0.002654,0.011127
1281777864574916642!,great-piquant-bumblebee,0.730000,1.339682,-1.071550,0.000000,-1.071550,1.723671,-0.500601,0.000000,-0.500601,-0.002572,0.011077
1281777864574916642!,great-piquant-bumblebee,0.740000,1.356641,-1.076476,0.000000,-1.076476,1.668241,-0.484502,0.000000,-0.484502,-0.002492,0.011029
1281777864574916642!,great-piquant-bumblebee,0.750000,1.373053,-1.081243,0.000000,-1.081243,1.614531,-0.468903,0.000000,-0.468903,-0.002415,0.010982
1281777864574916642!,great-piquant-bumblebee,0.760000,1.388934,-1.085855,0.000000,-1.085855,1.562492,-0.453790,0.000000,-0.453790,-0.002339,0.010936
1281777864574916642!,great-piquant-bumblebee,0.770000,1.404300,-1.090317,0.000000,-1.090317,1.512081,-0.439149,0.000000,-0.439149,-0.002266,0.010891
1281777864574916642!,great-piquant-bumblebee,0.780000,1.419164,-1.094634,0.000000,-1.094634,1.463251,-0.424968,0.000000,-0.424968,-0.002194,0.010848
1281777864574916642!,great-piquant-bumblebee,0.790000,1.433542,-1.098810,0.000000,-1.098810,1.415960,-0.411233,0.000000,-0.411233,-0.002125,0.010806
1281777864574916642!,great-piquant-bumblebee,0.800000,1.447448,-1.102849,0.000000,-1.102849,1.370164,-0.397933,0.000000,-0.397933,-0.002057,0.010765
1281777864574916642!,great-piquant-bumblebee,0.810000,1.460894,-1.106754,0.000000,-1.106754,1.325823,-0.385055,0.000000,-0.385055,-0.001992,0.010725
1281777864574916642!,great-piquant-bumblebee,0.820000,1.473896,-1.110530,0.000000,-1.110530,1.282894,-0.372587,0.000000,-0.372587,-0.001928,0.010686
1281777864574916642!,great-piquant-bumblebee,0.830000,1.486464,-1.114180,0.000000,-1.114180,1.241339,-0.360518,0.000000,-0.360518,-0.001866,0.010649
1281777864574916642!,great-piquant-bumblebee,0.840000,1.498613,-1.117708,0.000000,-1.117708,1.201119,-0.348837,0.000000,-0.348837,-0.001806,0.010612
1281777864574916642!,great-piquant-bumblebee,0.850000,1.510353,-1.121118,0.000000,-1.121118,1.162196,-0.337533,0.000000,-0.337533,-0.001748,0.010577
1281777864574916642!,great-piquant-bumblebee,0.860000,1.521698,-1.124413,0.000000,-1.124413,1.124533,-0.326595,0.000000,-0.326595,-0.001691,0.010542
1281777864574916642!,great-piquant-bumblebee,0.870000,1.532669,-1.127599,0.000000,-1.127599,1.088095,-0.316012,0.000000,-0.316012,-0.001636,0.010509
1281777864574916642!,great-piquant-bumblebee,0.880000,1.543283,-1.130682,0.000000,-1.130682,1.052843,-0.305774,0.000000,-0.305774,-0.001582,0.010476
1281777864574916642!,great-piquant-bumblebee,0.890000,1.553550,-1.133664,0.000000,-1.133664,1.018739,-0.295869,0.000000,-0.295869,-0.001531,0.010445
1281777864574916642!,great-piquant-bumblebee,0.900000,1.563480,-1.136548,0.000000,-1.136548,0.985745,-0.286287,0.000000,-0.286287,-0.001481,0.010415
1281777864574916642!,great-piquant-bumblebee,0.910000,1.573081,-1.139336,0.000000,-1.139336,0.953827,-0.277017,0.000000,-0.277017,-0.001433,0.010386
1281777864574916642!,great-piquant-bumblebee,0.920000,1.582363,-1.142032,0.000000,-1.142032,0.922951,-0.268050,0.000000,-0.268050,-0.001386,0.010357
1281777864574916642!,great-piquant-bumblebee,0.930000,1.591335,-1.144638,0.000000,-1.144638,0.893085,-0.259376,0.000000,-0.259376,-0.001340,0.010330
1281777864574916642!,great-piquant-bumblebee,0.940000,1.600006,-1.147156,0.000000,-1.147156,0.864197,-0.250986,0.000000,-0.250986,-0.001296,0.010303
1281777864574916642!,great-piquant-bumblebee,0.950000,1.608386,-1.149590,0.000000,-1.149590,0.836258,-0.242872,0.000000,-0.242872,-0.001254,0.010277
1281777864574916642!,great-piquant-bumblebee,0.960000,1.616496,-1.151945,0.000000,-1.151945,0.809239,-0.235025,0.000000,-0.235025,-0.001212,0.010252
1281777864574916642!,great-piquant-bumblebee,0.970000,1.624343,-1.154224,0.000000,-1.154224,0.783108,-0.227436,0.000000,-0.227436,-0.001173,0.010228
1281777864574916642!,great-piquant-bumblebee,0.980000,1.631937,-1.156429,0.000000,-1.156429,0.757834,-0.220095,0.000000,-0.220095,-0.001134,0.010204
1281777864574916642!,great-piquant-bumblebee,0.990000,1.639285,-1.158563,0.000000,-1.158563,0.733387,-0.212995,0.000000,-0.212995,-0.001097,0.010182
1281777864574916642!,great-piquant-bumblebee,1.000000,1.646396,-1.160629,0.000000,-1.160629,0.709741,-0.206128,0.000000,-0.206128,-0.001061,0.010160
1281777864574916642!,great-piquant-bumblebee,1.010000,1.653278,-1.162627,0.000000,-1.162627,0.686867,-0.199485,0.000000,-0.199485,-0.001027,0.010139
1281777864574916642!,great-piquant-bumblebee,1.020000,1.659938,-1.164561,0.000000,-1.164561,0.664739,-0.193058,0.000000,-0.193058,-0.000993,0.010119
1281777864574916642!,great-piquant-bumblebee,1.030000,1.666383,-1.166433,0.000000,-1.166433,0.643332,-0.186841,0.000000,-0.186841,-0.000961,0.010099
1281777864574916642!,great-piquant-bumblebee,1.040000,1.672620,-1.168245,0.000000,-1.168245,0.622623,-0.180826,0.000000,-0.180826,-0.000930,0.010080
1281777864574916642!,great-piquant-bumblebee,1.050000,1.678657,-1.169998,0.000000,-1.169998,0.602587,-0.175007,0.000000,-0.175007,-0.000899,0.010062
1281777864574916642!,great-piquant-bumblebee,1.060000,1.684499,-1.171695,0.000000,-1.171695,0.583202,-0.169378,0.000000,-0.169378,-0.000870,0.010044
1281777864574916642!,great-piquant-bumblebee,1.070000,1.690153,-1.173337,0.000000,-1.173337,0.564446,-0.163930,0.000000,-0.163930,-0.000842,0.010027
1281777864574916642!,great-piquant-bumblebee,1.080000,1.695625,-1.174926,0.000000,-1.174926,0.546299,-0.158660,0.000000,-0.158660,-0.000815,0.010010
1281777864574916642!,great-piquant-bumblebee,1.090000,1.700921,-1.176464,0.000000,-1.176464,0.528740,-0.153560,0.000000,-0.153560,-0.000788,0.009994
