ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1202999315831399607!,lush-impartial-bumblebee,0.000000,1.086226,1.211054,0.000000,1.211054,0.000000,0.000000,0.000000,0.000000,0.028353,0.112882,-0.105235
1202999315831399607!,lush-impartial-bumblebee,0.010000,1.083762,1.205562,0.000000,1.205562,-0.492856,-1.098417,0.000000,-1.098417,0.024237,0.097066,-0.090066
1202999315831399607!,lush-impartial-bumblebee,0.020000,1.076683,1.189787,0.000000,1.189787,-0.921961,-2.054755,0.000000,-2.054755,0.020553,0.082908,-0.076488
1202999315831399607!,lush-impartial-bumblebee,0.030000,1.065590,1.165063,0.000000,1.165063,-1.294003,-2.883916,0.000000,-2.883916,0.017257,0.070244,-0.064343
1202999315831399607!,lush-impartial-bumblebee,0.040000,1.051019,1.132589,0.000000,1.132589,-1.615001,-3.599319,0.000000,-3.599319,0.014312,0.058926,-0.053488
1202999315831399607!,lush-impartial-bumblebee,0.050000,1.033454,1.093443,0.000000,1.093443,-1.890379,-4.213047,0.000000,-4.213047,0.011682,0.048818,-0.043794
1202999315831399607!,lush-impartial-bumblebee,0.060000,1.013338,1.048609,0.000000,1.048609,-2.125018,-4.735981,0.000000,-4.735981,0.009335,0.039802,-0.035147
1202999315831399607!,lush-impartial-bumblebee,0.070000,0.991055,0.998948,0.000000,0.998948,-2.323316,-5.177924,0.000000,-5.177924,0.007245,0.031768,-0.027442
1202999315831399607!,lush-impartial-bumblebee,0.080000,0.966951,0.945227,0.000000,0.945227,-2.489231,-5.547696,0.000000,-5.547696,0.005384,0.024618,-0.020584
1202999315831399607!,lush-impartial-bumblebee,0.090000,0.941331,0.888130,0.000000,0.888130,-2.626326,-5.853236,0.000000,-5.853236,0.003730,0.018262,-0.014488
1202999315831399607!,lush-impartial-bumblebee,0.100000,0.914470,0.828265,0.000000,0.828265,-2.737803,-6.101682,0.000000,-6.101682,0.002262,0.012621,-0.009078
1202999315831399607!,lush-impartial-bumblebee,0.110000,0.886609,0.766173,0.000000,0.766173,-2.826542,-6.299453,0.000000,-6.299453,0.000961,0.007622,-0.004284
1202999315831399607!,lush-impartial-bumblebee,0.120000,0.857966,0.702335,0.000000,0.702335,-2.895133,-6.452320,0.000000,-6.452320,-0.000190,0.003200,-0.000043
1202999315831399607!,lush-impartial-bumblebee,0.130000,0.828729,0.637177,0.000000,0.637177,-2.945902,-6.565469,0.000000,-6.565469,-0.001206,-0.000703,0.003700
1202999315831399607!,lush-impartial-bumblebee,0.140000,0.799070,0.571076,0.000000,0.571076,-2.980940,-6.643556,0.000000,-6.643556,-0.002100,-0.004140,0.006997
1202999315831399607!,lush-impartial-bumblebee,0.150000,0.769137,0.504366,0.000000,0.504366,-3.002121,-6.690763,0.000000,-6.690763,-0.002886,-0.007160,0.009893
1202999315831399607!,lush-impartial-bumblebee,0.160000,0.739063,0.437338,0.000000,0.437338,-3.011131,-6.710843,0.000000,-6.710843,-0.003574,-0.009805,0.012430
1202999315831399607!,lush-impartial-bumblebee,0.170000,0.708961,0.370252,0.000000,0.370252,-3.009479,-6.707162,0.000000,-6.707162,-0.004175,-0.012115,0.014645
1202999315831399607!,lush-impartial-bumblebee,0.180000,0.678935,0.303334,0.000000,0.303334,-2.998520,-6.682736,0.000000,-6.682736,-0.004698,-0.014123,0.016571
1202999315831399607!,lush-impartial-bumblebee,0.190000,0.649072,0.236779,0.000000,0.236779,-2.979465,-6.640270,0.000000,-6.640270,-0.005151,-0.015862,0.018239
1202999315831399607!,lush-impartial-bumblebee,0.200000,0.619450,0.170761,0.000000,0.170761,-2.953402,-6.582183,0.000000,-6.582183,-0.005540,-0.017360,0.019675
1202999315831399607!,lush-impartial-bumblebee,0.210000,0.590135,0.105427,0.000000,0.105427,-2.921301,-6.510641,0.000000,-6.510641,-0.005874,-0.018642,0.020905
1202999315831399607!,lush-impartial-bumblebee,0.220000,0.561185,0.040906,0.000000,0.040906,-2.884032,-6.427579,0.000000,-6.427579,-0.006158,-0.019732,0.021950
1202999315831399607!,lush-impartial-bumblebee,0.230000,0.532648,-0.022693,0.000000,-0.022693,-2.842369,-6.334727,0.000000,-6.334727,-0.006397,-0.020650,0.022831
1202999315831399607!,lush-impartial-bumblebee,0.240000,0.504565,-0.085282,0.000000,-0.085282,-2.797006,-6.233626,0.000000,-6.233626,-0.006596,-0.021416,0.023565
1202999315831399607!,lush-impartial-bumblebee,0.250000,0.476959,-0.146807,0.000000,-0.146807,-2.748557,-6.125651,0.000000,-6.125651,-0.006760,-0.022046,0.024169
1202999315831399607!,lush-impartial-bumblebee,0.260000,0.449857,-0.207207,0.000000,-0.207207,-2.697569,-6.012015,0.000000,-6.012015,-0.006893,-0.022556,0.024658
1202999315831399607!,lush-impartial-bumblebee,0.270000,0.423283,-0.266432,0.000000,-0.266432,-2.644526,-5.893798,0.000000,-5.893798,-0.006998,-0.022959,0.025045
1202999315831399607!,lush-impartial-bumblebee,0.280000,0.397256,-0.324439,0.000000,-0.324439,-2.589856,-5.771956,0.000000,-5.771956,-0.007078,-0.023268,0.025342
1202999315831399607!,lush-impartial-bumblebee,0.290000,0.371788,-0.381198,0.000000,-0.381198,-2.533941,-5.647339,0.000000,-5.647339,-0.007137,-0.023494,0.025558
1202999315831399607!,lush-impartial-bumblebee,0.300000,0.346892,-0.436683,0.000000,-0.436683,-2.477116,-5.520695,0.000000,-5.520695,-0.007176,-0.023646,0.025704
1202999315831399607!,lush-impartial-bumblebee,0.310000,0.322576,-0.490877,0.000000,-0.490877,-2.419679,-5.392686,0.000000,-5.392686,-0.007199,-0.023733,0.025787
1202999315831399607!,lush-impartial-bumblebee,0.320000,0.298844,-0.543766,0.000000,-0.543766,-2.361891,-5.263895,0.000000,-5.263895,-0.007207,-0.023763,0.025816
1202999315831399607!,lush-impartial-bumblebee,0.330000,0.275701,-0.595346,0.000000,-0.595346,-2.303982,-5.134834,0.000000,-5.134834,-0.007201,-0.023743,0.025797
1202999315831399607!,lush-impartial-bumblebee,0.340000,0.253146,-0.645614,0.000000,-0.645614,-2.246153,-5.005952,0.000000,-5.005952,-0.007185,-0.023679,0.025736
1202999315831399607!,lush-impartial-bumblebee,0.350000,0.231176,-0.694577,0.000000,-0.694577,-2.188580,-4.877640,0.000000,-4.877640,-0.007159,-0.023578,0.025639
1202999315831399607!,lush-impartial-bumblebee,0.360000,0.209781,-0.742260,0.000000,-0.742260,-2.131415,-4.750240,0.000000,-4.750240,-0.007124,-0.023444,0.025511
1202999315831399607!,lush-impartial-bumblebee,0.370000,0.188955,-0.788674,0.000000,-0.788674,-2.074789,-4.624038,0.000000,-4.624038,-0.007082,-0.023283,0.025356
1202999315831399607!,lush-impartial-bumblebee,0.380000,0.168691,-0.833836,0.000000,-0.833836,-2.018812,-4.499283,0.000000,-4.499283,-0.007034,-0.023099,0.025179
1202999315831399607!,lush-impartial-bumblebee,0.390000,0.148983,-0.877760,0.000000,-0.877760,-1.963579,-4.376187,0.000000,-4.376187,-0.006981,-0.022894,0.024983
1202999315831399607!,lush-impartial-bumblebee,0.400000,0.129821,-0.920466,0.000000,-0.920466,-1.909171,-4.254928,0.000000,-4.254928,-0.006923,-0.022673,0.024771
1202999315831399607!,lush-impartial-bumblebee,0.410000,0.111196,-0.961974,0.000000,-0.961974,-1.855655,-4.135658,0.000000,-4.135658,-0.006862,-0.022438,0.024545
1202999315831399607!,lush-impartial-bumblebee,0.420000,0.093100,-1.002304,0.000000,-1.002304,-1.803087,-4.018500,0.000000,-4.018500,-0.006798,-0.022191,0.024309
1202999315831399607!,lush-impartial-bumblebee,0.430000,0.075522,-1.041480,0.000000,-1.041480,-1.751512,-3.903558,0.000000,-3.903558,-0.006731,-0.021935,0.024063
1202999315831399607!,lush-impartial-bumblebee,0.440000,0.058452,-1.079524,0.000000,-1.079524,-1.700969,-3.790913,0.000000,-3.790913,-0.006663,-0.021672,0.023811
1202999315831399607!,lush-impartial-bumblebee,0.450000,0.041879,-1.116460,0.000000,-1.116460,-1.651485,-3.680630,0.000000,-3.680630,-0.006593,-0.021404,0.023554
1202999315831399607!,lush-impartial-bumblebee,0.460000,0.025792,-1.152312,0.000000,-1.152312,-1.603083,-3.572757,0.000000,-3.572757,-0.006522,-0.021132,0.023293
1202999315831399607!,lush-impartial-bumblebee,0.470000,0.010181,-1.187105,0.000000,-1.187105,-1.555779,-3.467330,0.000000,-3.467330,-0.006451,-0.020857,0.023029
1202999315831399607!,lush-impartial-bumblebee,0.480000,-0.004967,-1.220864,0.000000,-1.220864,-1.509581,-3.364370,0.000000,-3.364370,-0.006379,-0.020581,0.022765
1202999315831399607!,lush-impartial-bumblebee,0.490000,-0.019661,-1.253613,0.000000,-1.253613,-1.464496,-3.263890,0.000000,-3.263890,-0.006307,-0.020305,0.022500
1202999315831399607!,lush-impartial-bumblebee,0.500000,-0.033914,-1.285378,0.000000,-1.285378,-1.420524,-3.165892,0.000000,-3.165892,-0.006235,-0.020029,0.022235
1202999315831399607!,lush-impartial-bumblebee,0.510000,-0.047736,-1.316183,0.000000,-1.316183,-1.377664,-3.070369,0.000000,-3.070369,-0.006164,-0.019755,0.021972
1202999315831399607!,lush-impartial-bumblebee,0.520000,-0.061139,-1.346053,0.000000,-1.346053,-1.335908,-2.977310,0.000000,-2.977310,-0.006093,-0.019483,0.021711
1202999315831399607!,lush-impartial-bumblebee,0.530000,-0.074133,-1.375014,0.000000,-1.375014,-1.295250,-2.886695,0.000000,-2.886695,-0.006023,-0.019214,0.021453
