ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1782713348991329593!,thoughtful-ruddy-butterfly,0.000000,-0.000349,2.144941,0.808617,0.315851,0.494606,-0.073247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076468,0.089720,-0.102817
1782713348991329593!,thoughtful-ruddy-butterfly,0.010000,-0.003182,2.140553,0.809577,0.313144,0.494348,-0.074968,-0.566249,-0.876736,0.190549,-0.540143,-0.052033,-0.343115,0.079448,0.079426,-0.048855
1782713348991329593!,thoughtful-ruddy-butterfly,0.020000,-0.009679,2.128417,0.812413,0.305187,0.493565,-0.079958,-0.734208,-1.550379,0.373737,-1.050808,-0.105904,-0.653730,0.079160,0.072921,-0.024707
1782713348991329593!,thoughtful-ruddy-butterfly,0.030000,-0.017002,2.110049,0.816987,0.292231,0.492208,-0.087926,-0.733483,-2.121050,0.536131,-1.538569,-0.167464,-0.937468,0.077373,0.068026,-0.013519
1782713348991329593!,thoughtful-ruddy-butterfly,0.040000,-0.023974,2.086263,0.823047,0.274481,0.490179,-0.098613,-0.665896,-2.631163,0.668876,-2.007148,-0.240562,-1.195763,0.074913,0.063830,-0.007804
1782713348991329593!,thoughtful-ruddy-butterfly,0.050000,-0.030148,2.057573,0.830266,0.252112,0.487348,-0.111767,-0.576077,-3.098092,0.765734,-2.458637,-0.327565,-1.428317,0.072136,0.059941,-0.004238
1782713348991329593!,thoughtful-ruddy-butterfly,0.060000,-0.035393,2.024379,0.838261,0.225288,0.483570,-0.127124,-0.483229,-3.527806,0.822109,-2.893923,-0.429591,-1.634129,0.069187,0.056196,-0.001357
1782713348991329593!,thoughtful-ruddy-butterfly,0.070000,-0.039715,1.987051,0.846609,0.194168,0.478691,-0.144412,-0.395322,-3.920908,0.834579,-3.312898,-0.546643,-1.811992,0.066120,0.052541,0.001460
1782713348991329593!,thoughtful-ruddy-butterfly,0.080000,-0.043172,1.945965,0.854859,0.158917,0.472566,-0.163344,-0.315465,-4.275497,0.800672,-3.714614,-0.677753,-1.960785,0.062959,0.048976,0.004450
1782713348991329593!,thoughtful-ruddy-butterfly,0.090000,-0.045857,1.901541,0.862530,0.119735,0.465065,-0.183616,-0.244795,-4.588692,0.718820,-4.097429,-0.821114,-2.079731,0.059718,0.045530,0.007676
1782713348991329593!,thoughtful-ruddy-butterfly,0.100000,-0.047908,1.854252,0.869124,0.076880,0.456087,-0.204901,-0.183726,-4.857490,0.588369,-4.459129,-0.974265,-2.168605,0.056419,0.042242,0.011123
1782713348991329593!,thoughtful-ruddy-butterfly,0.110000,-0.049420,1.804541,0.874160,0.030563,0.445548,-0.226908,-0.132134,-5.078803,0.409135,-4.797004,-1.134404,-2.227470,0.053093,0.039157,0.014725
1782713348991329593!,thoughtful-ruddy-butterfly,0.120000,-0.050479,1.752882,0.877157,-0.018979,0.433389,-0.249347,-0.089817,-5.250042,0.181565,-5.107964,-1.298483,-2.256884,0.049778,0.036313,0.018408
1782713348991329593!,thoughtful-ruddy-butterfly,0.130000,-0.051167,1.699774,0.877641,-0.071472,0.419585,-0.271934,-0.056463,-5.369317,-0.093258,-5.388611,-1.463363,-2.257920,0.046519,0.033738,0.022104
1782713348991329593!,thoughtful-ruddy-butterfly,0.140000,-0.051578,1.645733,0.875144,-0.126607,0.404140,-0.294400,-0.031517,-5.435511,-0.413650,-5.635321,-1.626020,-2.232130,0.043364,0.031448,0.025753
1782713348991329593!,thoughtful-ruddy-butterfly,0.150000,-0.051766,1.591298,0.869229,-0.184024,0.387092,-0.316480,-0.014116,-5.448324,-0.777251,-5.844220,-1.783513,-2.181449,0.040356,0.029442,0.029310
1782713348991329593!,thoughtful-ruddy-butterfly,0.160000,-0.051805,1.536998,0.859473,-0.243331,0.368506,-0.337940,-0.002857,-5.408218,-1.181139,-6.011332,-1.933283,-2.108141,0.037533,0.027702,0.032739
1782713348991329593!,thoughtful-ruddy-butterfly,0.170000,-0.051741,1.483358,0.845491,-0.304091,0.348468,-0.358567,0.004184,-5.316404,-1.621735,-6.132554,-2.073070,-2.014683,0.034922,0.026199,0.036020
1782713348991329593!,thoughtful-ruddy-butterfly,0.180000,-0.051596,1.430889,0.826937,-0.365825,0.327089,-0.378170,0.009561,-5.174782,-2.094785,-6.203737,-2.200986,-1.903691,0.032537,0.024888,0.039143
1782713348991329593!,thoughtful-ruddy-butterfly,0.190000,-0.051365,1.380079,0.803509,-0.428012,0.304497,-0.396587,0.016481,-4.985897,-2.595310,-6.220764,-2.315523,-1.777842,0.030379,0.023716,0.042108
1782713348991329593!,thoughtful-ruddy-butterfly,0.200000,-0.051005,1.331388,0.774959,-0.490090,0.280832,-0.413683,0.028790,-4.752927,-3.117553,-6.179663,-2.415551,-1.639816,0.028437,0.022626,0.044919
1782713348991329593!,thoughtful-ruddy-butterfly,0.210000,-0.050434,1.285241,0.741104,-0.551459,0.256244,-0.429347,0.050929,-4.479693,-3.654921,-6.076752,-2.500308,-1.492241,0.026687,0.021559,0.047584
1782713348991329593!,thoughtful-ruddy-butterfly,0.220000,-0.049520,1.242021,0.701826,-0.611483,0.230890,-0.443497,0.087822,-4.170704,-4.199958,-5.908822,-2.569388,-1.337657,0.025098,0.020455,0.050108
1782713348991329593!,thoughtful-ruddy-butterfly,0.230000,-0.048081,1.202061,0.657091,-0.669498,0.204929,-0.456074,0.144738,-3.831237,-4.744343,-5.673361,-2.622726,-1.178478,0.023631,0.019262,0.052496
1782713348991329593!,thoughtful-ruddy-butterfly,0.240000,-0.045879,1.165636,0.606950,-0.724818,0.178519,-0.467045,0.227081,-3.467415,-5.278944,-5.368807,-2.660581,-1.016958,0.022248,0.017936,0.054743
1782713348991329593!,thoughtful-ruddy-butterfly,0.250000,-0.042622,1.132955,0.551551,-0.776746,0.151814,-0.476395,0.340138,-3.086300,-5.793943,-4.994819,-2.683524,-0.855164,0.020910,0.016443,0.056842
1782713348991329593!,thoughtful-ruddy-butterfly,0.260000,-0.038065,1.104132,0.491145,-0.824582,0.124954,-0.484135,0.489045,-2.695653,-6.278980,-4.552699,-2.692396,-0.694900,0.019590,0.014773,0.058745
1782713348991329593!,thoughtful-ruddy-butterfly,0.270000,-0.031955,1.079195,0.426091,-0.867647,0.098066,-0.490289,0.678115,-2.304065,-6.723553,-4.045505,-2.688183,-0.537679,0.018267,0.012927,0.060400
1782713348991329593!,thoughtful-ruddy-butterfly,0.280000,-0.023848,1.058114,0.356843,-0.905321,0.071274,-0.494894,0.909884,-1.921457,-7.117469,-3.477885,-2.672054,-0.384827,0.016916,0.010909,0.061809
1782713348991329593!,thoughtful-ruddy-butterfly,0.290000,-0.013284,1.040753,0.283954,-0.937036,0.044693,-0.497999,1.185666,-1.558379,-7.451083,-2.856381,-2.645351,-0.237406,0.015522,0.008742,0.062951
1782713348991329593!,thoughtful-ruddy-butterfly,0.300000,0.000198,1.026870,0.208070,-0.962298,0.018420,-0.499661,1.505115,-1.225802,-7.715766,-2.189398,-2.609548,-0.096202,0.014084,0.006471,0.063798
1782713348991329593!,thoughtful-ruddy-butterfly,0.310000,0.017044,1.016110,0.129913,-0.980703,-0.007459,-0.499944,1.865899,-0.934787,-7.904371,-1.487049,-2.566203,0.038288,0.012612,0.004153,0.064320
1782713348991329593!,thoughtful-ruddy-butterfly,0.320000,0.037661,1.008005,0.050274,-0.991955,-0.032878,-0.498918,2.263513,-0.696044,-8.011659,-0.760842,-2.516900,0.165859,0.011124,0.001860,0.064484
1782713348991329593!,thoughtful-ruddy-butterfly,0.330000,0.062411,1.001984,-0.030018,-0.995879,-0.057777,-0.496651,2.691180,-0.519459,-8.034611,-0.023240,-2.463184,0.286549,0.009647,-0.000330,0.064268
1782713348991329593!,thoughtful-ruddy-butterfly,0.340000,0.091544,0.997382,-0.110116,-0.992425,-0.082128,-0.493209,3.140095,-0.413449,-7.972735,0.712797,-2.406550,0.400733,0.008214,-0.002333,0.063648
1782713348991329593!,thoughtful-ruddy-butterfly,0.350000,0.125239,0.993458,-0.189178,-0.981672,-0.105902,-0.488656,3.599422,-0.384601,-7.828006,1.434506,-2.348334,0.508934,0.006859,-0.004070,0.062621
1782713348991329593!,thoughtful-ruddy-butterfly,0.360000,0.163546,0.989415,-0.266393,-0.963827,-0.129090,-0.483048,4.056947,-0.437116,-7.604840,2.129825,-2.289697,0.611898,0.005621,-0.005471,0.061185
1782713348991329593!,thoughtful-ruddy-butterfly,0.370000,0.206383,0.984425,-0.341008,-0.939208,-0.151692,-0.476434,4.499507,-0.572506,-7.309803,2.787967,-2.231571,0.710508,0.004535,-0.006477,0.059348
1782713348991329593!,thoughtful-ruddy-butterfly,0.380000,0.253535,0.977661,-0.412343,-0.908235,-0.173717,-0.468852,4.913594,-0.789399,-6.951201,3.399862,-2.174629,0.805733,0.003636,-0.007050,0.057125
1782713348991329593!,thoughtful-ruddy-butterfly,0.390000,0.304649,0.968325,-0.479810,-0.871410,-0.195181,-0.460331,5.286010,-1.083498,-6.538578,3.958479,-2.119271,0.898575,0.002951,-0.007171,0.054540
1782713348991329593!,thoughtful-ruddy-butterfly,0.400000,0.359241,0.955674,-0.542919,-0.829293,-0.216101,-0.450888,5.604503,-1.447707,-6.082148,4.458974,-2.065623,0.990010,0.002505,-0.006842,0.051620
1782713348991329593!,thoughtful-ruddy-butterfly,0.410000,0.416713,0.939052,-0.601285,-0.782482,-0.236495,-0.440534,5.858357,-1.872409,-5.592242,4.898700,-2.013539,1.080945,0.002315,-0.006089,0.048399
1782713348991329593!,thoughtful-ruddy-butterfly,0.420000,0.476368,0.917911,-0.654625,-0.731590,-0.256378,-0.429267,6.038896,-2.345868,-5.078791,5.277060,-1.962625,1.172172,0.002391,-0.004953,0.044910
1782713348991329593!,thoughtful-ruddy-butterfly,0.430000,0.537430,0.891830,-0.702753,-0.677229,-0.275760,-0.417081,6.139865,-2.854734,-4.550898,5.595242,-1.912265,1.264326,0.002738,-0.003495,0.041189
1782713348991329593!,thoughtful-ruddy-butterfly,0.440000,0.599077,0.860530,-0.745568,-0.619987,-0.294643,-0.403963,6.157693,-3.384613,-4.016520,5.855875,-1.861662,1.357861,0.003351,-0.001783,0.037273
1782713348991329593!,thoughtful-ruddy-butterfly,0.450000,0.660461,0.823882,-0.783042,-0.560422,-0.313020,-0.389896,6.091612,-3.920664,-3.482268,6.062637,-1.809879,1.453024,0.004221,0.000107,0.033200
1782713348991329593!,thoughtful-ruddy-butterfly,0.460000,0.720745,0.781907,-0.815207,-0.499050,-0.330875,-0.374862,5.943651,-4.448205,-2.953328,6.219859,-1.755889,1.549849,0.005333,0.002097,0.029008
1782713348991329593!,thoughtful-ruddy-butterfly,0.470000,0.779124,0.734773,-0.842139,-0.436341,-0.348181,-0.358845,5.718503,-4.953280,-2.433487,6.332144,-1.698629,1.648148,0.006663,0.004113,0.024738
1782713348991329593!,thoughtful-ruddy-butterfly,0.480000,0.834854,0.682784,-0.863945,-0.372718,-0.364899,-0.341831,5.423273,-5.423184,-1.925251,6.404045,-1.637049,1.747526,0.008187,0.006083,0.020432
1782713348991329593!,thoughtful-ruddy-butterfly,0.490000,0.887276,0.626367,-0.880749,-0.308559,-0.380982,-0.323810,5.067147,-5.846913,-1.430023,6.439796,-1.570165,1.847393,0.009873,0.007949,0.016134
1782713348991329593!,thoughtful-ruddy-butterfly,0.500000,0.935836,0.566050,-0.892686,-0.244202,-0.396369,-0.304781,4.660963,-6.215528,-0.948323,6.443119,-1.497103,1.946992,0.011687,0.009657,0.011890
1782713348991329593!,thoughtful-ruddy-butterfly,0.510000,0.980095,0.502443,-0.899889,-0.179950,-0.410996,-0.284750,4.216738,-6.522415,-0.480025,6.417105,-1.417141,2.045438,0.013593,0.011169,0.007745
1782713348991329593!,thoughtful-ruddy-butterfly,0.520000,1.019762,0.436185,-0.902479,-0.116073,-0.424782,-0.263742,3.746969,-6.763472,-0.024571,6.364117,-1.329808,2.141788,0.015556,0.012457,0.003747
1782713348991329593!,thoughtful-ruddy-butterfly,0.530000,1.054659,0.367946,-0.900576,-0.052831,-0.437654,-0.241783,3.264362,-6.937067,0.418715,6.285865,-1.234734,2.235001,0.017539,0.013503,-0.000063
1782713348991329593!,thoughtful-ruddy-butterfly,0.540000,1.084732,0.298402,-0.894296,0.009526,-0.449531,-0.218912,2.781291,-7.043945,0.850510,6.183442,-1.131748,2.324021,0.019509,0.014302,-0.003645
1782713348991329593!,thoughtful-ruddy-butterfly,0.550000,1.110047,0.228209,-0.883746,0.070761,-0.460333,-0.195175,2.309349,-7.087063,1.271342,6.057396,-1.020877,2.407813,0.021432,0.014855,-0.006963
1782713348991329593!,thoughtful-ruddy-butterfly,0.560000,1.130781,0.157985,-0.869032,0.130636,-0.469985,-0.170630,1.858960,-7.071326,1.681458,5.907836,-0.902338,2.485413,0.023277,0.015170,-0.009984
1782713348991329593!,thoughtful-ruddy-butterfly,0.570000,1.147208,0.088290,-0.850259,0.188914,-0.478409,-0.145343,1.439068,-7.003262,2.080741,5.734553,-0.776512,2.555951,0.025015,0.015263,-0.012684
1782713348991329593!,thoughtful-ruddy-butterfly,0.580000,1.159685,0.019614,-0.827534,0.245353,-0.485537,-0.119390,1.056908,-6.890641,2.468650,5.537148,-0.643917,2.618687,0.026620,0.015155,-0.015044
