ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1204234765352701826!,rebel-vivacious-beetle,0.000000,1.086226,1.211054,0.418737,1.955674,0.000000,0.000000,0.000000,0.000000,-0.665254,-0.356618
1204234765352701826!,rebel-vivacious-beetle,0.010000,1.085744,1.204177,0.424575,1.954414,-0.098263,-1.370653,1.168899,-0.253931,-0.459523,-0.267931
1204234765352701826!,rebel-vivacious-beetle,0.020000,1.083524,1.185112,0.440433,1.950902,-0.352801,-2.431188,2.003611,-0.452333,-0.321307,-0.205516
1204234765352701826!,rebel-vivacious-beetle,0.030000,1.078251,1.156711,0.463616,1.945523,-0.711543,-3.229978,2.629560,-0.626622,-0.236875,-0.164168
1204234765352701826!,rebel-vivacious-beetle,0.040000,1.069102,1.121383,0.492505,1.938411,-1.124881,-3.809256,3.141694,-0.798231,-0.191983,-0.138391
1204234765352701826!,rebel-vivacious-beetle,0.050000,1.055732,1.081153,0.526305,1.929508,-1.551379,-4.202890,3.606858,-0.983830,-0.174535,-0.123496
1204234765352701826!,rebel-vivacious-beetle,0.060000,1.038175,1.037751,0.564778,1.918600,-1.958863,-4.436678,4.068174,-1.197547,-0.175374,-0.115943
1204234765352701826!,rebel-vivacious-beetle,0.070000,1.016761,0.992695,0.608009,1.905341,-2.322684,-4.530529,4.550630,-1.452141,-0.187890,-0.113201
1204234765352701826!,rebel-vivacious-beetle,0.080000,0.992030,0.947310,0.656276,1.889260,-2.623658,-4.500621,5.065844,-1.759732,-0.207388,-0.113495
1204234765352701826!,rebel-vivacious-beetle,0.090000,0.964694,0.902764,0.709918,1.869764,-2.846425,-4.361415,5.615247,-2.132016,-0.230488,-0.115560
1204234765352701826!,rebel-vivacious-beetle,0.100000,0.935605,0.860079,0.769251,1.846145,-2.978334,-4.127261,6.192188,-2.580160,-0.254672,-0.118456
1204234765352701826!,rebel-vivacious-beetle,0.110000,0.905727,0.820128,0.834490,1.817588,-3.008838,-3.813664,6.783268,-3.114332,-0.277969,-0.121429
1204234765352701826!,rebel-vivacious-beetle,0.120000,0.876124,0.783617,0.905687,1.783180,-2.929352,-3.438288,7.369246,-3.742881,-0.298740,-0.123822
1204234765352701826!,rebel-vivacious-beetle,0.130000,0.847934,0.751057,0.982676,1.741938,-2.733572,-3.021700,7.925832,-4.471182,-0.315551,-0.125028
1204234765352701826!,rebel-vivacious-beetle,0.140000,0.822347,0.722737,1.065026,1.692844,-2.418250,-2.587804,8.424632,-5.300222,-0.327102,-0.124467
1204234765352701826!,rebel-vivacious-beetle,0.150000,0.800566,0.698685,1.152006,1.634895,-1.984401,-2.163828,8.834458,-6.225077,-0.332209,-0.121587
1204234765352701826!,rebel-vivacious-beetle,0.160000,0.783757,0.678638,1.242566,1.567173,-1.438799,-1.779674,9.123191,-7.233511,-0.329833,-0.115901
1204234765352701826!,rebel-vivacious-beetle,0.170000,0.772987,0.662019,1.335333,1.488921,-0.795526,-1.466456,9.260237,-8.305008,-0.319156,-0.107020
1204234765352701826!,rebel-vivacious-beetle,0.180000,0.769031,0.648052,1.428489,1.399793,-0.075901,-1.254431,9.221138,-9.410170,-0.299489,-0.094673
1204234765352701826!,rebel-vivacious-beetle,0.190000,0.772445,0.635641,1.520110,1.299718,0.689800,-1.169407,8.988326,-10.512465,-0.270639,-0.078809
1204234765352701826!,rebel-vivacious-beetle,0.200000,0.783497,0.623425,1.608232,1.188944,1.463083,-1.229478,8.553691,-11.570201,-0.233042,-0.059665
1204234765352701826!,rebel-vivacious-beetle,0.210000,0.802048,0.609910,1.690886,1.068132,2.200157,-1.442059,7.921294,-12.539654,-0.187780,-0.037777
1204234765352701826!,rebel-vivacious-beetle,0.220000,0.827520,0.593586,1.766207,0.938356,2.855843,-1.801685,7.108149,-13.379216,-0.136607,-0.013976
1204234765352701826!,rebel-vivacious-beetle,0.230000,0.858903,0.573065,1.832563,0.801070,3.388462,-2.289496,6.143349,-14.053796,-0.081873,0.010661
1204234765352701826!,rebel-vivacious-beetle,0.240000,0.894811,0.547204,1.888651,0.658025,3.764818,-2.874827,5.065434,-14.538704,-0.026327,0.034909
1204234765352701826!,rebel-vivacious-beetle,0.250000,0.933584,0.515211,1.933576,0.511159,3.964193,-3.518796,3.918389,-14.822208,0.027161,0.057528
1204234765352701826!,rebel-vivacious-beetle,0.260000,0.973428,0.476699,1.966881,0.362461,3.980464,-4.179223,2.746955,-14.906256,0.075935,0.077413
1204234765352701826!,rebel-vivacious-beetle,0.270000,1.012552,0.431696,1.988535,0.213846,3.821891,-4.815825,1.592150,-14.805236,0.117870,0.093718
1204234765352701826!,rebel-vivacious-beetle,0.280000,1.049308,0.380605,1.998876,0.067044,3.508769,-5.394606,0.487792,-14.543141,0.151586,0.105949
1204234765352701826!,rebel-vivacious-beetle,0.290000,1.082288,0.324129,1.998537,-0.076480,3.069646,-5.890641,-0.541483,-14.149822,0.176543,0.113982
1204234765352701826!,rebel-vivacious-beetle,0.300000,1.110388,0.263169,1.988349,-0.215563,2.537082,-6.288964,-1.480609,-13.657135,0.192982,0.118029
1204234765352701826!,rebel-vivacious-beetle,0.310000,1.132833,0.198738,1.969252,-0.349353,1.943758,-6.583969,-2.323213,-13.095625,0.201774,0.118568
1204234765352701826!,rebel-vivacious-beetle,0.320000,1.149161,0.131864,1.942214,-0.477288,1.319501,-6.777601,-3.069861,-12.492104,0.204193,0.116232
1204234765352701826!,rebel-vivacious-beetle,0.330000,1.159208,0.063531,1.908166,-0.599086,0.689565,-6.877122,-3.726126,-11.868190,0.201692,0.111720
1204234765352701826!,rebel-vivacious-beetle,0.340000,1.163023,-0.005371,1.867967,-0.714634,0.073904,-6.892781,-4.300225,-11.240273,0.195678,0.105699
1204234765352701826!,rebel-vivacious-beetle,0.350000,1.160822,-0.074061,1.822394,-0.823943,-0.512651,-6.836143,-4.801480,-10.619897,0.187399,0.098752
1204234765352701826!,rebel-vivacious-beetle,0.360000,1.152946,-0.141875,1.772131,-0.927119,-1.059807,-6.718866,-5.239215,-10.014435,0.177877,0.091359
1204234765352701826!,rebel-vivacious-beetle,0.370000,1.139821,-0.208257,1.717777,-1.024325,-1.560991,-6.551945,-5.622028,-9.428052,0.167891,0.083886
1204234765352701826!,rebel-vivacious-beetle,0.380000,1.121924,-0.272756,1.659852,-1.115748,-2.012569,-6.345291,-5.957375,-8.862540,0.157988,0.076594
1204234765352701826!,rebel-vivacious-beetle,0.390000,1.099757,-0.335007,1.598819,-1.201573,-2.413073,-6.107634,-6.251412,-8.318159,0.148519,0.069655
1204234765352701826!,rebel-vivacious-beetle,0.400000,1.073836,-0.394702,1.535120,-1.281954,-2.762574,-5.846594,-6.508912,-7.794324,0.139681,0.063169
1204234765352701826!,rebel-vivacious-beetle,0.410000,1.044696,-0.451620,1.469128,-1.357079,-3.062239,-5.568771,-6.733840,-7.289825,0.131558,0.057186
1204234765352701826!,rebel-vivacious-beetle,0.420000,1.012851,-0.505668,1.401072,-1.427234,-3.314086,-5.279717,-6.929993,-6.802962,0.124146,0.051718
1204234765352701826!,rebel-vivacious-beetle,0.430000,0.978781,-0.556760,1.331229,-1.492591,-3.520554,-4.984316,-7.099921,-6.332358,0.117401,0.046748
