ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1417280934985354493!,great-devious-beetle,0.000000,0.884996,2.533285,-0.190658,1.487834,0.000000,0.000000,0.000000,0.000000,-0.720087,-0.335173
1417280934985354493!,great-devious-beetle,0.010000,0.900319,2.523933,-0.185025,1.488545,3.055854,-1.877283,1.130880,0.140568,0.185155,0.028329
1417280934985354493!,great-devious-beetle,0.020000,0.927427,2.504517,-0.177010,1.489519,2.367600,-2.003458,0.474558,0.056395,0.034498,-0.031718
1417280934985354493!,great-devious-beetle,0.030000,0.950700,2.482414,-0.173965,1.489878,2.283741,-2.417919,0.135884,0.015866,0.056523,-0.022949
1417280934985354493!,great-devious-beetle,0.040000,0.972604,2.456401,-0.174447,1.489822,2.093761,-2.786983,-0.231856,-0.027149,0.051295,-0.025190
1417280934985354493!,great-devious-beetle,0.050000,0.992626,2.426636,-0.178477,1.489344,1.907214,-3.168379,-0.573584,-0.068736,0.050432,-0.025694
1417280934985354493!,great-devious-beetle,0.060000,1.010702,2.393027,-0.185846,1.488443,1.704699,-3.554146,-0.897501,-0.112061,0.049014,-0.026329
1417280934985354493!,great-devious-beetle,0.070000,1.026672,2.355521,-0.196369,1.487091,1.487021,-3.944866,-1.201416,-0.158646,0.047624,-0.026754
1417280934985354493!,great-devious-beetle,0.080000,1.040378,2.314075,-0.209842,1.485250,1.252987,-4.338182,-1.483988,-0.209664,0.046082,-0.026937
1417280934985354493!,great-devious-beetle,0.090000,1.051652,2.268675,-0.226045,1.482870,1.002647,-4.730496,-1.743253,-0.265737,0.044310,-0.026800
1417280934985354493!,great-devious-beetle,0.100000,1.060335,2.219352,-0.244736,1.479900,0.737006,-5.116845,-1.976953,-0.326935,0.042230,-0.026277
1417280934985354493!,great-devious-beetle,0.110000,1.066281,2.166193,-0.265647,1.476290,0.458143,-5.491119,-2.182674,-0.392756,0.039776,-0.025305
1417280934985354493!,great-devious-beetle,0.120000,1.069371,2.109352,-0.288487,1.471997,0.169223,-5.846352,-2.358035,-0.462135,0.036899,-0.023839
1417280934985354493!,great-devious-beetle,0.130000,1.069527,2.049058,-0.312935,1.466994,-0.125575,-6.175123,-2.500898,-0.533485,0.033575,-0.021855
1417280934985354493!,great-devious-beetle,0.140000,1.066716,1.985620,-0.338652,1.461272,-0.421224,-6.470050,-2.609583,-0.604774,0.029809,-0.019357
1417280934985354493!,great-devious-beetle,0.150000,1.060977,1.919449,-0.365259,1.454849,-0.712098,-6.724422,-2.683155,-0.673641,0.025645,-0.016379
1417280934985354493!,great-devious-beetle,0.160000,1.052405,1.851015,-0.392377,1.447771,-0.992376,-6.932516,-2.721411,-0.737561,0.021141,-0.012996
1417280934985354493!,great-devious-beetle,0.170000,1.041147,1.780819,-0.419645,1.440103,-1.256373,-7.090009,-2.724851,-0.794020,0.016369,-0.009318
1417280934985354493!,great-devious-beetle,0.180000,1.027406,1.709396,-0.446710,1.431939,-1.498879,-7.194438,-2.694782,-0.840669,0.011432,-0.005476
1417280934985354493!,great-devious-beetle,0.190000,1.011432,1.637295,-0.473238,1.423392,-1.715558,-7.245340,-2.633287,-0.875494,0.006445,-0.001611
1417280934985354493!,great-devious-beetle,0.200000,0.993506,1.565042,-0.498930,1.414591,-1.903169,-7.244116,-2.543020,-0.896930,0.001519,0.002133
1417280934985354493!,great-devious-beetle,0.210000,0.973922,1.493129,-0.523526,1.405674,-2.059768,-7.193952,-2.427121,-0.903951,-0.003239,0.005627
1417280934985354493!,great-devious-beetle,0.220000,0.952941,1.421951,-0.546847,1.396767,-2.184589,-7.099131,-2.288747,-0.896066,-0.007753,0.008757
1417280934985354493!,great-devious-beetle,0.230000,0.930857,1.351895,-0.568708,1.388010,-2.278231,-6.965463,-2.131511,-0.873342,-0.011936,0.011455
1417280934985354493!,great-devious-beetle,0.240000,0.907962,1.283305,-0.588947,1.379544,-2.342455,-6.799422,-1.959080,-0.836360,-0.015731,0.013679
1417280934985354493!,great-devious-beetle,0.250000,0.884531,1.216466,-0.607435,1.371504,-2.379914,-6.607668,-1.774967,-0.786128,-0.019107,0.015423
1417280934985354493!,great-devious-beetle,0.260000,0.860814,1.151602,-0.624070,1.364015,-2.393846,-6.396646,-1.582370,-0.723973,-0.022056,0.016702
1417280934985354493!,great-devious-beetle,0.270000,0.837028,1.088880,-0.638781,1.357188,-2.387792,-6.172278,-1.384080,-0.651438,-0.024589,0.017555
