ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
775363495533416397!,talented-ruddy-butterfly,0.000000,-1.724750,-1.986204,-0.791469,-1.627057,-0.012559,-0.999921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283049,0.149329,0.178835
775363495533416397!,talented-ruddy-butterfly,0.010000,-1.729944,-1.978153,-0.794890,-1.623646,-0.013254,-0.999912,-1.034676,1.609097,-0.683365,0.682476,-0.140244,0.001859,0.201342,0.076454,0.135245
775363495533416397!,talented-ruddy-butterfly,0.020000,-1.743479,-1.955999,-0.803663,-1.614318,-0.014689,-0.999892,-1.664076,2.820422,-1.068873,1.183274,-0.149085,0.002190,0.143932,0.025342,0.104056
775363495533416397!,talented-ruddy-butterfly,0.030000,-1.761804,-1.923121,-0.815241,-1.600603,-0.015787,-0.999875,-1.991657,3.752753,-1.244406,1.559636,-0.073331,0.001158,0.104012,-0.008869,0.081641
775363495533416397!,talented-ruddy-butterfly,0.040000,-1.782307,-1.881942,-0.827859,-1.583565,-0.015883,-0.999874,-2.101851,4.483902,-1.278057,1.848746,0.051508,-0.000818,0.076461,-0.030438,0.065338
775363495533416397!,talented-ruddy-butterfly,0.050000,-1.803146,-1.834199,-0.840356,-1.563948,-0.014619,-0.999893,-2.059728,5.065239,-1.220488,2.075387,0.199182,-0.002912,0.057521,-0.042740,0.053225
775363495533416397!,talented-ruddy-butterfly,0.060000,-1.823046,-1.781220,-0.852009,-1.542293,-0.011864,-0.999930,-1.914183,5.530750,-1.108488,2.256280,0.350761,-0.004162,0.044479,-0.048314,0.043937
775363495533416397!,talented-ruddy-butterfly,0.070000,-1.841148,-1.724038,-0.862395,-1.518995,-0.007635,-0.999971,-1.701619,5.902839,-0.968355,2.402672,0.492873,-0.003763,0.035407,-0.049028,0.036524
775363495533416397!,talented-ruddy-butterfly,0.080000,-1.856915,-1.663514,-0.871324,-1.494364,-0.002071,-0.999998,-1.449434,6.196146,-0.818856,2.521937,0.616159,-0.001276,0.028946,-0.046258,0.030342
775363495533416397!,talented-ruddy-butterfly,0.090000,-1.870053,-1.600387,-0.878769,-1.468648,0.004611,-0.999989,-1.178417,6.420307,-0.673199,2.618752,0.714377,0.003294,0.024159,-0.041036,0.024970
