ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1847008617433335527!,lush-impartial-bumblebee,0.000000,1.410898,-0.725682,0.000000,-0.725682,0.000000,0.000000,0.000000,0.000000,-0.047011,-0.090798,0.156266
1847008617433335527!,lush-impartial-bumblebee,0.010000,1.408398,-0.720529,0.000000,-0.720529,-0.499835,1.030768,0.000000,1.030768,-0.041379,-0.080269,0.137610
1847008617433335527!,lush-impartial-bumblebee,0.020000,1.401220,-0.705725,0.000000,-0.705725,-0.935017,1.928208,0.000000,1.928208,-0.036337,-0.070844,0.120911
1847008617433335527!,lush-impartial-bumblebee,0.030000,1.389969,-0.682524,0.000000,-0.682524,-1.312327,2.706302,0.000000,2.706302,-0.031828,-0.062413,0.105974
1847008617433335527!,lush-impartial-bumblebee,0.040000,1.375192,-0.652050,0.000000,-0.652050,-1.637871,3.377645,0.000000,3.377645,-0.027797,-0.054878,0.092623
1847008617433335527!,lush-impartial-bumblebee,0.050000,1.357377,-0.615310,0.000000,-0.615310,-1.917149,3.953575,0.000000,3.953575,-0.024198,-0.048150,0.080701
1847008617433335527!,lush-impartial-bumblebee,0.060000,1.336960,-0.573207,0.000000,-0.573207,-2.155110,4.444301,0.000000,4.444301,-0.020987,-0.042147,0.070065
1847008617433335527!,lush-impartial-bumblebee,0.070000,1.314341,-0.526562,0.000000,-0.526562,-2.356211,4.859015,0.000000,4.859015,-0.018125,-0.036797,0.060587
1847008617433335527!,lush-impartial-bumblebee,0.080000,1.289888,-0.476134,0.000000,-0.476134,-2.524465,5.205991,0.000000,5.205991,-0.015579,-0.032037,0.052153
1847008617433335527!,lush-impartial-bumblebee,0.090000,1.263913,-0.422569,0.000000,-0.422569,-2.663488,5.492688,0.000000,5.492688,-0.013316,-0.027806,0.044657
1847008617433335527!,lush-impartial-bumblebee,0.100000,1.236693,-0.366434,0.000000,-0.366434,-2.776535,5.725816,0.000000,5.725816,-0.011308,-0.024052,0.038005
1847008617433335527!,lush-impartial-bumblebee,0.110000,1.208467,-0.308227,0.000000,-0.308227,-2.866531,5.911406,0.000000,5.911406,-0.009529,-0.020726,0.032112
