ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
235521995713475735!,talented-antique-butterfly,0.000000,1.660480,1.997172,1.070892,1.189469,0.981099,0.193508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.163305,-0.042268,0.009501,0.120877,0.000197,0.078928
235521995713475735!,talented-antique-butterfly,0.010000,1.654346,1.996184,1.066437,1.187257,0.981617,0.190860,-1.225570,-0.199074,-0.890018,-0.442944,0.102552,-0.527439,-0.158950,-0.030189,-0.017197,0.117742,-0.025930,0.078015
235521995713475735!,talented-antique-butterfly,0.020000,1.637115,1.992669,1.053810,1.180416,0.983128,0.182917,-2.219422,-0.507465,-1.634407,-0.927583,0.196723,-1.057335,-0.156799,-0.021597,-0.036662,0.116203,-0.045031,0.077895
235521995713475735!,talented-antique-butterfly,0.030000,1.610738,1.985618,1.034237,1.168522,0.985494,0.169710,-3.053916,-0.907353,-2.278589,-1.454383,0.271891,-1.578849,-0.155124,-0.015542,-0.049990,0.114944,-0.058070,0.077949
235521995713475735!,talented-antique-butterfly,0.040000,1.576573,1.974212,1.008574,1.151183,0.988475,0.151385,-3.777939,-1.379484,-2.853418,-2.017527,0.318751,-2.081297,-0.152705,-0.011282,-0.058257,0.113061,-0.066040,0.077651
235521995713475735!,talented-antique-butterfly,0.050000,1.535578,1.957818,0.977421,1.128082,0.991750,0.128185,-4.422034,-1.904642,-3.377602,-2.607223,0.330119,-2.554089,-0.148512,-0.008265,-0.062283,0.109807,-0.069699,0.076480
235521995713475735!,talented-antique-butterfly,0.060000,1.488459,1.936004,0.941236,1.099017,0.994941,0.100460,-5.002336,-2.462988,-3.859709,-3.210039,0.301524,-2.986237,-0.141618,-0.006100,-0.062611,0.104520,-0.069542,0.073917
235521995713475735!,talented-antique-butterfly,0.070000,1.435831,1.908547,0.900439,1.063943,0.997639,0.068678,-5.524566,-3.034167,-4.300801,-3.809907,0.231802,-3.367242,-0.131241,-0.004513,-0.059593,0.096649,-0.065886,0.069492
235521995713475735!,talented-antique-butterfly,0.080000,1.378265,1.875403,0.855447,1.022959,0.999443,0.033381,-5.987044,-3.597083,-4.696424,-4.388642,0.123155,-3.687334,-0.116882,-0.003322,-0.053519,0.085848,-0.059003,0.062871
235521995713475735!,talented-antique-butterfly,0.090000,1.316390,1.836761,0.806752,0.976372,0.999989,-0.004780,-6.383664,-4.130470,-5.038818,-4.927070,-0.018826,-3.938388,-0.098470,-0.002409,-0.044749,0.072087,-0.049253,0.053949
235521995713475735!,talented-antique-butterfly,0.100000,1.250908,1.793019,0.754935,0.924681,0.998983,-0.045082,-6.706767,-4.614342,-5.319219,-5.406875,-0.185700,-4.114983,-0.076471,-0.001698,-0.033798,0.055726,-0.037179,0.042920
235521995713475735!,talented-antique-butterfly,0.110000,1.182594,1.744765,0.700660,0.868558,0.996229,-0.086764,-6.949685,-5.031732,-5.529970,-5.812608,-0.367116,-4.215261,-0.051888,-0.001145,-0.021364,0.037514,-0.023529,0.030286
235521995713475735!,talented-antique-butterfly,0.120000,1.112277,1.692736,0.644656,0.808807,0.991636,-0.129066,-7.108772,-5.370374,-5.666267,-6.133495,-0.552037,-4.241410,-0.026144,-0.000726,-0.008282,0.018501,-0.009204,0.016798
235521995713475735!,talented-antique-butterfly,0.130000,1.040803,1.637764,0.587682,0.746315,0.985224,-0.171269,-7.184650,-5.623849,-5.727263,-6.364634,-0.730047,-4.199596,-0.000843,-0.000431,0.004578,-0.000132,0.004850,0.003327
235521995713475735!,talented-antique-butterfly,0.140000,0.968987,1.580715,0.530483,0.681986,0.977110,-0.212734,-7.182520,-5.791903,-5.716360,-6.507266,-0.892483,-4.099277,0.022500,-0.000254,0.016430,-0.017279,0.017782,-0.009291
235521995713475735!,talented-antique-butterfly,0.150000,0.897574,1.522430,0.473750,0.616685,0.967485,-0.252927,-7.111585,-5.879835,-5.640731,-6.568090,-1.033183,-3.952086,0.042703,-0.000193,0.026682,-0.032077,0.028948,-0.020388
235521995713475735!,talented-antique-butterfly,0.160000,0.827197,1.463673,0.418089,0.551187,0.956590,-0.291438,-6.983837,-5.897166,-5.510257,-6.557837,-1.148732,-3.770494,0.059060,-0.000242,0.034990,-0.044016,0.037974,-0.029551
235521995713475735!,talented-antique-butterfly,0.170000,0.758362,1.405099,0.363997,0.486145,0.944684,-0.327981,-6.812554,-5.855928,-5.336207,-6.489496,-1.238265,-3.566578,0.071359,-0.000390,0.041260,-0.052948,0.044760,-0.036634
235521995713475735!,talented-antique-butterfly,0.180000,0.691440,1.347236,0.311855,0.422079,0.932028,-0.362386,-6.610875,-5.768974,-5.129963,-6.376582,-1.302939,-3.351056,0.079808,-0.000622,0.045601,-0.059031,0.049429,-0.041721
235521995713475735!,talented-antique-butterfly,0.190000,0.626673,1.290480,0.261933,0.359371,0.918860,-0.394583,-6.390698,-5.648605,-4.902023,-6.231758,-1.345277,-3.132731,0.084899,-0.000922,0.048259,-0.062634,0.052253,-0.045053
235521995713475735!,talented-antique-butterfly,0.200000,0.564192,1.235113,0.214402,0.298285,0.905390,-0.424581,-6.162010,-5.505644,-4.661386,-6.065943,-1.368529,-2.918296,0.087265,-0.001267,0.049549,-0.064228,0.053577,-0.046950
235521995713475735!,talented-antique-butterfly,0.210000,0.504036,1.181313,0.169348,0.238984,0.891792,-0.452446,-5.932628,-5.348985,-4.415287,-5.887899,-1.376143,-2.712440,0.087568,-0.001637,0.049792,-0.064300,0.053757,-0.047749
235521995713475735!,talented-antique-butterfly,0.220000,0.446146,1.129132,0.126764,0.181506,0.878190,-0.478311,-5.708110,-5.185362,-4.169087,-5.704065,-1.371435,-2.517988,0.086408,-0.002016,0.049281,-0.063298,0.053116,-0.047759
235521995713475735!,talented-antique-butterfly,0.230000,0.390443,1.078597,0.086618,0.125869,0.864689,-0.502308,-5.492322,-5.019797,-3.926739,-5.519061,-1.357316,-2.336528,0.084294,-0.002386,0.048264,-0.061597,0.051925,-0.047241
235521995713475735!,talented-antique-butterfly,0.240000,0.336826,1.029708,0.048857,0.072068,0.851368,-0.524569,-5.287662,-4.855789,-3.690964,-5.335927,-1.336221,-2.168665,0.081622,-0.002735,0.046932,-0.059493,0.050397,-0.046397
235521995713475735!,talented-antique-butterfly,0.250000,0.285177,0.982440,0.013407,0.020078,0.838286,-0.545230,-5.095351,-4.695588,-3.463492,-5.156425,-1.310110,-2.014281,0.078684,-0.003053,0.045427,-0.057201,0.048688,-0.045373
235521995713475735!,talented-antique-butterfly,0.260000,0.235346,0.936696,-0.019854,-0.030192,0.825469,-0.564448,-4.915668,-4.540430,-3.245230,-4.981326,-1.280543,-1.872710,0.075683,-0.003333,0.043849,-0.054872,0.046909,-0.044273
235521995713475735!,talented-antique-butterfly,0.270000,0.187206,0.892412,-0.051025,-0.078796,0.812940,-0.582348,-4.748417,-4.390981,-3.036677,-4.810860,-1.248675,-1.743110,0.072750,-0.003570,0.042264,-0.052603,0.045132,-0.043162
235521995713475735!,talented-antique-butterfly,0.280000,0.140641,0.849533,-0.080202,-0.125776,0.800718,-0.599042,-4.593046,-4.247479,-2.838011,-4.644877,-1.215352,-1.624517,0.069963,-0.003762,0.040712,-0.050454,0.043401,-0.042077
