ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2226666535898343472!,great-impartial-bumblebee,0.000000,1.533042,-1.212485,0.000000,-1.212485,0.000000,0.000000,0.000000,0.000000,-0.039791,-0.054579,0.128055
2226666535898343472!,great-impartial-bumblebee,0.010000,1.529404,-1.208810,0.000000,-1.208810,-0.727498,0.734957,0.000000,0.734957,-0.035093,-0.048735,0.113048
2226666535898343472!,great-impartial-bumblebee,0.020000,1.518956,-1.198255,0.000000,-1.198255,-1.360895,1.374848,0.000000,1.374848,-0.030887,-0.043503,0.099615
2226666535898343472!,great-impartial-bumblebee,0.030000,1.502581,-1.181712,0.000000,-1.181712,-1.910061,1.929644,0.000000,1.929644,-0.027126,-0.038824,0.087600
2226666535898343472!,great-impartial-bumblebee,0.040000,1.481073,-1.159984,0.000000,-1.159984,-2.383883,2.408323,0.000000,2.408323,-0.023763,-0.034641,0.076861
2226666535898343472!,great-impartial-bumblebee,0.050000,1.455143,-1.133788,0.000000,-1.133788,-2.790364,2.818972,0.000000,2.818972,-0.020761,-0.030906,0.067271
2226666535898343472!,great-impartial-bumblebee,0.060000,1.425462,-1.103803,0.000000,-1.103803,-3.136711,3.168869,0.000000,3.168869,-0.018083,-0.027575,0.058717
2226666535898343472!,great-impartial-bumblebee,0.070000,1.392608,-1.070612,0.000000,-1.070612,-3.429419,3.464579,0.000000,3.464579,-0.015697,-0.024607,0.051096
2226666535898343472!,great-impartial-bumblebee,0.080000,1.357081,-1.034721,0.000000,-1.034721,-3.674340,3.712010,0.000000,3.712010,-0.013573,-0.021966,0.044314
2226666535898343472!,great-impartial-bumblebee,0.090000,1.319324,-0.996577,0.000000,-0.996577,-3.876733,3.916478,0.000000,3.916478,-0.011686,-0.019618,0.038286
2226666535898343472!,great-impartial-bumblebee,0.100000,1.279734,-0.956581,0.000000,-0.956581,-4.041327,4.082760,0.000000,4.082760,-0.010011,-0.017534,0.032935
2226666535898343472!,great-impartial-bumblebee,0.110000,1.238664,-0.915089,0.000000,-0.915089,-4.172372,4.215148,0.000000,4.215148,-0.008526,-0.015688,0.028194
2226666535898343472!,great-impartial-bumblebee,0.120000,1.196428,-0.872421,0.000000,-0.872421,-4.273686,4.317501,0.000000,4.317501,-0.007213,-0.014054,0.024000
2226666535898343472!,great-impartial-bumblebee,0.130000,1.153310,-0.828860,0.000000,-0.828860,-4.348699,4.393283,0.000000,4.393283,-0.006054,-0.012612,0.020297
2226666535898343472!,great-impartial-bumblebee,0.140000,1.109556,-0.784657,0.000000,-0.784657,-4.400493,4.445608,0.000000,4.445608,-0.005033,-0.011342,0.017035
2226666535898343472!,great-impartial-bumblebee,0.150000,1.065387,-0.740036,0.000000,-0.740036,-4.431833,4.477269,0.000000,4.477269,-0.004135,-0.010226,0.014169
2226666535898343472!,great-impartial-bumblebee,0.160000,1.020998,-0.695191,0.000000,-0.695191,-4.445201,4.490774,0.000000,4.490774,-0.003349,-0.009248,0.011658
2226666535898343472!,great-impartial-bumblebee,0.170000,0.976559,-0.650297,0.000000,-0.650297,-4.442824,4.488373,0.000000,4.488373,-0.002663,-0.008394,0.009465
2226666535898343472!,great-impartial-bumblebee,0.180000,0.932219,-0.605503,0.000000,-0.605503,-4.426698,4.472082,0.000000,4.472082,-0.002065,-0.007651,0.007558
2226666535898343472!,great-impartial-bumblebee,0.190000,0.888111,-0.560943,0.000000,-0.560943,-4.398611,4.443707,0.000000,4.443707,-0.001548,-0.007008,0.005906
2226666535898343472!,great-impartial-bumblebee,0.200000,0.844349,-0.516731,0.000000,-0.516731,-4.360165,4.404866,0.000000,4.404866,-0.001102,-0.006453,0.004482
2226666535898343472!,great-impartial-bumblebee,0.210000,0.801030,-0.472968,0.000000,-0.472968,-4.312791,4.357007,0.000000,4.357007,-0.000721,-0.005978,0.003263
2226666535898343472!,great-impartial-bumblebee,0.220000,0.758240,-0.429740,0.000000,-0.429740,-4.257772,4.301424,0.000000,4.301424,-0.000396,-0.005575,0.002226
2226666535898343472!,great-impartial-bumblebee,0.230000,0.716053,-0.387120,0.000000,-0.387120,-4.196251,4.239272,0.000000,4.239272,-0.000122,-0.005234,0.001352
2226666535898343472!,great-impartial-bumblebee,0.240000,0.674530,-0.345172,0.000000,-0.345172,-4.129250,4.171584,0.000000,4.171584,0.000106,-0.004950,0.000623
2226666535898343472!,great-impartial-bumblebee,0.250000,0.633724,-0.303947,0.000000,-0.303947,-4.057679,4.099279,0.000000,4.099279,0.000293,-0.004717,0.000024
2226666535898343472!,great-impartial-bumblebee,0.260000,0.593678,-0.263491,0.000000,-0.263491,-3.982348,4.023176,0.000000,4.023176,0.000445,-0.004528,-0.000461
2226666535898343472!,great-impartial-bumblebee,0.270000,0.554429,-0.223840,0.000000,-0.223840,-3.903979,3.944003,0.000000,3.944003,0.000565,-0.004379,-0.000844
2226666535898343472!,great-impartial-bumblebee,0.280000,0.515995,-0.185012,0.000000,-0.185012,-3.823210,3.862407,0.000000,3.862407,0.000657,-0.004265,-0.001136
2226666535898343472!,great-impartial-bumblebee,0.290000,0.478384,-0.147015,0.000000,-0.147015,-3.740608,3.778958,0.000000,3.778958,0.000723,-0.004182,-0.001350
2226666535898343472!,great-impartial-bumblebee,0.300000,0.441612,-0.109866,0.000000,-0.109866,-3.656666,3.694155,0.000000,3.694155,0.000769,-0.004126,-0.001494
2226666535898343472!,great-impartial-bumblebee,0.310000,0.405691,-0.073577,0.000000,-0.073577,-3.571821,3.608440,0.000000,3.608440,0.000794,-0.004094,-0.001577
2226666535898343472!,great-impartial-bumblebee,0.320000,0.370629,-0.038155,0.000000,-0.038155,-3.486456,3.522201,0.000000,3.522201,0.000803,-0.004082,-0.001605
2226666535898343472!,great-impartial-bumblebee,0.330000,0.336431,-0.003606,0.000000,-0.003606,-3.400912,3.435779,0.000000,3.435779,0.000798,-0.004090,-0.001587
2226666535898343472!,great-impartial-bumblebee,0.340000,0.303097,0.030070,0.000000,0.030070,-3.315482,3.349473,0.000000,3.349473,0.000779,-0.004113,-0.001527
2226666535898343472!,great-impartial-bumblebee,0.350000,0.270626,0.062873,0.000000,0.062873,-3.230426,3.263545,0.000000,3.263545,0.000749,-0.004150,-0.001432
2226666535898343472!,great-impartial-bumblebee,0.360000,0.239015,0.094808,0.000000,0.094808,-3.145970,3.178223,0.000000,3.178223,0.000709,-0.004199,-0.001305
2226666535898343472!,great-impartial-bumblebee,0.370000,0.208259,0.125880,0.000000,0.125880,-3.062308,3.093704,0.000000,3.093704,0.000661,-0.004259,-0.001151
2226666535898343472!,great-impartial-bumblebee,0.380000,0.178348,0.156097,0.000000,0.156097,-2.979610,3.010157,0.000000,3.010157,0.000606,-0.004328,-0.000975
2226666535898343472!,great-impartial-bumblebee,0.390000,0.149260,0.185483,0.000000,0.185483,-2.898019,2.927730,0.000000,2.927730,0.000545,-0.004404,-0.000779
2226666535898343472!,great-impartial-bumblebee,0.400000,0.120979,0.214054,0.000000,0.214054,-2.817654,2.846541,0.000000,2.846541,0.000479,-0.004487,-0.000568
