ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
334664921634572392!,talented-ruddy-butterfly,0.000000,-2.109967,-0.053881,-1.488510,-0.837329,-0.999391,0.034888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057127,0.325545,0.142635
334664921634572392!,talented-ruddy-butterfly,0.010000,-2.106544,-0.046845,-1.488481,-0.832975,-0.999233,0.039170,0.684618,1.404025,0.006277,0.870706,0.033532,0.855417,0.043353,0.262413,0.115267
334664921634572392!,talented-ruddy-butterfly,0.020000,-2.096861,-0.027324,-1.488314,-0.820842,-0.998694,0.051093,1.253052,2.493866,0.028430,1.554707,0.078112,1.526809,0.031004,0.211956,0.093007
334664921634572392!,talented-ruddy-butterfly,0.030000,-2.081897,0.001812,-1.487819,-0.802595,-0.997616,0.069013,1.739316,3.322022,0.072172,2.090786,0.141923,2.051557,0.021436,0.171936,0.074686
334664921634572392!,talented-ruddy-butterfly,0.040000,-2.062401,0.038158,-1.486792,-0.779567,-0.995796,0.091595,2.159285,3.936196,0.134411,2.510857,0.226195,2.459126,0.014878,0.140285,0.059461
334664921634572392!,talented-ruddy-butterfly,0.050000,-2.039001,0.079784,-1.485083,-0.752787,-0.993039,0.117784,2.519549,4.377837,0.208686,2.840396,0.328843,2.772484,0.011017,0.115216,0.046713
334664921634572392!,talented-ruddy-butterfly,0.060000,-2.012288,0.125142,-1.482610,-0.723058,-0.989177,0.146726,2.822785,4.682042,0.288206,3.099266,0.446406,3.009518,0.009327,0.095261,0.035993
334664921634572392!,talented-ruddy-butterfly,0.070000,-1.982823,0.172985,-1.479345,-0.691023,-0.984081,0.177720,3.070678,4.877980,0.367256,3.302633,0.575044,3.184174,0.009247,0.079264,0.026966
334664921634572392!,talented-ruddy-butterfly,0.080000,-1.951148,0.222358,-1.475313,-0.657177,-0.977659,0.210199,3.265121,4.989797,0.441442,3.462163,0.711108,3.307443,0.010256,0.066334,0.019385
334664921634572392!,talented-ruddy-butterfly,0.090000,-1.917786,0.272520,-1.470579,-0.621910,-0.969852,0.243695,3.408919,5.037280,0.507847,3.586771,0.851324,3.388080,0.011918,0.055795,0.013054
334664921634572392!,talented-ruddy-butterfly,0.100000,-1.883224,0.322911,-1.465229,-0.585538,-0.960634,0.277818,3.505877,5.036527,0.564866,3.683311,0.992877,3.433156,0.013886,0.047145,0.007815
334664921634572392!,talented-ruddy-butterfly,0.110000,-1.847912,0.373114,-1.459363,-0.548314,-0.950003,0.312240,3.560641,5.000525,0.611950,3.757115,1.133415,3.448462,0.015909,0.040007,0.003532
334664921634572392!,talented-ruddy-butterfly,0.120000,-1.812249,0.422830,-1.453079,-0.510442,-0.937980,0.346688,3.578418,4.939647,0.649342,3.812392,1.271017,3.438792,0.017811,0.034096,0.000084
334664921634572392!,talented-ruddy-butterfly,0.130000,-1.776581,0.471851,-1.446473,-0.472093,-0.924603,0.380932,3.564668,4.862075,0.677826,3.852515,1.404147,3.408161,0.019484,0.029194,-0.002643
334664921634572392!,talented-ruddy-butterfly,0.140000,-1.741200,0.520043,-1.439631,-0.433401,-0.909922,0.414778,3.524824,4.774169,0.698524,3.880225,1.531598,3.359951,0.020871,0.025125,-0.004753
334664921634572392!,talented-ruddy-butterfly,0.150000,-1.706346,0.567328,-1.432625,-0.394481,-0.894001,0.448065,3.464064,4.680777,0.712720,3.897773,1.652438,3.297028,0.021953,0.021746,-0.006343
334664921634572392!,talented-ruddy-butterfly,0.160000,-1.672210,0.613670,-1.425518,-0.355424,-0.876910,0.480655,3.387150,4.585517,0.721737,3.907013,1.765960,3.221827,0.022735,0.018938,-0.007499
334664921634572392!,talented-ruddy-butterfly,0.170000,-1.638931,0.659063,-1.418354,-0.316307,-0.858725,0.512436,3.298314,4.490998,0.726843,3.909469,1.871632,3.136422,0.023241,0.016598,-0.008302
334664921634572392!,talented-ruddy-butterfly,0.180000,-1.606571,0.703520,-1.411147,-0.277198,-0.839526,0.543319,3.201128,4.398983,0.729122,3.906397,1.969073,3.042574,0.023504,0.014639,-0.008821
334664921634572392!,talented-ruddy-butterfly,0.190000,-1.575196,0.747073,-1.403919,-0.238150,-0.819396,0.573228,3.098673,4.310681,0.729582,3.898825,2.058013,2.941812,0.023560,0.012986,-0.009116
334664921634572392!,talented-ruddy-butterfly,0.200000,-1.544842,0.789763,-1.396682,-0.199200,-0.798420,0.602101,2.993492,4.226816,0.729081,3.887576,2.138263,2.835462,0.023441,0.011575,-0.009238
334664921634572392!,talented-ruddy-butterfly,0.210000,-1.515527,0.831636,-1.389442,-0.160383,-0.776686,0.629888,2.887636,4.147741,0.728332,3.873296,2.209702,2.724679,0.023179,0.010351,-0.009229
334664921634572392!,talented-ruddy-butterfly,0.220000,-1.487248,0.872741,-1.382199,-0.121726,-0.754280,0.656553,2.782723,4.073535,0.727906,3.856478,2.272261,2.610486,0.022802,0.009269,-0.009123
334664921634572392!,talented-ruddy-butterfly,0.230000,-1.459990,0.913126,-1.374947,-0.083252,-0.731292,0.682064,2.679992,4.004071,0.728250,3.837487,2.325920,2.493794,0.022333,0.008293,-0.008948
334664921634572392!,talented-ruddy-butterfly,0.240000,-1.433728,0.952837,-1.367679,-0.044979,-0.707811,0.706402,2.580361,3.939076,0.729699,3.816574,2.370705,2.375432,0.021791,0.007394,-0.008727
334664921634572392!,talented-ruddy-butterfly,0.250000,-1.408431,0.991918,-1.360382,-0.006927,-0.683924,0.729554,2.484484,3.878176,0.732494,3.793897,2.406681,2.256155,0.021190,0.006549,-0.008477
334664921634572392!,talented-ruddy-butterfly,0.260000,-1.384060,1.030407,-1.353043,0.030888,-0.659718,0.751513,2.392795,3.820924,0.736794,3.769537,2.433963,2.136664,0.020542,0.005741,-0.008212
334664921634572392!,talented-ruddy-butterfly,0.270000,-1.360575,1.068338,-1.345649,0.068450,-0.635282,0.772281,2.305549,3.766835,0.742689,3.743506,2.452706,2.017607,0.019855,0.004959,-0.007942
334664921634572392!,talented-ruddy-butterfly,0.280000,-1.337933,1.105742,-1.338185,0.105742,-0.610698,0.791864,2.222856,3.715397,0.750209,3.715767,2.463114,1.899593,0.019138,0.004192,-0.007676
334664921634572392!,talented-ruddy-butterfly,0.290000,-1.316096,1.142644,-1.330637,0.142749,-0.586050,0.810275,2.144718,3.666086,0.759344,3.686234,2.465436,1.783184,0.018394,0.003435,-0.007420
334664921634572392!,talented-ruddy-butterfly,0.300000,-1.295018,1.179059,-1.322991,0.179451,-0.561419,0.827532,2.071024,3.618392,0.770022,3.654798,2.459971,1.668909,0.017629,0.002685,-0.007177
334664921634572392!,talented-ruddy-butterfly,0.310000,-1.274663,1.215005,-1.315234,0.215828,-0.536882,0.843657,2.001610,3.571807,0.782152,3.621321,2.447061,1.557249,0.016846,0.001942,-0.006952
334664921634572392!,talented-ruddy-butterfly,0.320000,-1.254993,1.250487,-1.307355,0.251859,-0.512515,0.858678,1.936242,3.525851,0.795598,3.585659,2.427096,1.448648,0.016048,0.001205,-0.006746
334664921634572392!,talented-ruddy-butterfly,0.330000,-1.235973,1.285511,-1.299344,0.287520,-0.488387,0.872627,1.874643,3.480073,0.810201,3.547663,2.400507,1.343503,0.015240,0.000477,-0.006561
334664921634572392!,talented-ruddy-butterfly,0.340000,-1.217573,1.320073,-1.291192,0.322786,-0.464567,0.885538,1.816503,3.434060,0.825773,3.507196,2.367765,1.242165,0.014425,-0.000240,-0.006397
334664921634572392!,talented-ruddy-butterfly,0.350000,-1.199764,1.354168,-1.282895,0.357629,-0.441116,0.897450,1.761494,3.387438,0.842110,3.464134,2.329377,1.144938,0.013607,-0.000942,-0.006254
334664921634572392!,talented-ruddy-butterfly,0.360000,-1.182524,1.387785,-1.274449,0.392019,-0.418093,0.908404,1.709276,3.339883,0.858993,3.418378,2.285880,1.052077,0.012791,-0.001625,-0.006133
334664921634572392!,talented-ruddy-butterfly,0.370000,-1.165834,1.420910,-1.265854,0.425924,-0.395552,0.918443,1.659509,3.291119,0.876193,3.369862,2.237835,0.963784,0.011983,-0.002285,-0.006030
334664921634572392!,talented-ruddy-butterfly,0.380000,-1.149657,1.453530,-1.257100,0.459319,-0.373530,0.927618,1.611809,3.240921,0.893441,3.318554,2.185803,0.880172,0.011189,-0.002916,-0.005946
334664921634572392!,talented-ruddy-butterfly,0.390000,-1.133928,1.485640,-1.248164,0.492186,-0.352038,0.935986,1.565716,3.189105,0.910414,3.264457,2.130304,0.801238,0.010414,-0.003515,-0.005878
334664921634572392!,talented-ruddy-butterfly,0.400000,-1.118632,1.517224,-1.239049,0.524501,-0.331106,0.943594,1.520918,3.135568,0.926885,3.207624,2.071892,0.727025,0.009665,-0.004075,-0.005824
334664921634572392!,talented-ruddy-butterfly,0.410000,-1.103760,1.548266,-1.229763,0.556236,-0.310761,0.950488,1.477135,3.080256,0.942639,3.148146,2.011113,0.657531,0.008947,-0.004594,-0.005781
334664921634572392!,talented-ruddy-butterfly,0.420000,-1.089302,1.578748,-1.220314,0.587367,-0.291024,0.956716,1.434120,3.023166,0.957483,3.086155,1.948505,0.592716,0.008265,-0.005068,-0.005746
334664921634572392!,talented-ruddy-butterfly,0.430000,-1.075255,1.608654,-1.210713,0.617871,-0.271909,0.962323,1.391664,2.964342,0.971244,3.021821,1.884588,0.532500,0.007626,-0.005493,-0.005718
334664921634572392!,talented-ruddy-butterfly,0.440000,-1.061615,1.637967,-1.200973,0.647725,-0.253430,0.967354,1.349595,2.903868,0.983778,2.955350,1.819861,0.476771,0.007032,-0.005866,-0.005693
334664921634572392!,talented-ruddy-butterfly,0.450000,-1.048380,1.666673,-1.191105,0.676910,-0.235590,0.971852,1.307785,2.841870,0.994967,2.886979,1.754795,0.425386,0.006490,-0.006187,-0.005669
334664921634572392!,talented-ruddy-butterfly,0.460000,-1.035549,1.694755,-1.181127,0.705409,-0.218393,0.975861,1.266144,2.778505,1.004724,2.816971,1.689833,0.378177,0.006002,-0.006454,-0.005644
334664921634572392!,talented-ruddy-butterfly,0.470000,-1.023123,1.722203,-1.171052,0.733205,-0.201837,0.979419,1.224621,2.713956,1.012995,2.745609,1.625385,0.334956,0.005571,-0.006667,-0.005616
334664921634572392!,talented-ruddy-butterfly,0.480000,-1.011103,1.749004,-1.160897,0.760287,-0.185914,0.982566,1.183202,2.648428,1.019752,2.673191,1.561821,0.295517,0.005199,-0.006826,-0.005583
334664921634572392!,talented-ruddy-butterfly,0.490000,-0.999488,1.775149,-1.150678,0.786644,-0.170616,0.985338,1.141906,2.582142,1.025000,2.600023,1.499478,0.259642,0.004887,-0.006933,-0.005543
334664921634572392!,talented-ruddy-butterfly,0.500000,-0.988279,1.800632,-1.140410,0.812272,-0.155930,0.987768,1.100779,2.515328,1.028769,2.526412,1.438650,0.227107,0.004637,-0.006990,-0.005497
334664921634572392!,talented-ruddy-butterfly,0.510000,-0.977476,1.825448,-1.130109,0.837165,-0.141841,0.989890,1.059893,2.448216,1.031112,2.452661,1.379592,0.197681,0.004446,-0.007000,-0.005442
334664921634572392!,talented-ruddy-butterfly,0.520000,-0.967077,1.849593,-1.119790,0.861322,-0.128330,0.991732,1.019337,2.381040,1.032106,2.379067,1.322520,0.171134,0.004313,-0.006967,-0.005378
334664921634572392!,talented-ruddy-butterfly,0.530000,-0.957081,1.873068,-1.109468,0.884747,-0.115379,0.993322,0.979215,2.314023,1.031843,2.305908,1.267614,0.147240,0.004237,-0.006894,-0.005306
334664921634572392!,talented-ruddy-butterfly,0.540000,-0.947486,1.895873,-1.099154,0.907442,-0.102967,0.994685,0.939641,2.247379,1.030431,2.233448,1.215014,0.125775,0.004214,-0.006786,-0.005226
334664921634572392!,talented-ruddy-butterfly,0.550000,-0.938288,1.918013,-1.088863,0.929414,-0.091072,0.995844,0.900731,2.181310,1.027986,2.161928,1.164829,0.106526,0.004240,-0.006647,-0.005137
334664921634572392!,talented-ruddy-butterfly,0.560000,-0.929480,1.939492,-1.078604,0.950673,-0.079669,0.996821,0.862598,2.116004,1.024628,2.091568,1.117129,0.089285,0.004313,-0.006481,-0.005041
334664921634572392!,talented-ruddy-butterfly,0.570000,-0.921057,1.960317,-1.068387,0.971229,-0.068736,0.997635,0.825352,2.051628,1.020483,2.022562,1.071958,0.073856,0.004427,-0.006295,-0.004939
334664921634572392!,talented-ruddy-butterfly,0.580000,-0.913012,1.980497,-1.058221,0.991096,-0.058247,0.998302,0.789095,1.988333,1.015675,1.955079,1.029332,0.060057,0.004578,-0.006092,-0.004831
334664921634572392!,talented-ruddy-butterfly,0.590000,-0.905319,2.000052,-1.048103,1.010298,-0.048168,0.998839,0.753872,1.926237,1.010297,1.889245,0.989194,0.047703,0.004762,-0.005877,-0.004718
334664921634572392!,talented-ruddy-butterfly,0.600000,-0.897967,2.018998,-1.038037,1.028856,-0.038475,0.999260,0.719753,1.865446,1.004460,1.825170,0.951502,0.036636,0.004973,-0.005653,-0.004601
334664921634572392!,talented-ruddy-butterfly,0.610000,-0.890944,2.037347,-1.028028,1.046787,-0.029144,0.999575,0.686805,1.806049,0.998271,1.762945,0.916208,0.026713,0.005207,-0.005426,-0.004482
334664921634572392!,talented-ruddy-butterfly,0.620000,-0.884240,2.055112,-1.018080,1.064109,-0.020151,0.999797,0.655079,1.748117,0.991827,1.702638,0.883246,0.017801,0.005459,-0.005199,-0.004361
334664921634572392!,talented-ruddy-butterfly,0.630000,-0.877843,2.072308,-1.008196,1.080841,-0.011474,0.999934,0.624615,1.691705,0.985217,1.644295,0.852540,0.009783,0.005726,-0.004974,-0.004240
334664921634572392!,talented-ruddy-butterfly,0.640000,-0.871743,2.088950,-0.998376,1.097000,-0.003092,0.999995,0.595436,1.636852,0.978523,1.587946,0.824003,0.002548,0.006004,-0.004755,-0.004118
334664921634572392!,talented-ruddy-butterfly,0.650000,-0.865926,2.105052,-0.988623,1.112607,0.005016,0.999987,0.567556,1.583581,0.971814,1.533602,0.797541,-0.004000,0.006290,-0.004544,-0.003998
334664921634572392!,talented-ruddy-butterfly,0.660000,-0.860382,2.120629,-0.978936,1.127681,0.012868,0.999917,0.540976,1.531905,0.965153,1.481259,0.773057,-0.009949,0.006580,-0.004343,-0.003880
334664921634572392!,talented-ruddy-butterfly,0.670000,-0.855099,2.135696,-0.969317,1.142240,0.020485,0.999790,0.515687,1.481824,0.958593,1.430902,0.750448,-0.015376,0.006871,-0.004154,-0.003764
334664921634572392!,talented-ruddy-butterfly,0.680000,-0.850065,2.150268,-0.959765,1.156303,0.027883,0.999611,0.491670,1.433328,0.952176,1.382504,0.729611,-0.020352,0.007162,-0.003977,-0.003650
334664921634572392!,talented-ruddy-butterfly,0.690000,-0.845268,2.164361,-0.950277,1.169890,0.035080,0.999385,0.468895,1.386401,0.945940,1.336029,0.710440,-0.024937,0.007449,-0.003814,-0.003540
334664921634572392!,talented-ruddy-butterfly,0.700000,-0.840697,2.177989,-0.940854,1.183017,0.042091,0.999114,0.447330,1.341018,0.939912,1.291433,0.692831,-0.029188,0.007733,-0.003665,-0.003433
334664921634572392!,talented-ruddy-butterfly,0.710000,-0.836339,2.191166,-0.931492,1.195704,0.048932,0.998802,0.426932,1.297147,0.934115,1.248667,0.676683,-0.033151,0.008010,-0.003531,-0.003331
334664921634572392!,talented-ruddy-butterfly,0.720000,-0.832185,2.203909,-0.922190,1.207967,0.055616,0.998452,0.407660,1.254753,0.928566,1.207678,0.661897,-0.036869,0.008280,-0.003412,-0.003231
334664921634572392!,talented-ruddy-butterfly,0.730000,-0.828223,2.216229,-0.912945,1.219824,0.062157,0.998066,0.389465,1.213798,0.923278,1.168409,0.648375,-0.040379,0.008542,-0.003308,-0.003136
334664921634572392!,talented-ruddy-butterfly,0.740000,-0.824443,2.228142,-0.903755,1.231292,0.068567,0.997647,0.372298,1.174239,0.918258,1.130801,0.636027,-0.043713,0.008795,-0.003217,-0.003045
334664921634572392!,talented-ruddy-butterfly,0.750000,-0.820835,2.239660,-0.894617,1.242386,0.074858,0.997194,0.356110,1.136032,0.913511,1.094794,0.624763,-0.046900,0.009038,-0.003141,-0.002957
334664921634572392!,talented-ruddy-butterfly,0.760000,-0.817390,2.250798,-0.885529,1.253122,0.081039,0.996711,0.340850,1.099133,0.909039,1.060327,0.614501,-0.049963,0.009273,-0.003079,-0.002874
334664921634572392!,talented-ruddy-butterfly,0.770000,-0.814091,2.261575,-0.876483,1.263523,0.087124,0.996198,0.326448,1.063486,0.904821,1.027330,0.605136,-0.052923,0.009497,-0.003030,-0.002793
334664921634572392!,talented-ruddy-butterfly,0.780000,-0.810924,2.272009,-0.867472,1.273609,0.093122,0.995655,0.312840,1.029036,0.900837,0.995732,0.596570,-0.055796,0.009711,-0.002994,-0.002717
334664921634572392!,talented-ruddy-butterfly,0.790000,-0.807882,2.282111,-0.858496,1.283392,0.099041,0.995083,0.299981,0.995737,0.897082,0.965476,0.588739,-0.058597,0.009915,-0.002970,-0.002643
334664921634572392!,talented-ruddy-butterfly,0.800000,-0.804959,2.291891,-0.849553,1.292886,0.104887,0.994484,0.287829,0.963546,0.893551,0.936507,0.581580,-0.061338,0.010110,-0.002958,-0.002573
334664921634572392!,talented-ruddy-butterfly,0.810000,-0.802150,2.301359,-0.840642,1.302100,0.110666,0.993858,0.276343,0.932418,0.890240,0.908770,0.575034,-0.064030,0.010295,-0.002957,-0.002505
334664921634572392!,talented-ruddy-butterfly,0.820000,-0.799449,2.310524,-0.831760,1.311046,0.116384,0.993204,0.265484,0.902312,0.887142,0.882216,0.569048,-0.066681,0.010470,-0.002966,-0.002440
334664921634572392!,talented-ruddy-butterfly,0.830000,-0.796851,2.319396,-0.822906,1.319735,0.122045,0.992525,0.255215,0.873189,0.884251,0.856793,0.563570,-0.069299,0.010637,-0.002985,-0.002378
334664921634572392!,talented-ruddy-butterfly,0.840000,-0.794350,2.327984,-0.814079,1.328178,0.127654,0.991819,0.245501,0.845007,0.881558,0.832456,0.558552,-0.071890,0.010796,-0.003013,-0.002318
