ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1774331696992809848!,thoughtful-steel-butterfly,0.000000,-1.402599,-0.507457,0.526438,0.020574,0.246623,0.434945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.632397,-0.536722,0.349492
1774331696992809848!,thoughtful-steel-butterfly,0.010000,-1.404185,-0.496284,0.527726,0.021133,0.246874,0.434803,-0.311841,2.232770,0.256211,0.111804,0.049846,-0.028302,0.339062,-0.299274,0.170162
1774331696992809848!,thoughtful-steel-butterfly,0.020000,-1.407164,-0.468415,0.531620,0.022620,0.247814,0.434268,-0.277555,3.342352,0.521865,0.185948,0.137964,-0.078729,0.201408,-0.187264,0.086624
1774331696992809848!,thoughtful-steel-butterfly,0.030000,-1.408979,-0.432071,0.538148,0.024761,0.249712,0.433179,-0.082215,3.925936,0.781929,0.242752,0.241264,-0.139080,0.134875,-0.132481,0.047384
1774331696992809848!,thoughtful-steel-butterfly,0.040000,-1.408498,-0.391154,0.547209,0.027430,0.252664,0.431464,0.178698,4.255739,1.027230,0.291225,0.348116,-0.203856,0.100876,-0.103950,0.028665
1774331696992809848!,thoughtful-steel-butterfly,0.050000,-1.405294,-0.347578,0.558633,0.030562,0.256678,0.429088,0.459191,4.456981,1.252777,0.335367,0.452725,-0.270817,0.081750,-0.087503,0.019489
1774331696992809848!,thoughtful-steel-butterfly,0.060000,-1.399283,-0.302341,0.572212,0.034125,0.261716,0.426034,0.737276,4.587574,1.455904,0.376832,0.552142,-0.339186,0.069432,-0.076654,0.014780
1774331696992809848!,thoughtful-steel-butterfly,0.070000,-1.390543,-0.256018,0.587714,0.038092,0.267721,0.422286,1.002129,4.674520,1.635231,0.416116,0.644811,-0.408798,0.060278,-0.068452,0.012186
1774331696992809848!,thoughtful-steel-butterfly,0.080000,-1.379233,-0.208982,0.604900,0.042443,0.274622,0.417831,1.248109,4.730686,1.790151,0.453131,0.729886,-0.479722,0.052680,-0.061579,0.010617
1774331696992809848!,thoughtful-steel-butterfly,0.090000,-1.365559,-0.161512,0.623526,0.047151,0.282341,0.412655,1.472093,4.762577,1.920567,0.487486,0.806901,-0.552086,0.045968,-0.055472,0.009568
