ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
364786364572263349!,lush-impartial-bumblebee,0.000000,1.430128,1.201192,0.000000,1.201192,0.000000,0.000000,0.000000,0.000000,0.001181,0.072028,-0.017113
364786364572263349!,lush-impartial-bumblebee,0.010000,1.425424,1.198642,0.000000,1.198642,-0.940668,-0.509851,0.000000,-0.509851,0.000580,0.061496,-0.013342
364786364572263349!,lush-impartial-bumblebee,0.020000,1.411915,1.191320,0.000000,1.191320,-1.759661,-0.953753,0.000000,-0.953753,0.000041,0.052069,-0.009967
364786364572263349!,lush-impartial-bumblebee,0.030000,1.390742,1.179844,0.000000,1.179844,-2.469741,-1.338623,0.000000,-1.338623,-0.000440,0.043636,-0.006948
364786364572263349!,lush-impartial-bumblebee,0.040000,1.362931,1.164771,0.000000,1.164771,-3.082401,-1.670690,0.000000,-1.670690,-0.000870,0.036099,-0.004250
364786364572263349!,lush-impartial-bumblebee,0.050000,1.329403,1.146598,0.000000,1.146598,-3.607988,-1.955563,0.000000,-1.955563,-0.001255,0.029369,-0.001841
364786364572263349!,lush-impartial-bumblebee,0.060000,1.291014,1.125791,0.000000,1.125791,-4.055820,-2.198292,0.000000,-2.198292,-0.001597,0.023365,0.000309
364786364572263349!,lush-impartial-bumblebee,0.070000,1.248522,1.102760,0.000000,1.102760,-4.434294,-2.403429,0.000000,-2.403429,-0.001903,0.018016,0.002224
364786364572263349!,lush-impartial-bumblebee,0.080000,1.202578,1.077857,0.000000,1.077857,-4.750973,-2.575072,0.000000,-2.575072,-0.002175,0.013256,0.003928
364786364572263349!,lush-impartial-bumblebee,0.090000,1.153755,1.051395,0.000000,1.051395,-5.012663,-2.716910,0.000000,-2.716910,-0.002416,0.009026,0.005442
364786364572263349!,lush-impartial-bumblebee,0.100000,1.102564,1.023649,0.000000,1.023649,-5.225478,-2.832258,0.000000,-2.832258,-0.002630,0.005271,0.006786
364786364572263349!,lush-impartial-bumblebee,0.110000,1.049461,0.994867,0.000000,0.994867,-5.394914,-2.924094,0.000000,-2.924094,-0.002820,0.001943,0.007978
364786364572263349!,lush-impartial-bumblebee,0.120000,0.994853,0.965269,0.000000,0.965269,-5.525909,-2.995094,0.000000,-2.995094,-0.002988,-0.001000,0.009031
364786364572263349!,lush-impartial-bumblebee,0.130000,0.939103,0.935052,0.000000,0.935052,-5.622898,-3.047664,0.000000,-3.047664,-0.003137,-0.003599,0.009962
364786364572263349!,lush-impartial-bumblebee,0.140000,0.882531,0.904389,0.000000,0.904389,-5.689866,-3.083961,0.000000,-3.083961,-0.003268,-0.005888,0.010781
