ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
118668579131975865!,great-wine-beetle,0.000000,-2.004839,1.967921,-1.371086,0.608378,0.000000,0.000000,0.000000,0.000000,0.489481,0.711635,0.329258,-0.376763
118668579131975865!,great-wine-beetle,0.010000,-1.986911,1.981328,-1.368181,0.614882,3.592281,2.665081,0.585952,1.303809,-0.069965,-0.165719,-0.129583,0.052926
118668579131975865!,great-wine-beetle,0.020000,-1.954067,2.002778,-1.364222,0.623617,2.973971,1.631737,0.204451,0.447257,0.084363,0.075093,-0.004573,-0.065625
118668579131975865!,great-wine-beetle,0.030000,-1.921591,2.018845,-1.362747,0.626834,3.520732,1.575014,0.091146,0.198153,0.045956,0.012947,-0.038541,-0.036154
118668579131975865!,great-wine-beetle,0.040000,-1.885166,2.032911,-1.362752,0.626823,3.765626,1.233255,-0.091989,-0.199990,0.059347,0.031687,-0.030471,-0.046472
118668579131975865!,great-wine-beetle,0.050000,-1.845801,2.043756,-1.364467,0.623081,4.109150,0.929005,-0.250235,-0.547982,0.059455,0.029317,-0.033658,-0.046591
118668579131975865!,great-wine-beetle,0.060000,-1.803021,2.051291,-1.367754,0.615832,4.447199,0.571572,-0.405124,-0.899775,0.062973,0.032158,-0.034223,-0.049332
118668579131975865!,great-wine-beetle,0.070000,-1.756745,2.055058,-1.372537,0.605097,4.805921,0.176339,-0.547656,-1.242243,0.065610,0.033634,-0.035489,-0.051396
118668579131975865!,great-wine-beetle,0.080000,-1.706803,2.054628,-1.378685,0.590955,5.176551,-0.265598,-0.676234,-1.577640,0.068187,0.035229,-0.036530,-0.053411
118668579131975865!,great-wine-beetle,0.090000,-1.653083,2.049524,-1.386043,0.573485,5.556317,-0.755413,-0.787422,-1.903102,0.070293,0.036533,-0.037380,-0.055058
118668579131975865!,great-wine-beetle,0.100000,-1.595521,2.039259,-1.394422,0.552801,5.938639,-1.293164,-0.878271,-2.215409,0.071736,0.037520,-0.037842,-0.056184
118668579131975865!,great-wine-beetle,0.110000,-1.534126,2.023363,-1.403604,0.529052,6.315250,-1.875725,-0.946070,-2.509974,0.072243,0.038072,-0.037740,-0.056577
118668579131975865!,great-wine-beetle,0.120000,-1.468999,2.001411,-1.413347,0.502444,6.675974,-2.496606,-0.988704,-2.781169,0.071535,0.038072,-0.036887,-0.056017
118668579131975865!,great-wine-beetle,0.130000,-1.400348,1.973065,-1.423391,0.473242,7.009242,-3.145663,-1.004917,-3.022533,0.069344,0.037410,-0.035109,-0.054295
118668579131975865!,great-wine-beetle,0.140000,-1.328503,1.938107,-1.433467,0.441784,7.302797,-3.809201,-0.994588,-3.227160,0.065454,0.035991,-0.032262,-0.051239
118668579131975865!,great-wine-beetle,0.150000,-1.253969,1.896519,-1.443300,0.408516,7.544878,-4.470671,-0.959129,-3.388635,0.059732,0.033750,-0.028274,-0.046746
118668579131975865!,great-wine-beetle,0.160000,-1.177348,1.848452,-1.452644,0.373931,7.724790,-5.111536,-0.901217,-3.501039,0.052205,0.030720,-0.023135,-0.040838
118668579131975865!,great-wine-beetle,0.170000,-1.099318,1.794234,-1.461292,0.338564,7.834174,-5.712494,-0.824659,-3.559345,0.043056,0.027002,-0.016933,-0.033657
118668579131975865!,great-wine-beetle,0.180000,-1.020623,1.734386,-1.469080,0.302993,7.867959,-6.255205,-0.734264,-3.560123,0.032627,0.022761,-0.009866,-0.025471
