ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
856320609817478116!,talented-antique-butterfly,0.000000,-1.806083,-1.588326,-0.828146,-1.797224,-0.545810,-0.837909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.062250,0.107209,-0.157704,0.021431,-0.146520,0.143520
856320609817478116!,talented-antique-butterfly,0.010000,-1.805792,-1.581739,-0.829124,-1.796494,-0.547045,-0.837103,0.060439,1.314097,-0.196313,0.146439,-0.246799,0.161282,-0.046959,0.094457,-0.119903,0.010290,-0.108474,0.133097
856320609817478116!,talented-antique-butterfly,0.020000,-1.804374,-1.563131,-0.831525,-1.794575,-0.550392,-0.834906,0.229278,2.403207,-0.285740,0.238385,-0.422297,0.278389,-0.036233,0.083659,-0.092073,0.003053,-0.080784,0.123268
856320609817478116!,talented-antique-butterfly,0.030000,-1.800806,-1.534564,-0.834486,-1.791906,-0.555250,-0.831684,0.492519,3.303992,-0.308401,0.296535,-0.548942,0.366485,-0.029341,0.074380,-0.072910,-0.000794,-0.062135,0.113492
856320609817478116!,talented-antique-butterfly,0.040000,-1.794244,-1.497767,-0.837512,-1.788738,-0.561225,-0.827663,0.828820,4.045625,-0.298779,0.338014,-0.645461,0.437677,-0.025552,0.066182,-0.060905,-0.001805,-0.050993,0.103378
856320609817478116!,talented-antique-butterfly,0.050000,-1.784070,-1.454212,-0.840424,-1.785168,-0.568093,-0.822964,1.213874,4.650126,-0.284936,0.376617,-0.726716,0.501653,-0.024193,0.058684,-0.054578,-0.000517,-0.045840,0.092671
856320609817478116!,talented-antique-butterfly,0.060000,-1.769905,-1.405173,-0.843284,-1.781170,-0.575760,-0.817619,1.622921,5.133602,-0.288508,0.423007,-0.803910,0.566106,-0.024665,0.051598,-0.052575,0.002565,-0.045277,0.081264
856320609817478116!,talented-antique-butterfly,0.070000,-1.751627,-1.351782,-0.846358,-1.776621,-0.584232,-0.811587,2.032076,5.508148,-0.325243,0.485046,-0.885023,0.637096,-0.026442,0.044743,-0.053690,0.006959,-0.048037,0.069214
856320609817478116!,talented-antique-butterfly,0.080000,-1.729372,-1.295140,-0.850033,-1.771337,-0.593569,-0.804783,2.419631,5.783720,-0.404943,0.567906,-0.975111,0.719194,-0.029062,0.038053,-0.056876,0.012205,-0.053002,0.056739
856320609817478116!,talented-antique-butterfly,0.090000,-1.703456,-1.236199,-0.854769,-1.765094,-0.603873,-0.797080,2.767233,5.969393,-0.532413,0.674642,-1.076697,0.815713,-0.032137,0.031560,-0.061245,0.017875,-0.059203,0.044189
856320609817478116!,talented-antique-butterfly,0.100000,-1.674358,-1.175816,-0.861047,-1.757646,-0.615263,-0.788322,3.060767,6.074569,-0.707873,0.806582,-1.190130,0.928864,-0.035348,0.025369,-0.066070,0.023583,-0.065830,0.031998
856320609817478116!,talented-antique-butterfly,0.110000,-1.642639,-1.114805,-0.869277,-1.748770,-0.627819,-0.778359,3.290844,6.109562,-0.927500,0.963687,-1.313985,1.059852,-0.038453,0.019624,-0.070786,0.029003,-0.072238,0.020626
856320609817478116!,talented-antique-butterfly,0.120000,-1.608940,-1.053782,-0.879867,-1.738217,-0.641636,-0.767009,3.453300,6.085629,-1.184650,1.145204,-1.445439,1.209173,-0.041283,0.014467,-0.074992,0.033891,-0.077960,0.010478
856320609817478116!,talented-antique-butterfly,0.130000,-1.573936,-0.993253,-0.893159,-1.725744,-0.656779,-0.754083,3.548747,6.014714,-1.470431,1.349884,-1.580662,1.376701,-0.043740,0.010011,-0.078435,0.038087,-0.082698,0.001859
856320609817478116!,talented-antique-butterfly,0.140000,-1.538278,-0.933621,-0.909394,-1.711120,-0.673269,-0.739398,3.581809,5.908850,-1.774655,1.576256,-1.715217,1.561813,-0.045790,0.006319,-0.080997,0.041517,-0.086309,-0.005054
856320609817478116!,talented-antique-butterfly,0.150000,-1.502560,-0.875172,-0.928712,-1.694134,-0.691079,-0.722780,3.560123,5.779566,-2.086724,1.822812,-1.844433,1.763537,-0.047444,0.003401,-0.082665,0.044182,-0.088777,-0.010225
856320609817478116!,talented-antique-butterfly,0.160000,-1.467290,-0.818085,-0.951147,-1.674588,-0.710135,-0.704066,3.493049,5.637157,-2.396422,2.088063,-1.963669,1.980596,-0.048746,0.001216,-0.083503,0.046142,-0.090182,-0.013738
856320609817478116!,talented-antique-butterfly,0.170000,-1.432880,-0.762442,-0.976633,-1.652296,-0.730319,-0.683106,3.390750,5.490538,-2.694364,2.370573,-2.068557,2.211528,-0.049757,-0.000317,-0.083620,0.047489,-0.090657,-0.015766
856320609817478116!,talented-antique-butterfly,0.180000,-1.399643,-0.708244,-1.005020,-1.627088,-0.751472,-0.659765,3.263192,5.346915,-2.972375,2.668884,-2.155108,2.454667,-0.050538,-0.001299,-0.083138,0.048333,-0.090361,-0.016534
856320609817478116!,talented-antique-butterfly,0.190000,-1.367794,-0.655426,-1.036081,-1.598807,-0.773394,-0.633925,3.119571,5.211834,-3.223596,2.981438,-2.219782,2.708152,-0.051144,-0.001840,-0.082179,0.048779,-0.089447,-0.016286
856320609817478116!,talented-antique-butterfly,0.200000,-1.337444,-0.603887,-1.069509,-1.567324,-0.795847,-0.605498,2.967939,5.089258,-3.442522,3.306485,-2.259573,2.969907,-0.051615,-0.002046,-0.080847,0.048920,-0.088055,-0.015260
856320609817478116!,talented-antique-butterfly,0.210000,-1.308587,-0.553517,-1.104917,-1.532556,-0.818549,-0.574437,2.815026,4.981706,-3.624952,3.641995,-2.272097,3.237646,-0.051980,-0.002010,-0.079229,0.048832,-0.086299,-0.013669
