ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
359327136631334324!,talented-antique-butterfly,0.000000,-0.000349,2.144941,-0.735599,1.467145,-0.878668,0.477433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300770,0.134002,0.111320,-0.271862,0.151622,0.054552
359327136631334324!,talented-antique-butterfly,0.010000,0.004793,2.134645,-0.735074,1.461891,-0.881259,0.472634,1.023728,-2.059018,0.106564,-1.050358,-0.514133,-0.958636,0.250798,0.108584,0.103476,-0.227289,0.137237,0.047372
359327136631334324!,talented-antique-butterfly,0.020000,0.018740,2.105435,-0.733815,1.446906,-0.888469,0.458937,1.758382,-3.784943,0.149429,-1.946262,-0.918950,-1.779020,0.212447,0.089172,0.094549,-0.192577,0.123074,0.039907
359327136631334324!,talented-antique-butterfly,0.030000,0.038956,2.060167,-0.732213,1.423538,-0.899182,0.437575,2.276200,-5.267397,0.177370,-2.725018,-1.211628,-2.489797,0.179434,0.073362,0.083098,-0.162390,0.107013,0.032412
359327136631334324!,talented-antique-butterfly,0.040000,0.063547,2.001045,-0.730257,1.392872,-0.912276,0.409577,2.631260,-6.546151,0.221388,-3.400723,-1.392654,-3.101946,0.148545,0.059672,0.069187,-0.134037,0.088777,0.025127
359327136631334324!,talented-antique-butterfly,0.050000,0.091079,1.930030,-0.727699,1.355920,-0.926656,0.375911,2.862858,-7.633894,0.297833,-3.975737,-1.467435,-3.617361,0.118393,0.047278,0.053562,-0.106407,0.068983,0.018340
359327136631334324!,talented-antique-butterfly,0.060000,0.120454,1.849036,-0.724187,1.313703,-0.941305,0.337557,2.999592,-8.531525,0.411541,-4.448134,-1.446892,-4.034773,0.088758,0.035838,0.037236,-0.079399,0.048649,0.012350
359327136631334324!,talented-antique-butterfly,0.070000,0.150815,1.760016,-0.719364,1.267281,-0.955336,0.295521,3.062838,-9.238226,0.559025,-4.816445,-1.346753,-4.353666,0.060167,0.025338,0.021256,-0.053539,0.028904,0.007411
359327136631334324!,talented-antique-butterfly,0.080000,0.181503,1.664898,-0.712936,1.217707,-0.968041,0.250794,3.069017,-9.757527,0.731589,-5.082380,-1.185660,-4.576543,0.033527,0.015943,0.006538,-0.029650,0.010780,0.003668
359327136631334324!,talented-antique-butterfly,0.090000,0.212009,1.565523,-0.704707,1.165985,-0.978906,0.204312,3.031337,-10.100261,0.918315,-5.252061,-0.983031,-4.709937,0.009793,0.007866,-0.006237,-0.008559,-0.004936,0.001129
