ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1925468700543303194!,great-mauve-beetle,0.000000,-1.580880,-0.042226,-0.756405,-1.295319,0.000000,0.000000,0.000000,0.000000,0.047528,0.579315,-0.250158
1925468700543303194!,great-mauve-beetle,0.010000,-1.571776,-0.032537,-0.759448,-1.293538,1.822525,1.927116,-0.611593,0.359072,0.004865,0.280175,-0.067369
1925468700543303194!,great-mauve-beetle,0.020000,-1.547212,-0.008938,-0.766182,-1.289560,3.092935,2.775365,-0.738387,0.438707,-0.014430,0.129793,0.018155
1925468700543303194!,great-mauve-beetle,0.030000,-1.511518,0.020263,-0.773126,-1.285409,4.041850,3.047643,-0.652852,0.392666,-0.020798,0.059120,0.050359
1925468700543303194!,great-mauve-beetle,0.040000,-1.467386,0.050704,-0.778865,-1.281940,4.776372,3.028499,-0.498787,0.303047,-0.020834,0.027945,0.056360
1925468700543303194!,great-mauve-beetle,0.050000,-1.416715,0.080212,-0.783065,-1.279379,5.351669,2.865234,-0.344147,0.210641,-0.018028,0.015568,0.050399
1925468700543303194!,great-mauve-beetle,0.060000,-1.360940,0.107725,-0.785866,-1.277660,5.798983,2.631893,-0.218148,0.134179,-0.014095,0.011917,0.039450
1925468700543303194!,great-mauve-beetle,0.070000,-1.301237,0.132734,-0.787608,-1.276587,6.137971,2.366052,-0.131504,0.081133,-0.009851,0.012206,0.026839
1925468700543303194!,great-mauve-beetle,0.080000,-1.238616,0.155017,-0.788694,-1.275916,6.382612,2.087409,-0.086376,0.053392,-0.005685,0.014181,0.014141
1925468700543303194!,great-mauve-beetle,0.090000,-1.173927,0.174509,-0.789527,-1.275401,6.544230,1.806665,-0.081048,0.050172,-0.001778,0.016782,0.002089
1925468700543303194!,great-mauve-beetle,0.100000,-1.108034,0.191203,-0.790495,-1.274801,6.632302,1.530325,-0.112055,0.069485,0.001784,0.019525,-0.008969
1925468700543303194!,great-mauve-beetle,0.110000,-1.041584,0.205172,-0.791934,-1.273907,6.655985,1.261982,-0.175262,0.108953,0.004971,0.022172,-0.018899
1925468700543303194!,great-mauve-beetle,0.120000,-0.975179,0.216506,-0.794146,-1.272530,6.623665,1.003839,-0.266283,0.166179,0.007778,0.024610,-0.027667
1925468700543303194!,great-mauve-beetle,0.130000,-0.909341,0.225316,-0.797388,-1.270501,6.543099,0.757155,-0.380723,0.238949,0.010217,0.026782,-0.035295
1925468700543303194!,great-mauve-beetle,0.140000,-0.844521,0.231721,-0.801876,-1.267673,6.421361,0.522582,-0.514295,0.325321,0.012308,0.028656,-0.041836
1925468700543303194!,great-mauve-beetle,0.150000,-0.781100,0.235844,-0.807781,-1.263919,6.264776,0.300405,-0.662872,0.423647,0.014077,0.030209,-0.047363
1925468700543303194!,great-mauve-beetle,0.160000,-0.719402,0.237813,-0.815236,-1.259123,6.078891,0.090722,-0.822518,0.532550,0.015550,0.031421,-0.051952
1925468700543303194!,great-mauve-beetle,0.170000,-0.659699,0.237754,-0.824336,-1.253184,5.868490,-0.106412,-0.989496,0.650884,0.016756,0.032276,-0.055681
1925468700543303194!,great-mauve-beetle,0.180000,-0.602218,0.235795,-0.835139,-1.246011,5.637648,-0.290873,-1.160275,0.777675,0.017721,0.032761,-0.058626
1925468700543303194!,great-mauve-beetle,0.190000,-0.547150,0.232067,-0.847669,-1.237520,5.389825,-0.462401,-1.331531,0.912064,0.018468,0.032868,-0.060858
1925468700543303194!,great-mauve-beetle,0.200000,-0.494654,0.226706,-0.861919,-1.227638,5.127980,-0.620549,-1.500153,1.053250,0.019020,0.032594,-0.062441
1925468700543303194!,great-mauve-beetle,0.210000,-0.444861,0.219850,-0.877849,-1.216298,4.854696,-0.764677,-1.663254,1.200433,0.019398,0.031941,-0.063434
1925468700543303194!,great-mauve-beetle,0.220000,-0.397880,0.211649,-0.895394,-1.203441,4.572307,-0.893972,-1.818184,1.352779,0.019618,0.030924,-0.063893
1925468700543303194!,great-mauve-beetle,0.230000,-0.353796,0.202261,-0.914462,-1.189016,4.283006,-1.007492,-1.962554,1.509383,0.019697,0.029562,-0.063870
