ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
273491998894494238!,thoughtful-antique-butterfly,0.000000,-2.109967,-0.053881,-0.111285,0.018719,-0.138049,-0.480565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030979,0.273311,-0.171369,-0.109301,-0.123473,0.359142
273491998894494238!,thoughtful-antique-butterfly,0.010000,-2.109788,-0.037486,-0.110575,0.018628,-0.137826,-0.480629,0.047614,3.274775,0.140031,-0.017806,0.043771,-0.012552,0.034580,0.137419,-0.078365,-0.068504,-0.053586,0.168676
273491998894494238!,thoughtful-antique-butterfly,0.020000,-2.108266,0.003266,-0.108323,0.018321,-0.137037,-0.480854,0.271482,4.872430,0.308487,-0.043448,0.112998,-0.032203,0.035386,0.070403,-0.032865,-0.047698,-0.019521,0.075377
273491998894494238!,thoughtful-antique-butterfly,0.030000,-2.104001,0.055834,-0.104364,0.017743,-0.135515,-0.481285,0.590868,5.637601,0.482107,-0.071926,0.190881,-0.053746,0.033817,0.037013,-0.011017,-0.035925,-0.003443,0.030115
273491998894494238!,thoughtful-antique-butterfly,0.040000,-2.096355,0.113954,-0.098712,0.016882,-0.133218,-0.481926,0.942069,5.981833,0.646521,-0.100212,0.267729,-0.074008,0.030976,0.020004,-0.000753,-0.028468,0.003805,0.008317
273491998894494238!,thoughtful-antique-butterfly,0.050000,-2.085188,0.174417,-0.091492,0.015745,-0.130179,-0.482756,1.290699,6.106692,0.794603,-0.126709,0.338672,-0.091326,0.027568,0.011009,0.003861,-0.023159,0.006751,-0.002041
273491998894494238!,thoughtful-antique-butterfly,0.060000,-2.070614,0.235521,-0.082880,0.014355,-0.126468,-0.483742,1.620206,6.112013,0.923389,-0.150635,0.401492,-0.104965,0.023959,0.005978,0.005708,-0.018969,0.007601,-0.006794
273491998894494238!,thoughtful-antique-butterfly,0.070000,-2.052868,0.296319,-0.073074,0.012739,-0.122169,-0.484845,1.922949,6.048254,1.032030,-0.171631,0.455307,-0.114727,0.020334,0.002946,0.006192,-0.015404,0.007427,-0.008775
273491998894494238!,thoughtful-antique-butterfly,0.080000,-2.032242,0.356249,-0.062280,0.010928,-0.117378,-0.486027,2.195539,5.941843,1.120744,-0.189565,0.499916,-0.120732,0.016790,0.000960,0.005998,-0.012230,0.006757,-0.009365
273491998894494238!,thoughtful-antique-butterfly,0.090000,-2.009052,0.414961,-0.050696,0.008953,-0.112187,-0.487251,2.436676,5.807439,1.190289,-0.204435,0.535463,-0.123288,0.013386,-0.000446,0.005465,-0.009339,0.005852,-0.009240
273491998894494238!,thoughtful-antique-butterfly,0.100000,-1.983616,0.472218,-0.038512,0.006845,-0.106686,-0.488485,2.646189,5.653884,1.241721,-0.216317,0.562288,-0.122805,0.010160,-0.001498,0.004767,-0.006687,0.004849,-0.008737
273491998894494238!,thoughtful-antique-butterfly,0.110000,-1.956250,0.527859,-0.025904,0.004634,-0.100961,-0.489701,2.824638,5.487088,1.276268,-0.225342,0.580855,-0.119754,0.007137,-0.002310,0.003995,-0.004259,0.003821,-0.008028
273491998894494238!,thoughtful-antique-butterfly,0.120000,-1.927262,0.581772,-0.013034,0.002346,-0.095092,-0.490874,2.973121,5.311395,1.295266,-0.231678,0.591713,-0.114627,0.004337,-0.002941,0.003199,-0.002048,0.002808,-0.007202
273491998894494238!,thoughtful-antique-butterfly,0.130000,-1.896948,0.633883,-0.000054,0.000010,-0.089154,-0.491987,3.093146,5.130237,1.300105,-0.235515,0.595467,-0.107906,0.001773,-0.003424,0.002410,-0.000054,0.001838,-0.006310
273491998894494238!,thoughtful-antique-butterfly,0.140000,-1.865586,0.684152,0.012900,-0.002352,-0.083217,-0.493026,3.186535,4.946435,1.292196,-0.237061,0.592760,-0.100050,-0.000552,-0.003781,0.001647,0.001726,0.000925,-0.005384
273491998894494238!,thoughtful-antique-butterfly,0.150000,-1.833438,0.732564,0.025706,-0.004716,-0.077341,-0.493982,3.255336,4.762339,1.272939,-0.236524,0.584252,-0.091475,-0.002637,-0.004027,0.000924,0.003298,0.000081,-0.004445
273491998894494238!,thoughtful-antique-butterfly,0.160000,-1.800742,0.779124,0.038255,-0.007063,-0.071585,-0.494849,3.301731,4.579903,1.243698,-0.234111,0.570606,-0.082544,-0.004487,-0.004179,0.000248,0.004668,-0.000690,-0.003509
273491998894494238!,thoughtful-antique-butterfly,0.170000,-1.767714,0.823857,0.050452,-0.009374,-0.065995,-0.495625,3.327961,4.400720,1.205779,-0.230018,0.552473,-0.073565,-0.006113,-0.004247,-0.000376,0.005850,-0.001386,-0.002588
273491998894494238!,thoughtful-antique-butterfly,0.180000,-1.734550,0.866801,0.062212,-0.011634,-0.060617,-0.496312,3.336257,4.226063,1.160415,-0.224430,0.530477,-0.064789,-0.007528,-0.004247,-0.000944,0.006856,-0.002005,-0.001692
273491998894494238!,thoughtful-antique-butterfly,0.190000,-1.701422,0.908007,0.073465,-0.013826,-0.055485,-0.496912,3.328784,4.056912,1.108749,-0.217516,0.505210,-0.056412,-0.008747,-0.004188,-0.001457,0.007701,-0.002550,-0.000828
