ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1009393740403657959!,talented-zippy-butterfly,0.000000,-1.251297,0.547499,-0.644909,-0.247670,0.013989,-0.999902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491448,-0.178135,-0.045874,0.820239
1009393740403657959!,talented-zippy-butterfly,0.010000,-1.244579,0.549657,-0.639633,-0.246610,0.018129,-0.999836,1.342150,0.432060,1.054057,0.213189,0.827102,0.014997,0.377219,-0.117927,-0.030159,0.599978
1009393740403657959!,talented-zippy-butterfly,0.020000,-1.226611,0.555112,-0.625321,-0.243919,0.029665,-0.999560,2.248019,0.660598,1.805709,0.327749,1.478205,0.043870,0.295564,-0.077881,-0.020004,0.446808
1009393740403657959!,talented-zippy-butterfly,0.030000,-1.201067,0.562247,-0.604535,-0.240343,0.047082,-0.998891,2.854788,0.769324,2.345937,0.391116,2.000397,0.094286,0.235078,-0.050660,-0.013288,0.336957
1009393740403657959!,talented-zippy-butterfly,0.040000,-1.170498,0.570125,-0.579098,-0.236253,0.069247,-0.997600,3.250404,0.810649,2.733237,0.431357,2.424307,0.168279,0.189145,-0.031813,-0.008740,0.256313
1009393740403657959!,talented-zippy-butterfly,0.050000,-1.136745,0.578236,-0.550362,-0.231797,0.095263,-0.995452,3.493345,0.816966,3.006645,0.464644,2.770681,0.265150,0.153656,-0.018557,-0.005574,0.196066
1009393740403657959!,talented-zippy-butterfly,0.060000,-1.101145,0.586335,-0.519346,-0.226998,0.124407,-0.992231,3.623732,0.807978,3.193040,0.499892,3.053983,0.382910,0.125872,-0.009097,-0.003295,0.150417
1009393740403657959!,talented-zippy-butterfly,0.070000,-1.064671,0.594329,-0.486816,-0.221810,0.156108,-0.987740,3.669645,0.795304,3.311271,0.541564,3.284515,0.519105,0.103853,-0.002244,-0.001581,0.115383
1009393740403657959!,talented-zippy-butterfly,0.080000,-1.028058,0.602216,-0.453377,-0.216162,0.189887,-0.981806,3.651110,0.785327,3.374795,0.591293,3.469749,0.671070,0.086179,0.002797,-0.000223,0.088153
1009393740403657959!,talented-zippy-butterfly,0.090000,-0.991882,0.610033,-0.419529,-0.209975,0.225320,-0.974285,3.582681,0.781135,3.393345,0.648981,3.615061,0.836044,0.071773,0.006570,0.000920,0.066686
1009393740403657959!,talented-zippy-butterfly,0.100000,-0.956588,0.617840,-0.385684,-0.203176,0.262030,-0.965060,3.475070,0.783594,3.374065,0.713359,3.724473,1.011258,0.059810,0.009447,0.001942,0.049488
1009393740403657959!,talented-zippy-butterfly,0.110000,-0.922526,0.625708,-0.352195,-0.195707,0.299668,-0.954044,3.336350,0.792167,3.322308,0.782417,3.801013,1.193910,0.049647,0.011682,0.002906,0.035446
1009393740403657959!,talented-zippy-butterfly,0.120000,-0.889974,0.633689,-0.319365,-0.187533,0.337920,-0.941175,3.172727,0.805454,3.242159,0.853697,3.847043,1.381243,0.040779,0.013451,0.003854,0.023723
1009393740403657959!,talented-zippy-butterfly,0.130000,-0.859160,0.641820,-0.287464,-0.178646,0.376487,-0.926422,2.989178,0.821558,3.136859,0.924462,3.864398,1.570445,0.032804,0.014877,0.004816,0.013683
1009393740403657959!,talented-zippy-butterfly,0.140000,-0.830266,0.650112,-0.256732,-0.169069,0.415095,-0.909778,2.789794,0.838228,3.009094,0.991766,3.854717,1.758750,0.025408,0.016040,0.005810,0.004851
1009393740403657959!,talented-zippy-butterfly,0.150000,-0.803438,0.658555,-0.227383,-0.158856,0.453481,-0.891266,2.578150,0.853067,2.861239,1.052568,3.819484,1.943374,0.018343,0.016994,0.006850,-0.003128
1009393740403657959!,talented-zippy-butterfly,0.160000,-0.778791,0.667110,-0.199616,-0.148093,0.491396,-0.870936,2.357512,0.863635,2.695526,1.103783,3.760178,2.121553,0.011418,0.017770,0.007943,-0.010516
1009393740403657959!,talented-zippy-butterfly,0.170000,-0.756412,0.675712,-0.173609,-0.136902,0.528605,-0.848868,2.131004,0.867535,2.514180,1.142347,3.678353,2.290575,0.004491,0.018388,0.009095,-0.017498
1009393740403657959!,talented-zippy-butterfly,0.180000,-0.736362,0.684263,-0.149526,-0.125443,0.564885,-0.825170,1.901733,0.862469,2.319516,1.165258,3.575717,2.447821,-0.002542,0.018854,0.010308,-0.024194
