ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1646454841415154184!,rebel-wine-beetle,0.000000,-0.622496,-2.082305,0.370642,-1.965356,0.000000,0.000000,0.000000,0.000000,0.159671,-0.077390,-0.291689,-0.127387
1646454841415154184!,rebel-wine-beetle,0.010000,-0.616215,-2.078578,0.377212,-1.964106,1.255221,0.742748,1.311778,0.251931,0.171361,0.023948,-0.175077,-0.135163
1646454841415154184!,rebel-wine-beetle,0.020000,-0.600160,-2.066888,0.394194,-1.960768,1.955628,1.594434,2.081138,0.418393,0.169136,0.057905,-0.128620,-0.132911
1646454841415154184!,rebel-wine-beetle,0.030000,-0.578160,-2.046690,0.417710,-1.955893,2.445086,2.441927,2.616773,0.558850,0.162586,0.068654,-0.106888,-0.127576
1646454841415154184!,rebel-wine-beetle,0.040000,-0.551686,-2.018190,0.445962,-1.949646,2.849543,3.248307,3.025179,0.691980,0.154861,0.072084,-0.093183,-0.121418
1646454841415154184!,rebel-wine-beetle,0.050000,-0.521364,-1.981850,0.477845,-1.942077,3.213076,4.002128,3.339668,0.821719,0.146591,0.073330,-0.081637,-0.114860
1646454841415154184!,rebel-wine-beetle,0.060000,-0.487530,-1.938216,0.512457,-1.933232,3.550365,4.697780,3.569061,0.946079,0.137633,0.073843,-0.070209,-0.107768
1646454841415154184!,rebel-wine-beetle,0.070000,-0.450430,-1.887896,0.548947,-1.923189,3.865490,5.329349,3.714729,1.060316,0.127722,0.073918,-0.058200,-0.099930
1646454841415154184!,rebel-wine-beetle,0.080000,-0.410294,-1.831569,0.586460,-1.912084,4.158658,5.889485,3.776483,1.158294,0.116695,0.073549,-0.045422,-0.091215
1646454841415154184!,rebel-wine-beetle,0.090000,-0.367361,-1.769992,0.624136,-1.900120,4.428815,6.369907,3.754668,1.233303,0.104560,0.072705,-0.031926,-0.081631
1646454841415154184!,rebel-wine-beetle,0.100000,-0.321891,-1.704013,0.661118,-1.887571,4.674872,6.762330,3.650915,1.278725,0.091499,0.071409,-0.017898,-0.071321
1646454841415154184!,rebel-wine-beetle,0.110000,-0.274154,-1.634569,0.696568,-1.874778,4.896390,7.059341,3.468413,1.288677,0.077842,0.069754,-0.003618,-0.060546
1646454841415154184!,rebel-wine-beetle,0.120000,-0.224370,-1.562747,0.729772,-1.862105,5.093679,7.254956,3.212474,1.258991,0.064031,0.067885,0.010571,-0.049652
1646454841415154184!,rebel-wine-beetle,0.130000,-0.172739,-1.489583,0.760075,-1.849942,5.267971,7.345010,2.889048,1.187006,0.050546,0.065946,0.024278,-0.039015
1646454841415154184!,rebel-wine-beetle,0.140000,-0.119451,-1.416117,0.786871,-1.838704,5.421700,7.327333,2.505071,1.072042,0.037837,0.064058,0.037119,-0.028993
1646454841415154184!,rebel-wine-beetle,0.150000,-0.064679,-1.343399,0.809609,-1.828807,5.558328,7.201521,2.068412,0.915682,0.026278,0.062292,0.048733,-0.019878
1646454841415154184!,rebel-wine-beetle,0.160000,-0.008573,-1.272487,0.827803,-1.820643,5.681802,6.968493,1.587854,0.721960,0.016129,0.060630,0.058789,-0.011876
1646454841415154184!,rebel-wine-beetle,0.170000,0.048753,-1.204432,0.841057,-1.814559,5.795776,6.630115,1.073203,0.497435,0.007515,0.058937,0.066959,-0.005089
1646454841415154184!,rebel-wine-beetle,0.180000,0.107211,-1.140271,0.849076,-1.810820,5.902739,6.189079,0.535630,0.251152,0.000430,0.056939,0.072898,0.000485
1646454841415154184!,rebel-wine-beetle,0.190000,0.166724,-1.081015,0.851685,-1.809595,6.003125,5.649316,-0.011904,-0.005603,-0.005249,0.054211,0.076206,0.004936
1646454841415154184!,rebel-wine-beetle,0.200000,0.227205,-1.027625,0.848846,-1.810928,6.094695,5.016716,-0.553680,-0.259529,-0.009747,0.050182,0.076417,0.008435
1646454841415154184!,rebel-wine-beetle,0.210000,0.288549,-0.980983,0.840716,-1.814717,6.172127,4.300628,-1.069979,-0.495696,-0.013363,0.044155,0.072993,0.011207
1646454841415154184!,rebel-wine-beetle,0.220000,0.350557,-0.941860,0.827650,-1.820713,6.227174,3.516227,-1.537681,-0.698991,-0.016445,0.035361,0.065358,0.013517
1646454841415154184!,rebel-wine-beetle,0.230000,0.412937,-0.910839,0.810249,-1.828523,6.249888,2.686282,-1.929525,-0.855005,-0.019366,0.023050,0.052996,0.015648
1646454841415154184!,rebel-wine-beetle,0.240000,0.475268,-0.888241,0.789399,-1.837621,6.230660,1.842995,-2.214973,-0.951501,-0.022498,0.006645,0.035608,0.017887
1646454841415154184!,rebel-wine-beetle,0.250000,0.536864,-0.874051,0.766286,-1.847378,6.163666,1.029917,-2.361514,-0.979548,-0.026190,-0.014021,0.013400,0.020508
1646454841415154184!,rebel-wine-beetle,0.260000,0.597515,-0.867559,0.742789,-1.856950,6.045679,0.293750,-2.346017,-0.938418,-0.030588,-0.038675,-0.013103,0.023628
1646454841415154184!,rebel-wine-beetle,0.270000,0.656939,-0.867722,0.720537,-1.865697,5.881904,-0.318619,-2.150406,-0.830492,-0.035816,-0.066445,-0.042625,0.027360
1646454841415154184!,rebel-wine-beetle,0.280000,0.714746,-0.873193,0.701070,-1.873099,5.685108,-0.762642,-1.765345,-0.660740,-0.041921,-0.095746,-0.073068,0.031763
1646454841415154184!,rebel-wine-beetle,0.290000,0.770535,-0.882109,0.686313,-1.878556,5.472995,-1.001193,-1.197266,-0.437410,-0.048734,-0.124262,-0.101646,0.036738
1646454841415154184!,rebel-wine-beetle,0.300000,0.824206,-0.892321,0.677994,-1.881575,5.262240,-1.017181,-0.471179,-0.169782,-0.055911,-0.149488,-0.125546,0.042047
1646454841415154184!,rebel-wine-beetle,0.310000,0.875826,-0.901614,0.677505,-1.881751,5.064084,-0.815324,0.372239,0.134021,-0.062980,-0.169168,-0.142425,0.047353
1646454841415154184!,rebel-wine-beetle,0.320000,0.925532,-0.907907,0.685797,-1.878745,4.880973,-0.421023,1.281558,0.467806,-0.069403,-0.181743,-0.150919,0.052249
1646454841415154184!,rebel-wine-beetle,0.330000,0.973453,-0.909480,0.703248,-1.872283,4.706534,0.124342,2.202202,0.827169,-0.074675,-0.186659,-0.150921,0.056347
1646454841415154184!,rebel-wine-beetle,0.340000,1.019611,-0.905044,0.729750,-1.862113,4.528068,0.770653,3.083148,1.208266,-0.078379,-0.184379,-0.143529,0.059309
1646454841415154184!,rebel-wine-beetle,0.350000,1.063887,-0.893826,0.764720,-1.848027,4.331448,1.466549,3.883480,1.606999,-0.080265,-0.176162,-0.130667,0.060920
1646454841415154184!,rebel-wine-beetle,0.360000,1.106045,-0.875579,0.807188,-1.829876,4.105362,2.165733,4.575730,2.018428,-0.080280,-0.163704,-0.114587,0.061112
1646454841415154184!,rebel-wine-beetle,0.370000,1.145783,-0.850533,0.855912,-1.807599,3.844021,2.831152,5.146188,2.436759,-0.078543,-0.148749,-0.097392,0.059956
1646454841415154184!,rebel-wine-beetle,0.380000,1.182747,-0.819152,0.909679,-1.781147,3.547935,3.436460,5.592323,2.856147,-0.075282,-0.132787,-0.080730,0.057608
1646454841415154184!,rebel-wine-beetle,0.390000,1.216616,-0.782110,0.967289,-1.750529,3.222845,3.965698,5.920103,3.271267,-0.070799,-0.116937,-0.065682,0.054292
1646454841415154184!,rebel-wine-beetle,0.400000,1.247141,-0.740197,1.027624,-1.715806,2.877837,4.411854,6.140611,3.677711,-0.065422,-0.101926,-0.052791,0.050258
1646454841415154184!,rebel-wine-beetle,0.410000,1.274171,-0.694241,1.089686,-1.677076,2.523334,4.774817,6.267118,4.072081,-0.059468,-0.088144,-0.042176,0.045749
1646454841415154184!,rebel-wine-beetle,0.420000,1.297654,-0.645047,1.152606,-1.634472,2.169457,5.059219,6.312938,4.451794,-0.053218,-0.075728,-0.033679,0.040987
1646454841415154184!,rebel-wine-beetle,0.430000,1.317637,-0.593361,1.215645,-1.588146,1.824917,5.272682,6.290249,4.814866,-0.046909,-0.064652,-0.026982,0.036158
1646454841415154184!,rebel-wine-beetle,0.440000,1.334242,-0.539842,1.278174,-1.538269,1.496481,5.424154,6.209399,5.159494,-0.040721,-0.054798,-0.021713,0.031408
1646454841415154184!,rebel-wine-beetle,0.450000,1.347645,-0.485060,1.339661,-1.485028,1.188805,5.522893,6.078905,5.483852,-0.034791,-0.046009,-0.017508,0.026846
1646454841415154184!,rebel-wine-beetle,0.460000,1.358054,-0.429483,1.399662,-1.428617,0.904506,5.577646,5.905605,5.785911,-0.029205,-0.038123,-0.014054,0.022543
1646454841415154184!,rebel-wine-beetle,0.470000,1.365723,-0.373519,1.457768,-1.369274,0.644447,5.596306,5.695113,6.063181,-0.024013,-0.030990,-0.011096,0.018540
1646454841415154184!,rebel-wine-beetle,0.480000,1.370973,-0.317559,1.513558,-1.307342,0.409188,5.586333,5.452793,6.312901,-0.019273,-0.024469,-0.008386,0.014886
1646454841415154184!,rebel-wine-beetle,0.490000,1.374041,-0.261852,1.566741,-1.243110,0.197838,5.553394,5.183042,6.532393,-0.014987,-0.018456,-0.005784,0.011584
1646454841415154184!,rebel-wine-beetle,0.500000,1.375149,-0.206598,1.617072,-1.176894,0.009103,5.502097,4.890092,6.719070,-0.011141,-0.012868,-0.003201,0.008624
1646454841415154184!,rebel-wine-beetle,0.510000,1.374498,-0.151950,1.664354,-1.109021,-0.158513,5.436062,4.578130,6.870591,-0.007711,-0.007641,-0.000585,0.005987
1646454841415154184!,rebel-wine-beetle,0.520000,1.372244,-0.098015,1.708453,-1.039802,-0.306291,5.358157,4.251338,6.985186,-0.004669,-0.002731,0.002090,0.003652
1646454841415154184!,rebel-wine-beetle,0.530000,1.368584,-0.044901,1.749240,-0.969618,-0.436026,5.270347,3.913972,7.061005,-0.001967,0.001894,0.004806,0.001583
1646454841415154184!,rebel-wine-beetle,0.540000,1.363696,0.007298,1.786630,-0.898863,-0.549097,5.174150,3.570481,7.096890,0.000438,0.006252,0.007535,-0.000256
1646454841415154184!,rebel-wine-beetle,0.550000,1.357742,0.058504,1.820582,-0.827938,-0.646544,5.070734,3.225375,7.092387,0.002590,0.010355,0.010239,-0.001898
1646454841415154184!,rebel-wine-beetle,0.560000,1.350878,0.108648,1.851101,-0.757249,-0.729096,4.961030,2.883105,7.047775,0.004528,0.014206,0.012874,-0.003375
1646454841415154184!,rebel-wine-beetle,0.570000,1.343252,0.157672,1.878235,-0.687191,-0.797222,4.845839,2.547946,6.964064,0.006291,0.017803,0.015393,-0.004717
1646454841415154184!,rebel-wine-beetle,0.580000,1.335009,0.205522,1.902075,-0.618150,-0.851180,4.725914,2.223877,6.842970,0.007910,0.021138,0.017748,-0.005949
1646454841415154184!,rebel-wine-beetle,0.590000,1.326292,0.252156,1.922748,-0.550490,-0.891085,4.602014,1.914473,6.686861,0.009413,0.024202,0.019892,-0.007093
1646454841415154184!,rebel-wine-beetle,0.600000,1.317247,0.297538,1.940415,-0.484549,-0.917013,4.474913,1.622802,6.498642,0.010824,0.026982,0.021781,-0.008168
1646454841415154184!,rebel-wine-beetle,0.610000,1.308009,0.341635,1.955266,-0.420638,-0.928940,4.345528,1.351409,6.281806,0.012156,0.029463,0.023378,-0.009186
1646454841415154184!,rebel-wine-beetle,0.620000,1.298726,0.384428,1.967511,-0.359027,-0.926998,4.214737,1.102188,6.040118,0.013423,0.031629,0.024648,-0.010156
1646454841415154184!,rebel-wine-beetle,0.630000,1.289537,0.425908,1.977379,-0.299953,-0.911380,4.083497,0.876425,5.777663,0.014629,0.033465,0.025566,-0.011084
1646454841415154184!,rebel-wine-beetle,0.640000,1.280582,0.466071,1.985108,-0.243607,-0.882434,3.952775,0.674784,5.498691,0.015776,0.034956,0.026109,-0.011969
1646454841415154184!,rebel-wine-beetle,0.650000,1.271989,0.504928,1.990942,-0.190131,-0.840678,3.823537,0.497308,5.207519,0.016860,0.036089,0.026268,-0.012810
1646454841415154184!,rebel-wine-beetle,0.660000,1.263865,0.542512,1.995123,-0.139589,-0.786809,3.696730,0.343418,4.908409,0.017870,0.036857,0.026044,-0.013597
1646454841415154184!,rebel-wine-beetle,0.670000,1.256327,0.578850,1.997881,-0.092043,-0.721757,3.573156,0.212174,4.605454,0.018798,0.037249,0.025435,-0.014325
1646454841415154184!,rebel-wine-beetle,0.680000,1.249482,0.613977,1.999436,-0.047514,-0.646641,3.453519,0.102244,4.302555,0.019631,0.037263,0.024451,-0.014984
1646454841415154184!,rebel-wine-beetle,0.690000,1.243427,0.647933,1.999991,-0.005987,-0.562758,3.338414,0.011983,4.003371,0.020358,0.036898,0.023107,-0.015564
