ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
456517297668719871!,great-vivacious-beetle,0.000000,1.552669,0.520539,1.175831,-0.931354,0.000000,0.000000,0.000000,0.000000,-0.729702,-0.333322
456517297668719871!,great-vivacious-beetle,0.010000,1.554001,0.511338,1.169995,-0.938676,0.265005,-1.838885,-1.170350,-1.458761,-0.478085,-0.193667
456517297668719871!,great-vivacious-beetle,0.020000,1.555858,0.486980,1.154056,-0.958204,0.102295,-3.029228,-2.024243,-2.437989,-0.335044,-0.118142
456517297668719871!,great-vivacious-beetle,0.030000,1.555113,0.452604,1.130391,-0.986011,-0.256471,-3.838097,-2.714801,-3.112325,-0.249583,-0.076430
456517297668719871!,great-vivacious-beetle,0.040000,1.550409,0.411321,1.100248,-1.019537,-0.687179,-4.406179,-3.316444,-3.578988,-0.195496,-0.052780
456517297668719871!,great-vivacious-beetle,0.050000,1.541334,0.365148,1.064323,-1.056984,-1.125901,-4.812052,-3.866095,-3.892939,-0.158959,-0.038894
456517297668719871!,great-vivacious-beetle,0.060000,1.527967,0.315472,1.023041,-1.096990,-1.540914,-5.101772,-4.381641,-4.086272,-0.132595,-0.030379
456517297668719871!,great-vivacious-beetle,0.070000,1.510625,0.263307,0.976695,-1.138449,-1.917370,-5.303855,-4.870918,-4.178847,-0.112433,-0.024898
456517297668719871!,great-vivacious-beetle,0.080000,1.489736,0.209427,0.925532,-1.180420,-2.249150,-5.437289,-5.336330,-4.184056,-0.096278,-0.021180
456517297668719871!,great-vivacious-beetle,0.090000,1.465778,0.154461,0.869806,-1.222063,-2.534824,-5.515813,-5.777268,-4.111983,-0.082874,-0.018510
456517297668719871!,great-vivacious-beetle,0.100000,1.439221,0.098917,0.809790,-1.262632,-2.775464,-5.550157,-6.191531,-3.970943,-0.071456,-0.016463
456517297668719871!,great-vivacious-beetle,0.110000,1.410513,0.043192,0.745771,-1.301471,-2.973558,-5.549204,-6.576116,-3.768258,-0.061518,-0.014765
456517297668719871!,great-vivacious-beetle,0.120000,1.380070,-0.012401,0.678068,-1.337993,-3.132527,-5.520576,-6.927626,-3.510782,-0.052696,-0.013233
456517297668719871!,great-vivacious-beetle,0.130000,1.348268,-0.067620,0.607035,-1.371681,-3.256397,-5.470912,-7.242540,-3.205174,-0.044711,-0.011732
456517297668719871!,great-vivacious-beetle,0.140000,1.315424,-0.122265,0.533074,-1.402081,-3.349563,-5.405965,-7.517441,-2.858147,-0.037338,-0.010167
456517297668719871!,great-vivacious-beetle,0.150000,1.281786,-0.176171,0.456622,-1.428809,-3.416536,-5.330627,-7.749221,-2.476511,-0.030388,-0.008466
456517297668719871!,great-vivacious-beetle,0.160000,1.247577,-0.229250,0.378118,-1.451560,-3.461813,-5.248961,-7.935083,-2.067015,-0.023690,-0.006571
456517297668719871!,great-vivacious-beetle,0.170000,1.212982,-0.281459,0.298026,-1.470095,-3.489794,-5.164162,-8.072613,-1.636526,-0.017094,-0.004436
456517297668719871!,great-vivacious-beetle,0.180000,1.178149,-0.332781,0.216832,-1.484245,-3.504641,-5.078552,-8.159868,-1.192067,-0.010472,-0.002028
456517297668719871!,great-vivacious-beetle,0.190000,1.143189,-0.383220,0.135038,-1.493909,-3.510137,-4.993603,-8.195479,-0.740809,-0.003718,0.000673
456517297668719871!,great-vivacious-beetle,0.200000,1.108182,-0.432790,0.053159,-1.499058,-3.509554,-4.909978,-8.178743,-0.290030,0.003248,0.003675
456517297668719871!,great-vivacious-beetle,0.210000,1.073176,-0.481509,-0.028287,-1.499733,-3.505533,-4.827614,-8.109719,0.152961,0.010477,0.006973
456517297668719871!,great-vivacious-beetle,0.220000,1.038199,-0.529391,-0.108784,-1.496050,-3.499986,-4.745834,-7.989302,0.580937,0.017994,0.010548
456517297668719871!,great-vivacious-beetle,0.230000,1.003264,-0.576440,-0.187830,-1.488193,-3.494034,-4.663503,-7.819279,0.986899,0.025791,0.014367
456517297668719871!,great-vivacious-beetle,0.240000,0.968376,-0.622646,-0.264943,-1.476416,-3.487977,-4.579198,-7.602346,1.364242,0.033827,0.018384
456517297668719871!,great-vivacious-beetle,0.250000,0.933542,-0.667986,-0.339672,-1.461035,-3.481318,-4.491407,-7.342095,1.706942,0.042031,0.022537
456517297668719871!,great-vivacious-beetle,0.260000,0.898776,-0.712420,-0.411604,-1.442422,-3.472841,-4.398725,-7.042952,2.009749,0.050301,0.026754
456517297668719871!,great-vivacious-beetle,0.270000,0.864111,-0.755902,-0.480376,-1.420999,-3.460767,-4.300010,-6.710040,2.268363,0.058506,0.030950
456517297668719871!,great-vivacious-beetle,0.280000,0.829596,-0.798360,-0.545671,-1.397227,-3.442831,-4.194626,-6.349153,2.479587,0.066492,0.035031
456517297668719871!,great-vivacious-beetle,0.290000,0.795309,-0.839733,-0.607233,-1.371593,-3.416647,-4.082414,-5.966416,2.641459,0.074091,0.038901
456517297668719871!,great-vivacious-beetle,0.300000,0.761352,-0.879954,-0.664868,-1.344601,-3.379825,-3.963831,-5.568194,2.753319,0.081123,0.042463
456517297668719871!,great-vivacious-beetle,0.310000,0.727854,-0.918963,-0.718438,-1.316756,-3.330238,-3.839911,-5.160854,2.815824,0.087412,0.045622
456517297668719871!,great-vivacious-beetle,0.320000,0.694964,-0.956710,-0.767868,-1.288557,-3.266225,-3.712189,-4.750545,2.830910,0.092790,0.048296
456517297668719871!,great-vivacious-beetle,0.330000,0.662852,-0.993160,-0.813136,-1.260480,-3.186746,-3.582578,-4.343014,2.801681,0.097111,0.050413
456517297668719871!,great-vivacious-beetle,0.340000,0.631695,-1.028300,-0.854277,-1.232968,-3.091488,-3.453215,-3.943434,2.732256,0.100260,0.051923
456517297668719871!,great-vivacious-beetle,0.350000,0.601676,-1.062137,-0.891369,-1.206425,-2.980898,-3.326292,-3.556279,2.627560,0.102156,0.052794
456517297668719871!,great-vivacious-beetle,0.360000,0.572823,-1.094726,-0.924689,-1.181080,-2.856179,-3.204006,-3.184720,2.493374,0.102805,0.053045
456517297668719871!,great-vivacious-beetle,0.370000,0.545235,-1.126129,-0.954444,-1.157168,-2.719127,-3.088096,-2.831374,2.335346,0.102232,0.052698
456517297668719871!,great-vivacious-beetle,0.380000,0.519027,-1.156419,-0.980819,-1.134899,-2.571966,-2.979886,-2.498229,2.159056,0.100489,0.051788
456517297668719871!,great-vivacious-beetle,0.390000,0.494291,-1.185678,-1.004016,-1.114429,-2.417217,-2.880303,-2.186574,1.969937,0.097661,0.050366
456517297668719871!,great-vivacious-beetle,0.400000,0.471093,-1.213993,-1.024248,-1.095863,-2.257548,-2.789864,-1.897079,1.773103,0.093862,0.048493
456517297668719871!,great-vivacious-beetle,0.410000,0.449473,-1.241457,-1.041731,-1.079257,-2.095630,-2.708695,-1.629881,1.573210,0.089232,0.046243
456517297668719871!,great-vivacious-beetle,0.420000,0.429444,-1.268161,-1.056683,-1.064623,-1.934016,-2.636570,-1.384685,1.374358,0.083921,0.043692
456517297668719871!,great-vivacious-beetle,0.430000,0.410993,-1.294190,-1.069315,-1.051934,-1.775038,-2.572976,-1.160850,1.180030,0.078089,0.040919
456517297668719871!,great-vivacious-beetle,0.440000,0.394088,-1.319627,-1.079833,-1.041135,-1.620734,-2.517178,-0.957484,0.993073,0.071893,0.038002
456517297668719871!,great-vivacious-beetle,0.450000,0.378675,-1.344544,-1.088432,-1.032141,-1.472802,-2.468290,-0.773516,0.815702,0.065486,0.035011
456517297668719871!,great-vivacious-beetle,0.460000,0.364688,-1.369004,-1.095298,-1.024852,-1.332579,-2.425342,-0.607760,0.649536,0.059007,0.032012
456517297668719871!,great-vivacious-beetle,0.470000,0.352046,-1.393062,-1.100604,-1.019152,-1.201045,-2.387336,-0.458969,0.495650,0.052579,0.029062
