ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
954056430071061303!,talented-steel-butterfly,0.000000,1.410898,-0.725682,1.878628,0.158188,0.911305,0.411733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.354520,-0.910139,1.298361
954056430071061303!,talented-steel-butterfly,0.010000,1.405573,-0.714117,1.877353,0.167599,0.908936,0.416935,-1.064731,2.311071,-0.259320,1.880119,-0.476138,1.038002,-0.256061,-0.665278,0.949372
954056430071061303!,talented-steel-butterfly,0.020000,1.390980,-0.682715,1.873661,0.193081,0.902368,0.430966,-1.855608,3.964827,-0.487231,3.210667,-0.841859,1.762706,-0.181780,-0.485715,0.693410
954056430071061303!,talented-steel-butterfly,0.030000,1.369399,-0.637151,1.867712,0.229846,0.892489,0.451069,-2.460508,5.136892,-0.710065,4.130811,-1.136853,2.249387,-0.127030,-0.350473,0.501289
954056430071061303!,talented-steel-butterfly,0.040000,1.342443,-0.581642,1.859527,0.274293,0.879906,0.475147,-2.925698,5.946597,-0.931531,4.741887,-1.379853,2.555296,-0.087593,-0.247252,0.355487
954056430071061303!,talented-steel-butterfly,0.050000,1.311382,-0.519397,1.849143,0.323700,0.865096,0.501607,-3.278466,6.480067,-1.146984,5.120521,-1.580061,2.725053,-0.059849,-0.168366,0.244786
954056430071061303!,talented-steel-butterfly,0.060000,1.277258,-0.452877,1.836656,0.376022,0.848465,0.529251,-3.538119,6.802675,-1.350169,5.326096,-1.742801,2.793961,-0.040803,-0.108592,0.161418
954056430071061303!,talented-steel-butterfly,0.070000,1.240939,-0.383958,1.822221,0.429744,0.830377,0.557202,-3.720544,6.965674,-1.536036,5.405132,-1.872105,2.789926,-0.028053,-0.064051,0.099574
954056430071061303!,talented-steel-butterfly,0.080000,1.203139,-0.314050,1.806033,0.483771,0.811153,0.584834,-3.839863,7.009839,-1.701594,5.393998,-1.971728,2.734750,-0.019724,-0.031642,0.054636
954056430071061303!,talented-steel-butterfly,0.090000,1.164431,-0.244186,1.788307,0.537338,0.791077,0.611717,-3.908792,6.967592,-1.845839,5.320776,-2.045403,2.645131,-0.014395,-0.008775,0.022805
954056430071061303!,talented-steel-butterfly,0.100000,1.125269,-0.175103,1.769257,0.589932,0.770392,0.637570,-3.938540,6.864422,-1.969257,5.206726,-2.096747,2.533552,-0.011016,0.006735,0.000934
954056430071061303!,talented-steel-butterfly,0.110000,1.085994,-0.107310,1.749087,0.641228,0.749307,0.662222,-3.938653,6.719995,-2.073276,5.067548,-2.129101,2.409088,-0.008836,0.016710,-0.013554
954056430071061303!,talented-steel-butterfly,0.120000,1.046864,-0.041138,1.727984,0.691034,0.727999,0.685579,-3.916956,6.549146,-2.159784,4.914499,-2.145401,2.278146,-0.007332,0.022638,-0.022722
954056430071061303!,talented-steel-butterfly,0.130000,1.008058,0.023215,1.706110,0.739262,0.706611,0.707602,-3.879614,6.362780,-2.230786,4.755389,-2.148103,2.145094,-0.006153,0.025695,-0.028177
954056430071061303!,talented-steel-butterfly,0.140000,0.969702,0.085642,1.683610,0.785882,0.685270,0.728289,-3.831346,6.168719,-2.288179,4.595432,-2.139193,2.012832,-0.005074,0.026788,-0.031139
954056430071061303!,talented-steel-butterfly,0.150000,0.931887,0.146098,1.660612,0.830906,0.664083,0.747659,-3.775636,5.972418,-2.333638,4.437943,-2.120225,1.883218,-0.003956,0.026595,-0.032499
954056430071061303!,talented-steel-butterfly,0.160000,0.894672,0.204586,1.637227,0.874371,0.643144,0.765745,-3.714974,5.777564,-2.368579,4.284889,-2.092392,1.757387,-0.002722,0.025606,-0.032895
