ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
873751030586669959!,talented-antique-butterfly,0.000000,-1.982134,0.524272,-1.272919,-0.180720,-0.744131,0.668034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.419912,0.167527,-0.403837,0.268193,-0.400212,0.407956
873751030586669959!,talented-antique-butterfly,0.010000,-1.970901,0.531339,-1.266028,-0.177993,-0.740077,0.672522,2.245898,1.408489,1.377155,0.545206,0.812655,0.894287,-0.318172,0.125915,-0.301439,0.202813,-0.298553,0.310529
873751030586669959!,talented-antique-butterfly,0.020000,-1.939894,0.550359,-1.246992,-0.170673,-0.728881,0.684641,3.955918,2.385811,2.428084,0.917582,1.429864,1.522259,-0.243922,0.095064,-0.225014,0.154995,-0.222638,0.239764
873751030586669959!,talented-antique-butterfly,0.030000,-1.893661,0.577467,-1.218595,-0.160290,-0.712178,0.701999,5.286892,3.021719,3.247112,1.155270,1.911780,1.939502,-0.186503,0.071371,-0.166922,0.118132,-0.164986,0.184609
873751030586669959!,talented-antique-butterfly,0.040000,-1.835545,0.609642,-1.182896,-0.148019,-0.691145,0.722716,6.324323,3.396236,3.883687,1.293874,2.292599,2.192447,-0.140039,0.052660,-0.122000,0.088489,-0.120484,0.139315
873751030586669959!,talented-antique-butterfly,0.050000,-1.768229,0.644592,-1.141579,-0.134709,-0.666689,0.745336,7.118244,3.575809,4.365818,1.362533,2.592855,2.319260,-0.101337,0.037607,-0.086765,0.063971,-0.085658,0.100986
873751030586669959!,talented-antique-butterfly,0.060000,-1.694003,0.680626,-1.096110,-0.120949,-0.639555,0.768746,7.702619,3.613580,4.712544,1.383289,2.826230,2.351269,-0.068731,0.025411,-0.058912,0.043443,-0.058188,0.068267
873751030586669959!,talented-antique-butterfly,0.070000,-1.614876,0.716517,-1.047795,-0.107145,-0.610375,0.792113,8.105199,3.551069,4.940077,1.371919,3.003119,2.314101,-0.041393,0.015581,-0.036921,0.026310,-0.036539,0.040578
873751030586669959!,talented-antique-butterfly,0.080000,-1.532559,0.751419,-0.997762,-0.093562,-0.579677,0.814846,8.351811,3.420142,5.064207,1.339385,3.132492,2.228437,-0.018874,0.007786,-0.019754,0.012242,-0.019663,0.017644
873751030586669959!,talented-antique-butterfly,0.090000,-1.448493,0.784772,-0.946971,-0.080373,-0.547897,0.836546,8.467851,3.244825,5.101061,1.293110,3.222628,2.110667,-0.000827,0.001765,-0.006636,0.000986,-0.006780,-0.000782
873751030586669959!,talented-antique-butterfly,0.100000,-1.363858,0.816225,-0.896213,-0.067691,-0.515389,0.856956,8.478083,3.042812,5.066782,1.238029,3.281261,1.973410,0.013146,-0.002727,0.003085,-0.007722,0.002763,-0.015048
873751030586669959!,talented-antique-butterfly,0.110000,-1.279586,0.845580,-0.846114,-0.055587,-0.482429,0.875935,8.405753,2.826757,4.976804,1.177392,3.315451,1.826016,0.023534,-0.005934,0.010004,-0.014197,0.009554,-0.025630
873751030586669959!,talented-antique-butterfly,0.120000,-1.196358,0.872742,-0.797130,-0.044109,-0.449223,0.893420,8.271532,2.605350,4.845018,1.113332,3.331340,1.675042,0.030897,-0.008100,0.014676,-0.018791,0.014141,-0.033098
873751030586669959!,talented-antique-butterfly,0.130000,-1.114682,0.897692,-0.749605,-0.033285,-0.415922,0.909400,8.093096,2.384331,4.683452,1.047257,3.334110,1.524884,0.035826,-0.009455,0.017614,-0.021873,0.017027,-0.038061
873751030586669959!,talented-antique-butterfly,0.140000,-1.034919,0.920451,-0.703778,-0.023130,-0.382634,0.923900,7.884753,2.167270,4.501960,0.980109,3.327884,1.378246,0.038886,-0.010211,0.019270,-0.023793,0.018657,-0.041103
873751030586669959!,talented-antique-butterfly,0.150000,-0.957307,0.941069,-0.659806,-0.013653,-0.349432,0.936962,7.657516,1.956223,4.308219,0.912550,3.315762,1.236586,0.040580,-0.010543,0.020024,-0.024864,0.019403,-0.042744
873751030586669959!,talented-antique-butterfly,0.160000,-0.881994,0.959612,-0.617784,-0.004854,-0.316364,0.948638,7.419452,1.752255,4.107933,0.845083,3.299939,1.100508,0.041326,-0.010594,0.020180,-0.025345,0.019562,-0.043418
873751030586669959!,talented-antique-butterfly,0.170000,-0.809064,0.976151,-0.577759,0.003270,-0.283461,0.958984,7.176170,1.555835,3.905142,0.778139,3.281860,0.970070,0.041456,-0.010473,0.019970,-0.025441,0.019363,-0.043465
873751030586669959!,talented-antique-butterfly,0.180000,-0.738553,0.990763,-0.539744,0.010725,-0.250743,0.968054,6.931354,1.367116,3.702568,0.712128,3.262382,0.845013,0.041215,-0.010259,0.019563,-0.025307,0.018971,-0.043138
873751030586669959!,talented-antique-butterfly,0.190000,-0.670471,1.003525,-0.503732,0.017524,-0.218220,0.975899,6.687256,1.186125,3.501940,0.647468,3.241933,0.724927,0.040781,-0.010007,0.019077,-0.025053,0.018501,-0.042618
873751030586669959!,talented-antique-butterfly,0.200000,-0.604810,1.014515,-0.469703,0.023684,-0.185905,0.982568,6.445122,1.012878,3.304273,0.584602,3.220637,0.609356,0.040274,-0.009752,0.018589,-0.024752,0.018029,-0.042027
873751030586669959!,talented-antique-butterfly,0.210000,-0.541551,1.023809,-0.437629,0.029224,-0.153807,0.988101,6.205529,0.847442,3.110100,0.524007,3.198425,0.497864,0.039772,-0.009515,0.018147,-0.024455,0.017602,-0.041441
873751030586669959!,talented-antique-butterfly,0.220000,-0.480676,1.031489,-0.407478,0.034172,-0.121936,0.992538,5.968654,0.689968,2.919649,0.466189,3.175119,0.390073,0.039322,-0.009308,0.017775,-0.024192,0.017246,-0.040907
873751030586669959!,talented-antique-butterfly,0.230000,-0.422162,1.037636,-0.379219,0.038559,-0.090306,0.995914,5.734439,0.540691,2.732954,0.411678,3.150481,0.285676,0.038949,-0.009136,0.017487,-0.023977,0.016973,-0.040449
873751030586669959!,talented-antique-butterfly,0.240000,-0.365979,1.042332,-0.352808,0.042419,-0.058931,0.998262,5.502694,0.399909,2.549920,0.361015,3.124250,0.184435,0.038664,-0.008998,0.017285,-0.023819,0.016783,-0.040074
873751030586669959!,talented-antique-butterfly,0.250000,-0.312096,1.045663,-0.328205,0.045793,-0.027826,0.999613,5.273232,0.267979,2.370423,0.314746,3.096183,0.086189,0.038468,-0.008892,0.017163,-0.023719,0.016675,-0.039783
873751030586669959!,talented-antique-butterfly,0.260000,-0.260498,1.047721,-0.305380,0.048728,0.002987,0.999996,5.045936,0.145305,2.194367,0.273419,3.066079,-0.009159,0.038359,-0.008814,0.017115,-0.023676,0.016641,-0.039569
873751030586669959!,talented-antique-butterfly,0.270000,-0.211162,1.048599,-0.284299,0.051277,0.033489,0.999439,4.820743,0.032301,2.021659,0.237568,3.033774,-0.101655,0.038330,-0.008758,0.017131,-0.023685,0.016671,-0.039426
873751030586669959!,talented-antique-butterfly,0.280000,-0.164071,1.048399,-0.264932,0.053498,0.063655,0.997972,4.597696,-0.070615,1.852263,0.207711,2.999157,-0.191300,0.038372,-0.008720,0.017202,-0.023742,0.016756,-0.039342
873751030586669959!,talented-antique-butterfly,0.290000,-0.119207,1.047223,-0.247248,0.055454,0.093462,0.995623,4.376929,-0.163043,1.686179,0.184342,2.962170,-0.278068,0.038478,-0.008694,0.017315,-0.023842,0.016884,-0.039309
873751030586669959!,talented-antique-butterfly,0.300000,-0.076550,1.045181,-0.231217,0.057214,0.122886,0.992421,4.158667,-0.244614,1.523455,0.167931,2.922805,-0.361914,0.038638,-0.008676,0.017460,-0.023980,0.017046,-0.039316
873751030586669959!,talented-antique-butterfly,0.310000,-0.036077,1.042384,-0.216809,0.058851,0.151901,0.988396,3.943219,-0.315003,1.364189,0.158913,2.881103,-0.442781,0.038845,-0.008660,0.017627,-0.024150,0.017231,-0.039355
873751030586669959!,talented-antique-butterfly,0.320000,0.002239,1.038946,-0.203989,0.060442,0.180486,0.983578,3.730977,-0.373938,1.208521,0.157690,2.837152,-0.520615,0.039090,-0.008642,0.017806,-0.024347,0.017429,-0.039419
873751030586669959!,talented-antique-butterfly,0.330000,0.038429,1.034986,-0.192724,0.062069,0.208616,0.977998,3.522395,-0.421202,1.056637,0.164631,2.791079,-0.595363,0.039367,-0.008619,0.017986,-0.024567,0.017630,-0.039500
873751030586669959!,talented-antique-butterfly,0.340000,0.072530,1.030623,-0.182977,0.063816,0.236272,0.971687,3.317988,-0.456638,0.908768,0.180069,2.743049,-0.666990,0.039668,-0.008588,0.018160,-0.024805,0.017826,-0.039593
873751030586669959!,talented-antique-butterfly,0.350000,0.104584,1.025978,-0.174709,0.065772,0.263434,0.964678,3.118321,-0.480148,0.765187,0.204301,2.693255,-0.735472,0.039988,-0.008545,0.018319,-0.025057,0.018008,-0.039692
873751030586669959!,talented-antique-butterfly,0.360000,0.134639,1.021173,-0.167876,0.068028,0.290084,0.957001,2.923999,-0.491693,0.626209,0.237593,2.641915,-0.800812,0.040320,-0.008488,0.018454,-0.025319,0.018169,-0.039794
873751030586669959!,talented-antique-butterfly,0.370000,0.162749,1.016331,-0.162433,0.070680,0.316209,0.948690,2.735660,-0.491290,0.492193,0.280175,2.589261,-0.863030,0.040658,-0.008416,0.018559,-0.025586,0.018299,-0.039895
