ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
451114943110600390!,thoughtful-ruddy-butterfly,0.000000,1.132389,-1.994306,0.083236,-0.291580,-0.416539,-0.276577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.115742,0.087821,-0.295988
451114943110600390!,thoughtful-ruddy-butterfly,0.010000,1.141402,-1.985814,0.082587,-0.289079,-0.417230,-0.275534,1.796927,1.700690,-0.129382,0.498613,-0.137262,0.207850,-0.090665,0.083699,-0.144506
451114943110600390!,thoughtful-ruddy-butterfly,0.020000,1.163080,-1.963710,0.080670,-0.281928,-0.419240,-0.272466,2.532657,2.723623,-0.253573,0.930380,-0.263509,0.405460,-0.077369,0.080406,-0.072793
451114943110600390!,thoughtful-ruddy-butterfly,0.030000,1.189590,-1.932996,0.077539,-0.270666,-0.422451,-0.267461,2.764945,3.418473,-0.371936,1.319991,-0.376585,0.594812,-0.069410,0.077066,-0.038238
451114943110600390!,thoughtful-ruddy-butterfly,0.040000,1.217223,-1.896182,0.073256,-0.255651,-0.426720,-0.260596,2.759759,3.939676,-0.483022,1.678435,-0.474101,0.776330,-0.064022,0.073678,-0.021055
451114943110600390!,thoughtful-ruddy-butterfly,0.050000,1.244229,-1.854647,0.067898,-0.237166,-0.431883,-0.251946,2.642645,4.359159,-0.585744,2.011278,-0.554366,0.950288,-0.059913,0.070284,-0.012016
451114943110600390!,thoughtful-ruddy-butterfly,0.060000,1.269785,-1.809241,0.061553,-0.215447,-0.437763,-0.241585,2.473027,4.711243,-0.679391,2.321442,-0.616332,1.116821,-0.056455,0.066893,-0.006814
451114943110600390!,thoughtful-ruddy-butterfly,0.070000,1.293505,-1.760555,0.054313,-0.190714,-0.444174,-0.229586,2.279485,5.012445,-0.763527,2.610370,-0.659459,1.275837,-0.053332,0.063497,-0.003442
451114943110600390!,thoughtful-ruddy-butterfly,0.080000,1.315220,-1.709062,0.046274,-0.163172,-0.450925,-0.216024,2.076267,5.270776,-0.837947,2.878638,-0.683639,1.427017,-0.050383,0.060090,-0.000975
451114943110600390!,thoughtful-ruddy-butterfly,0.090000,1.334867,-1.655172,0.037532,-0.133028,-0.457829,-0.200980,1.870957,5.490270,-0.902654,3.126301,-0.689146,1.569861,-0.047532,0.056679,0.001006
451114943110600390!,thoughtful-ruddy-butterfly,0.100000,1.352444,-1.599267,0.028186,-0.100487,-0.464699,-0.184540,1.667999,5.673228,-0.957862,3.353128,-0.676593,1.703763,-0.044745,0.053278,0.002680
451114943110600390!,thoughtful-ruddy-butterfly,0.110000,1.367986,-1.541708,0.018327,-0.065761,-0.471359,-0.166796,1.470303,5.821332,-1.003976,3.558761,-0.646891,1.828087,-0.042015,0.049912,0.004116
451114943110600390!,thoughtful-ruddy-butterfly,0.120000,1.381555,-1.482842,0.008044,-0.029064,-0.477641,-0.147849,1.279964,5.936188,-1.041577,3.742826,-0.601201,1.942235,-0.039346,0.046609,0.005337
451114943110600390!,thoughtful-ruddy-butterfly,0.130000,1.393252,-1.423004,-0.002573,0.009362,-0.483387,-0.127816,1.098549,6.019563,-1.071385,3.904985,-0.540916,2.045680,-0.036752,0.043400,0.006343
451114943110600390!,thoughtful-ruddy-butterfly,0.140000,1.403182,-1.362500,-0.013450,0.049290,-0.488458,-0.106810,0.927283,6.073412,-1.094201,4.044995,-0.467518,2.138023,-0.034251,0.040310,0.007132
