ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
273839156668747954!,talented-zippy-butterfly,0.000000,-0.931043,-1.496734,-0.322665,-0.703086,-0.999452,0.033093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.264968,0.068056,0.213134,-1.180927
273839156668747954!,talented-zippy-butterfly,0.010000,-0.930129,-1.485385,-0.319092,-0.693783,-0.999227,0.039304,0.184786,2.267760,0.714590,1.858804,0.048819,1.241122,-0.991722,0.053769,0.167689,-0.925724
273839156668747954!,talented-zippy-butterfly,0.020000,-0.927478,-1.453942,-0.309129,-0.668038,-0.998405,0.056461,0.349326,4.016922,1.278630,3.285746,0.123675,2.186943,-0.780051,0.043502,0.133687,-0.727734
273839156668747954!,talented-zippy-butterfly,0.030000,-0.923188,-1.406959,-0.294041,-0.629673,-0.996639,0.081914,0.513775,5.370501,1.739403,4.378459,0.238026,2.896046,-0.609923,0.034983,0.106470,-0.567892
273839156668747954!,talented-zippy-butterfly,0.040000,-0.917237,-1.347974,-0.274727,-0.581697,-0.993537,0.113510,0.680040,6.407940,2.120225,5.200370,0.389713,3.411105,-0.469799,0.027223,0.083601,-0.435466
273839156668747954!,talented-zippy-butterfly,0.050000,-0.909636,-1.279885,-0.251934,-0.526607,-0.988766,0.149469,0.842273,7.184400,2.432354,5.796067,0.569218,3.765495,-0.353081,0.019936,0.063906,-0.324537
273839156668747954!,talented-zippy-butterfly,0.060000,-0.900467,-1.205107,-0.226323,-0.466507,-0.982109,0.188312,0.993242,7.742298,2.682301,6.200640,0.764501,3.987132,-0.255940,0.013167,0.046883,-0.231799
273839156668747954!,talented-zippy-butterfly,0.070000,-0.889879,-1.125674,-0.198501,-0.403181,-0.973469,0.228820,1.127078,8.117262,2.875313,6.444319,0.963835,4.100441,-0.175980,0.007068,0.032349,-0.155233
273839156668747954!,talented-zippy-butterfly,0.080000,-0.878069,-1.043282,-0.169020,-0.338123,-0.962859,0.270006,1.240262,8.341008,3.016891,6.554580,1.157350,4.127177,-0.111398,0.001777,0.020220,-0.093282
273839156668747954!,talented-zippy-butterfly,0.090000,-0.865258,-0.959322,-0.138375,-0.272560,-0.950380,0.311090,1.331609,8.442362,3.113154,6.556736,1.337675,4.086597,-0.060513,-0.002632,0.010393,-0.044415
273839156668747954!,talented-zippy-butterfly,0.100000,-0.851665,-0.874899,-0.106993,-0.207469,-0.936197,0.351477,1.401790,8.447319,3.170618,6.473783,1.499986,3.995377,-0.021573,-0.006164,0.002702,-0.006972
273839156668747954!,talented-zippy-butterfly,0.110000,-0.837496,-0.790868,-0.075231,-0.143603,-0.920506,0.390729,1.452735,8.378820,3.195793,6.326072,1.641665,3.867548,0.007262,-0.008888,-0.003084,0.020828
273839156668747954!,talented-zippy-butterfly,0.120000,-0.822931,-0.707861,-0.043383,-0.081518,-0.903523,0.428540,1.487021,8.256469,3.194757,6.131016,1.761790,3.714519,0.027839,-0.010911,-0.007240,0.040782
273839156668747954!,talented-zippy-butterfly,0.130000,-0.808116,-0.626319,-0.011677,-0.021600,-0.885462,0.464711,1.507386,8.096407,3.172828,5.902954,1.860625,3.545240,0.041903,-0.012358,-0.010056,0.054585
273839156668747954!,talented-zippy-butterfly,0.140000,-0.793173,-0.546543,0.019705,0.035890,-0.866532,0.499122,1.516464,7.911556,3.134455,5.653390,1.939125,3.366535,0.051019,-0.013347,-0.011810,0.063749
273839156668747954!,talented-zippy-butterfly,0.150000,-0.778202,-0.468719,0.050621,0.090792,-0.846927,0.531709,1.516587,7.711884,3.083171,5.391251,1.998596,3.183445,0.056515,-0.013986,-0.012750,0.069545
273839156668747954!,talented-zippy-butterfly,0.160000,-0.763279,-0.392950,0.080957,0.143022,-0.826832,0.562448,1.509707,7.504819,3.021660,5.123266,2.040455,2.999589,0.059469,-0.014363,-0.013087,0.072990
