ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2045534182327253018!,talented-antique-butterfly,0.000000,2.236862,1.325188,1.243442,1.210661,0.274993,0.961446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165577,0.062039,0.053979,-0.143062,0.072921,0.002641
2045534182327253018!,talented-antique-butterfly,0.010000,2.234746,1.319776,1.240921,1.208812,0.271765,0.962364,-0.424475,-1.080831,-0.503843,-0.369987,-0.644187,0.181914,0.159312,0.049777,0.075184,-0.137599,0.093062,0.000954
2045534182327253018!,talented-antique-butterfly,0.020000,2.228123,1.304706,1.233229,1.203776,0.262148,0.965028,-0.903332,-1.932194,-1.034565,-0.638583,-1.276843,0.346852,0.154515,0.041395,0.088102,-0.133241,0.105122,-0.000878
2045534182327253018!,talented-antique-butterfly,0.030000,2.216480,1.281875,1.220145,1.196336,0.246283,0.969198,-1.428387,-2.633019,-1.581276,-0.852206,-1.892184,0.480822,0.149940,0.035552,0.094668,-0.128963,0.110888,-0.002803
2045534182327253018!,talented-antique-butterfly,0.040000,2.199399,1.252520,1.201555,1.186877,0.224367,0.974505,-1.988370,-3.235280,-2.132584,-1.043072,-2.483544,0.571803,0.144744,0.031259,0.096412,-0.124074,0.111788,-0.004772
2045534182327253018!,talented-antique-butterfly,0.050000,2.176583,1.217458,1.177463,1.175515,0.196669,0.980470,-2.570131,-3.770930,-2.676702,-1.232330,-3.043159,0.610416,0.138229,0.027792,0.094424,-0.118013,0.108833,-0.006705
2045534182327253018!,talented-antique-butterfly,0.060000,2.147883,1.177268,1.147997,1.162203,0.163547,0.986536,-3.158579,-4.257120,-3.201141,-1.432300,-3.562097,0.590522,0.129784,0.024626,0.089452,-0.110298,0.102714,-0.008469
2045534182327253018!,talented-antique-butterfly,0.070000,2.113365,1.132453,1.113468,1.146817,0.125510,0.992092,-3.736615,-4.700743,-3.692768,-1.648438,-4.030793,0.509939,0.118922,0.021391,0.082055,-0.100561,0.093949,-0.009900
2045534182327253018!,talented-antique-butterfly,0.080000,2.073235,1.083447,1.074282,1.129198,0.083120,0.996540,-4.285604,-5.100940,-4.138101,-1.880300,-4.439321,0.370277,0.105380,0.017867,0.072704,-0.088623,0.082997,-0.010823
2045534182327253018!,talented-antique-butterfly,0.090000,2.027868,1.030699,1.030955,1.109210,0.037012,0.999315,-4.786484,-5.452065,-4.524293,-2.122835,-4.778573,0.176984,0.089199,0.013968,0.061874,-0.074563,0.070353,-0.011086
2045534182327253018!,talented-antique-butterfly,0.100000,1.977822,0.974729,0.984120,1.086785,-0.012100,0.999927,-5.221456,-5.746467,-4.840459,-2.367818,-5.041584,-0.061010,0.070790,0.009736,0.050102,-0.058761,0.056607,-0.010602
2045534182327253018!,talented-antique-butterfly,0.110000,1.923821,0.916131,0.934509,1.061941,-0.063444,0.997985,-5.575927,-5.976939,-5.079018,-2.605440,-5.224705,-0.332146,0.050922,0.005316,0.037987,-0.041882,0.042443,-0.009370
2045534182327253018!,talented-antique-butterfly,0.120000,1.866718,0.855563,0.882912,1.034797,-0.116224,0.993223,-5.840274,-6.138726,-5.236738,-2.825946,-5.328382,-0.623509,0.030632,0.000925,0.026151,-0.024802,0.028587,-0.007488
2045534182327253018!,talented-antique-butterfly,0.130000,1.807436,0.793727,0.830132,1.005571,-0.169666,0.985502,-6.011008,-6.230886,-5.315250,-3.021141,-5.357381,-0.922339,0.011062,-0.003195,0.015172,-0.008460,0.015721,-0.005136
2045534182327253018!,talented-antique-butterfly,0.140000,1.746903,0.731312,0.776936,0.974550,-0.223064,0.974804,-6.090813,-6.256788,-5.320623,-3.185488,-5.320124,-1.217400,-0.006736,-0.006824,0.005510,0.006288,0.004395,-0.002539
2045534182327253018!,talented-antique-butterfly,0.150000,1.685996,0.668956,0.724012,0.942062,-0.275804,0.961214,-6.087691,-6.223721,-5.262358,-3.316581,-5.227560,-1.499962,-0.021966,-0.009805,-0.002540,0.018812,-0.005033,0.000078
2045534182327253018!,talented-antique-butterfly,0.160000,1.625494,0.607208,0.671943,0.908443,-0.327392,0.944889,-6.013401,-6.141836,-5.151975,-3.415011,-5.091771,-1.764236,-0.034186,-0.012063,-0.008867,0.028777,-0.012424,0.002526
2045534182327253018!,talented-antique-butterfly,0.170000,1.566044,0.546509,0.621194,0.874011,-0.377453,0.926029,-5.881592,-6.022739,-5.001526,-3.483732,-4.924621,-2.007292,-0.043320,-0.013604,-0.013528,0.036147,-0.017842,0.004681
2045534182327253018!,talented-antique-butterfly,0.180000,1.508157,0.487177,0.572109,0.839047,-0.425724,0.904853,-5.706062,-5.878072,-4.822338,-3.527177,-4.736695,-2.228565,-0.049599,-0.014500,-0.016709,0.041136,-0.021504,0.006487
2045534182327253018!,talented-antique-butterfly,0.190000,1.452187,0.429365,0.524914,0.803750,-0.472054,0.881570,-5.499288,-5.718113,-4.623985,-3.550177,-4.536482,-2.429146,-0.053451,-0.014859,-0.018666,0.044113,-0.023714,0.007948
2045534182327253018!,talented-antique-butterfly,0.200000,1.398376,0.373149,0.479753,0.768283,-0.516360,0.856372,-5.271850,-5.551478,-4.414151,-3.557467,-4.330463,-2.611106,-0.055402,-0.014806,-0.019684,0.045521,-0.024809,0.009110
2045534182327253018!,talented-antique-butterfly,0.210000,1.346889,0.318565,0.436711,0.732783,-0.558608,0.829432,-5.032149,-5.384876,-4.198575,-3.553229,-4.123191,-2.776896,-0.055987,-0.014461,-0.020035,0.045805,-0.025113,0.010043
2045534182327253018!,talented-antique-butterfly,0.220000,1.297817,0.265594,0.395826,0.697349,-0.598798,0.800900,-4.786376,-5.222943,-3.981143,-3.540707,-3.917447,-2.928901,-0.055687,-0.013926,-0.019958,0.045361,-0.024908,0.010826
2045534182327253018!,talented-antique-butterfly,0.230000,1.251203,0.214178,0.357108,0.662055,-0.636951,0.770905,-4.538829,-5.068479,-3.764228,-3.522145,-3.714627,-3.069165,-0.054897,-0.013281,-0.019646,0.044513,-0.024423,0.011533
2045534182327253018!,talented-antique-butterfly,0.240000,1.207051,0.164242,0.320545,0.626958,-0.673096,0.739555,-4.292325,-4.922802,-3.549087,-3.498850,-3.515137,-3.199255,-0.053917,-0.012582,-0.019246,0.043503,-0.023829,0.012231
2045534182327253018!,talented-antique-butterfly,0.250000,1.165346,0.115703,0.286119,0.592106,-0.707265,0.706949,-4.048620,-4.786123,-3.336213,-3.471339,-3.318744,-3.320228,-0.052961,-0.011864,-0.018865,0.042504,-0.023251,0.012974
2045534182327253018!,talented-antique-butterfly,0.260000,1.126056,0.068479,0.253809,0.557545,-0.739484,0.673175,-3.808792,-4.657879,-3.125652,-3.439501,-3.124855,-3.432660,-0.052170,-0.011146,-0.018574,0.041626,-0.022772,0.013803
2045534182327253018!,talented-antique-butterfly,0.270000,1.089142,0.022502,0.223594,0.523328,-0.769772,0.638318,-3.573572,-4.537058,-2.917261,-3.402794,-2.932765,-3.536733,-0.051631,-0.010434,-0.018423,0.040938,-0.022447,0.014751
2045534182327253018!,talented-antique-butterfly,0.280000,1.054555,-0.022299,0.195454,0.489506,-0.798146,0.602465,-3.343463,-4.422255,-2.710789,-3.360267,-2.741705,-3.632212,-0.051386,-0.009727,-0.018440,0.040470,-0.022304,0.015841
2045534182327253018!,talented-antique-butterfly,0.290000,1.022245,-0.065968,0.169372,0.456150,-0.824609,0.565703,-3.119070,-4.312053,-2.506147,-3.310851,-2.551094,-3.718660,-0.051452,-0.009017,-0.018641,0.040233,-0.022361,0.017090
2045534182327253018!,talented-antique-butterfly,0.300000,0.992150,-0.108540,0.145329,0.423337,-0.849166,0.528126,-2.901089,-4.204961,-2.303384,-3.253331,-2.360503,-3.795413,-0.051827,-0.008294,-0.019034,0.040223,-0.022625,0.018506
2045534182327253018!,talented-antique-butterfly,0.310000,0.964203,-0.150036,0.123306,0.391159,-0.871814,0.489838,-2.690418,-4.099539,-2.102770,-3.186463,-2.169726,-3.861683,-0.052492,-0.007547,-0.019621,0.040423,-0.023092,0.020096
2045534182327253018!,talented-antique-butterfly,0.320000,0.938324,-0.190464,0.103279,0.359717,-0.892551,0.450946,-2.488184,-3.994452,-1.904823,-3.109045,-1.978806,-3.916622,-0.053422,-0.006765,-0.020396,0.040812,-0.023756,0.021860
