ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
481593229822169093!,thoughtful-antique-butterfly,0.000000,2.236862,1.325188,0.299563,0.828323,0.372390,0.333655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018373,0.184656,-0.111695,-0.049627,-0.079129,0.282074
481593229822169093!,thoughtful-antique-butterfly,0.010000,2.238383,1.313893,0.298269,0.828136,0.372386,0.333660,0.298366,-2.257348,-0.257380,-0.037700,-0.000694,0.000774,-0.005264,0.090085,-0.030039,-0.031158,-0.012150,0.152104
481593229822169093!,thoughtful-antique-butterfly,0.020000,2.241076,1.285725,0.294209,0.827783,0.372172,0.333898,0.233145,-3.376691,-0.553138,-0.033935,-0.041950,0.046759,0.000849,0.047400,0.006646,-0.022914,0.017897,0.093134
481593229822169093!,thoughtful-antique-butterfly,0.030000,2.242242,1.248931,0.287139,0.827538,0.371453,0.334698,-0.004982,-3.983104,-0.859896,-0.016631,-0.101866,0.113052,0.003848,0.027919,0.022928,-0.019198,0.031113,0.065690
481593229822169093!,thoughtful-antique-butterfly,0.040000,2.240622,1.207245,0.277012,0.827465,0.370089,0.336205,-0.321582,-4.354820,-1.163810,-0.000166,-0.170772,0.187982,0.005446,0.018710,0.030048,-0.017448,0.036737,0.052126
481593229822169093!,thoughtful-antique-butterfly,0.050000,2.235651,1.162394,0.263886,0.827517,0.368010,0.338479,-0.672753,-4.615298,-1.457891,0.007626,-0.244612,0.265953,0.006411,0.013955,0.033073,-0.016511,0.038938,0.044517
481593229822169093!,thoughtful-antique-butterfly,0.060000,2.227086,1.115222,0.247878,0.827585,0.365174,0.341538,-1.037658,-4.818339,-1.738234,0.002268,-0.321816,0.344088,0.007087,0.011045,0.034268,-0.015868,0.039575,0.039299
481593229822169093!,thoughtful-antique-butterfly,0.070000,2.214843,1.066192,0.229135,0.827522,0.361548,0.345374,-1.405126,-4.986392,-2.002197,-0.018832,-0.401853,0.420673,0.007627,0.008814,0.034637,-0.015287,0.039472,0.034877
481593229822169093!,thoughtful-antique-butterfly,0.080000,2.198933,1.015614,0.207831,0.827164,0.357104,0.349966,-1.767715,-5.127848,-2.247649,-0.057038,-0.484586,0.494470,0.008096,0.006756,0.034617,-0.014664,0.038987,0.030562
481593229822169093!,thoughtful-antique-butterfly,0.090000,2.179433,0.963748,0.184159,0.826338,0.351814,0.355284,-2.119276,-5.245006,-2.472721,-0.112789,-0.569990,0.564423,0.008516,0.004671,0.034393,-0.013959,0.038275,0.026091
481593229822169093!,thoughtful-antique-butterfly,0.100000,2.156481,0.910841,0.158330,0.824868,0.345651,0.361283,-2.454115,-5.337806,-2.675788,-0.185767,-0.658022,0.629550,0.008886,0.002504,0.034038,-0.013162,0.037402,0.021416
481593229822169093!,thoughtful-antique-butterfly,0.110000,2.130273,0.857148,0.130572,0.822588,0.338586,0.367912,-2.766867,-5.405633,-2.855538,-0.275021,-0.748582,0.688914,0.009200,0.000270,0.033576,-0.012279,0.036399,0.016591
481593229822169093!,thoughtful-antique-butterfly,0.120000,2.101063,0.802924,0.101131,0.819340,0.330599,0.375105,-3.052671,-5.448221,-3.011063,-0.379064,-0.841475,0.741634,0.009445,-0.001982,0.033018,-0.011326,0.035288,0.011723
481593229822169093!,thoughtful-antique-butterfly,0.130000,2.069146,0.748424,0.070254,0.814985,0.321668,0.382792,-3.307417,-5.465955,-3.141925,-0.496044,-0.936448,0.786917,0.009611,-0.004191,0.032367,-0.010325,0.034085,0.006942
481593229822169093!,thoughtful-antique-butterfly,0.140000,2.034851,0.693895,0.038189,0.809406,0.311773,0.390894,-3.527971,-5.460037,-3.248191,-0.623873,-1.033206,0.824074,0.009692,-0.006293,0.031629,-0.009301,0.032813,0.002377
481593229822169093!,thoughtful-antique-butterfly,0.150000,1.998531,0.639569,0.005179,0.802504,0.300896,0.399327,-3.712318,-5.432439,-3.330426,-0.760356,-1.131423,0.852537,0.009686,-0.008234,0.030815,-0.008279,0.031494,-0.001860
481593229822169093!,thoughtful-antique-butterfly,0.160000,1.960557,0.585652,-0.028539,0.794204,0.289025,0.408001,-3.859611,-5.385750,-3.389637,-0.903310,-1.230768,0.871866,0.009597,-0.009973,0.029942,-0.007283,0.030156,-0.005685
481593229822169093!,thoughtful-antique-butterfly,0.170000,1.921300,0.532323,-0.062744,0.784454,0.276149,0.416824,-3.970112,-5.322954,-3.427193,-1.050666,-1.330917,0.881743,0.009436,-0.011483,0.029028,-0.006337,0.028826,-0.009042
481593229822169093!,thoughtful-antique-butterfly,0.180000,1.881124,0.479731,-0.097225,0.773218,0.262261,0.425699,-4.045057,-5.247206,-3.444736,-1.200533,-1.431571,0.881951,0.009218,-0.012753,0.028095,-0.005456,0.027530,-0.011911
481593229822169093!,thoughtful-antique-butterfly,0.190000,1.840376,0.427991,-0.131793,0.760482,0.247356,0.434528,-4.086473,-5.161629,-3.444075,-1.351242,-1.532454,0.872354,0.008961,-0.013788,0.027164,-0.004657,0.026289,-0.014298
481593229822169093!,thoughtful-antique-butterfly,0.200000,1.799379,0.377188,-0.166275,0.746244,0.231434,0.443214,-4.096960,-5.069138,-3.427102,-1.501366,-1.633312,0.852870,0.008683,-0.014599,0.026256,-0.003948,0.025123,-0.016230
481593229822169093!,thoughtful-antique-butterfly,0.210000,1.758440,0.327295,-0.200492,0.730513,0.214517,0.451644,-4.079500,-4.972170,-3.395607,-1.649648,-1.733764,0.823484,0.008403,-0.015207,0.025386,-0.003336,0.024043,-0.017751
481593229822169093!,thoughtful-antique-butterfly,0.220000,1.717817,0.278339,-0.234310,0.713310,0.196611,0.459722,-4.037221,-4.872906,-3.351435,-1.795133,-1.833567,0.784171,0.008139,-0.015635,0.024565,-0.002823,0.023058,-0.018912
481593229822169093!,thoughtful-antique-butterfly,0.230000,1.677738,0.230330,-0.267614,0.694667,0.177725,0.467348,-3.973294,-4.773152,-3.296350,-1.937076,-1.932470,0.734886,0.007905,-0.015910,0.023802,-0.002408,0.022170,-0.019772
481593229822169093!,thoughtful-antique-butterfly,0.240000,1.638398,0.183267,-0.300305,0.674622,0.157866,0.474424,-3.890814,-4.674340,-3.232007,-2.074929,-2.030188,0.675552,0.007711,-0.016060,0.023102,-0.002086,0.021379,-0.020386
481593229822169093!,thoughtful-antique-butterfly,0.250000,1.599967,0.137138,-0.332302,0.653217,0.137049,0.480851,-3.792718,-4.577553,-3.159933,-2.208320,-2.126378,0.606044,0.007564,-0.016108,0.022465,-0.001851,0.020678,-0.020808
481593229822169093!,thoughtful-antique-butterfly,0.260000,1.562584,0.091926,-0.363536,0.630498,0.115288,0.486527,-3.681727,-4.483568,-3.081525,-2.337040,-2.220616,0.526198,0.007468,-0.016080,0.021888,-0.001695,0.020061,-0.021087
481593229822169093!,thoughtful-antique-butterfly,0.270000,1.526365,0.047605,-0.393953,0.606514,0.092604,0.491350,-3.560308,-4.392905,-2.998036,-2.461032,-2.312375,0.435810,0.007421,-0.015994,0.021366,-0.001605,0.019516,-0.021265
481593229822169093!,thoughtful-antique-butterfly,0.280000,1.491404,0.004149,-0.423507,0.581310,0.069024,0.495213,-3.430642,-4.305877,-2.910571,-2.580382,-2.401003,0.334658,0.007419,-0.015869,0.020893,-0.001570,0.019032,-0.021376
481593229822169093!,thoughtful-antique-butterfly,0.290000,1.457772,-0.038473,-0.452168,0.554934,0.044581,0.498009,-3.294612,-4.222633,-2.820080,-2.695304,-2.485708,0.222519,0.007454,-0.015722,0.020459,-0.001577,0.018596,-0.021450
481593229822169093!,thoughtful-antique-butterfly,0.300000,1.425525,-0.080294,-0.479908,0.527428,0.019318,0.499627,-3.153794,-4.143201,-2.727346,-2.806129,-2.565550,0.099198,0.007517,-0.015566,0.020055,-0.001610,0.018195,-0.021511
481593229822169093!,thoughtful-antique-butterfly,0.310000,1.394704,-0.121344,-0.506711,0.498832,-0.006713,0.499955,-3.009446,-4.067517,-2.632975,-2.913284,-2.639436,-0.035438,0.007595,-0.015412,0.019671,-0.001657,0.017815,-0.021576
481593229822169093!,thoughtful-antique-butterfly,0.320000,1.365341,-0.161656,-0.532564,0.469181,-0.033447,0.498880,-2.862517,-3.995450,-2.537383,-3.017270,-2.706122,-0.181431,0.007677,-0.015271,0.019298,-0.001701,0.017443,-0.021661
481593229822169093!,thoughtful-antique-butterfly,0.330000,1.337457,-0.201261,-0.557457,0.438504,-0.060808,0.496289,-2.713650,-3.926822,-2.440786,-3.118627,-2.764226,-0.338686,0.007748,-0.015152,0.018924,-0.001729,0.017066,-0.021777
481593229822169093!,thoughtful-antique-butterfly,0.340000,1.311069,-0.240190,-0.581382,0.406826,-0.088702,0.492069,-2.563202,-3.861387,-2.343195,-3.217890,-2.812242,-0.506945,0.007796,-0.015061,0.018541,-0.001728,0.016672,-0.021931
481593229822169093!,thoughtful-antique-butterfly,0.350000,1.286192,-0.278468,-0.604329,0.374165,-0.117023,0.486113,-2.411270,-3.798860,-2.244425,-3.315550,-2.848567,-0.685740,0.007809,-0.015001,0.018138,-0.001687,0.016250,-0.022126
481593229822169093!,thoughtful-antique-butterfly,0.360000,1.262842,-0.316135,-0.626281,0.340533,-0.145641,0.478319,-2.257706,-3.738886,-2.144073,-3.411983,-2.871539,-0.874340,0.007777,-0.014976,0.017706,-0.001597,0.015789,-0.022365
481593229822169093!,thoughtful-antique-butterfly,0.370000,1.241038,-0.353223,-0.647215,0.305942,-0.174411,0.468595,-2.102193,-3.681071,-2.041573,-3.507416,-2.879486,-1.071745,0.007693,-0.014984,0.017235,-0.001451,0.015277,-0.022649
481593229822169093!,thoughtful-antique-butterfly,0.380000,1.220802,-0.389747,-0.667109,0.270399,-0.203176,0.456858,-1.944315,-3.624981,-1.936243,-3.601896,-2.870762,-1.276700,0.007550,-0.015027,0.016716,-0.001244,0.014706,-0.022976
481593229822169093!,thoughtful-antique-butterfly,0.390000,1.202160,-0.425719,-0.685929,0.233916,-0.231763,0.443042,-1.783579,-3.570104,-1.827296,-3.695235,-2.843803,-1.487644,0.007345,-0.015099,0.016138,-0.000973,0.014064,-0.023345
481593229822169093!,thoughtful-antique-butterfly,0.400000,1.185141,-0.461144,-0.703640,0.196509,-0.259983,0.427093,-1.619528,-3.515876,-1.713917,-3.786961,-2.797173,-1.702716,0.007076,-0.015196,0.015491,-0.000637,0.013342,-0.023753
481593229822169093!,thoughtful-antique-butterfly,0.410000,1.169779,-0.496022,-0.720194,0.158197,-0.287635,0.408982,-1.451743,-3.461622,-1.595285,-3.876300,-2.729638,-1.919741,0.006743,-0.015310,0.014762,-0.000238,0.012526,-0.024194
481593229822169093!,thoughtful-antique-butterfly,0.420000,1.156113,-0.530345,-0.735537,0.119011,-0.314504,0.388699,-1.279959,-3.406617,-1.470661,-3.962154,-2.640222,-2.136257,0.006349,-0.015433,0.013938,0.000223,0.011606,-0.024662
481593229822169093!,thoughtful-antique-butterfly,0.430000,1.144180,-0.564098,-0.749608,0.078993,-0.340370,0.366263,-1.104117,-3.350074,-1.339454,-4.043098,-2.528271,-2.349534,0.005895,-0.015554,0.013005,0.000740,0.010569,-0.025154
481593229822169093!,thoughtful-antique-butterfly,0.440000,1.134020,-0.597254,-0.762343,0.038204,-0.365004,0.341719,-0.924423,-3.291160,-1.201288,-4.117393,-2.393518,-2.556617,0.005387,-0.015662,0.011947,0.001310,0.009399,-0.025661
481593229822169093!,thoughtful-antique-butterfly,0.450000,1.125664,-0.629782,-0.773676,-0.003278,-0.388180,0.315144,-0.741391,-3.229024,-1.056070,-4.183021,-2.236141,-2.754377,0.004827,-0.015746,0.010749,0.001929,0.008083,-0.026176
481593229822169093!,thoughtful-antique-butterfly,0.460000,1.119137,-0.661635,-0.783543,-0.045350,-0.409675,0.286647,-0.555885,-3.162831,-0.904049,-4.237732,-2.056813,-2.939583,0.004219,-0.015792,0.009395,0.002590,0.006606,-0.026693
481593229822169093!,thoughtful-antique-butterfly,0.470000,1.114452,-0.692758,-0.791887,-0.087883,-0.429272,0.256370,-0.369137,-3.091808,-0.745866,-4.279118,-1.856750,-3.108983,0.003568,-0.015790,0.007869,0.003290,0.004954,-0.027204
481593229822169093!,thoughtful-antique-butterfly,0.480000,1.111600,-0.723081,-0.798664,-0.130720,-0.446772,0.224487,-0.182748,-3.015306,-0.582583,-4.304708,-1.637734,-3.259405,0.002875,-0.015728,0.006157,0.004025,0.003115,-0.027701
481593229822169093!,thoughtful-antique-butterfly,0.490000,1.110603,-0.752633,-0.803780,-0.173721,-0.461991,0.191218,0.001499,-2.932189,-0.415681,-4.311745,-1.402209,-3.387798,0.002156,-0.015571,0.004243,0.004772,0.001078,-0.028141
481593229822169093!,thoughtful-antique-butterfly,0.500000,1.111441,-0.781368,-0.807191,-0.216701,-0.474778,0.156798,0.181256,-2.842073,-0.247168,-4.297779,-1.153091,-3.491511,0.001414,-0.015307,0.002120,0.005525,-0.001161,-0.028514
481593229822169093!,thoughtful-antique-butterfly,0.510000,1.114056,-0.809207,-0.808899,-0.259439,-0.485018,0.121482,0.353868,-2.744984,-0.079468,-4.260686,-0.893759,-3.568328,0.000651,-0.014935,-0.000211,0.006282,-0.003600,-0.028817
481593229822169093!,thoughtful-antique-butterfly,0.520000,1.118360,-0.836074,-0.808927,-0.301694,-0.492628,0.085545,0.516537,-2.641140,0.084675,-4.198686,-0.628019,-3.616552,-0.000128,-0.014451,-0.002745,0.007037,-0.006233,-0.029042
481593229822169093!,thoughtful-antique-butterfly,0.530000,1.124240,-0.861895,-0.807330,-0.343210,-0.497566,0.049277,0.666410,-2.531024,0.242287,-4.110448,-0.360006,-3.635098,-0.000918,-0.013851,-0.005466,0.007784,-0.009043,-0.029177
481593229822169093!,thoughtful-antique-butterfly,0.540000,1.131553,-0.886607,-0.804190,-0.383720,-0.499832,0.012974,0.800688,-2.415419,0.390281,-3.995179,-0.094055,-3.623577,-0.001714,-0.013136,-0.008352,0.008513,-0.012004,-0.029211
481593229822169093!,thoughtful-antique-butterfly,0.550000,1.140129,-0.910154,-0.799622,-0.422950,-0.499468,-0.023066,0.916743,-2.295411,0.525605,-3.852686,0.165435,-3.582342,-0.002506,-0.012307,-0.011369,0.009215,-0.015083,-0.029131
481593229822169093!,thoughtful-antique-butterfly,0.560000,1.149772,-0.932494,-0.793767,-0.460630,-0.496560,-0.058550,1.012247,-2.172366,0.645385,-3.683414,0.414167,-3.512504,-0.003287,-0.011371,-0.014478,0.009878,-0.018235,-0.028927
481593229822169093!,thoughtful-antique-butterfly,0.570000,1.160266,-0.953602,-0.786797,-0.496495,-0.491236,-0.093203,1.085284,-2.047881,0.747087,-3.488444,0.648106,-3.415904,-0.004045,-0.010337,-0.017627,0.010491,-0.021410,-0.028591
481593229822169093!,thoughtful-antique-butterfly,0.580000,1.171376,-0.973469,-0.778905,-0.530293,-0.483663,-0.126768,1.134455,-1.923720,0.828654,-3.269456,0.863633,-3.295048,-0.004771,-0.009220,-0.020762,0.011044,-0.024549,-0.028117
481593229822169093!,thoughtful-antique-butterfly,0.590000,1.182857,-0.992104,-0.770303,-0.561792,-0.474040,-0.159017,1.158953,-1.801730,0.888638,-3.028671,1.057677,-3.153008,-0.005453,-0.008036,-0.023821,0.011524,-0.027592,-0.027503
