ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1717625395433273653!,thoughtful-zippy-butterfly,0.000000,1.880208,1.516108,0.962376,-0.260851,0.491140,-0.093710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381690,0.253971,-0.183734,-0.380710
1717625395433273653!,thoughtful-zippy-butterfly,0.010000,1.867438,1.519724,0.961665,-0.263412,0.490905,-0.094933,-2.554254,0.715408,-0.142383,-0.509741,-0.047077,-0.243441,0.137166,0.122637,-0.118055,-0.281591
1717625395433273653!,thoughtful-zippy-butterfly,0.020000,1.834794,1.527234,0.959501,-0.271060,0.490178,-0.098619,-3.977568,0.776562,-0.291915,-1.017376,-0.099115,-0.492644,0.025364,0.061410,-0.086163,-0.230979
1717625395433273653!,thoughtful-zippy-butterfly,0.030000,1.790552,1.533778,0.955793,-0.283686,0.488900,-0.104768,-4.871575,0.526550,-0.451923,-1.503390,-0.157553,-0.735222,-0.024482,0.032425,-0.069310,-0.200884
1717625395433273653!,thoughtful-zippy-butterfly,0.040000,1.738655,1.537102,0.950416,-0.301016,0.486998,-0.113281,-5.505239,0.137664,-0.625695,-1.954828,-0.224149,-0.963629,-0.045977,0.018011,-0.059085,-0.179417
1717625395433273653!,thoughtful-zippy-butterfly,0.050000,1.681111,1.536231,0.943215,-0.322669,0.484381,-0.123995,-5.998337,-0.306670,-0.815828,-2.363881,-0.300405,-1.173522,-0.054703,0.010023,-0.051659,-0.161261
1717625395433273653!,thoughtful-zippy-butterfly,0.060000,1.619070,1.530817,0.934018,-0.348199,0.480946,-0.136714,-6.402436,-0.764611,-1.023633,-2.725616,-0.387224,-1.362214,-0.057777,0.004748,-0.045298,-0.144040
1717625395433273653!,thoughtful-zippy-butterfly,0.070000,1.553327,1.520838,0.922644,-0.377118,0.476585,-0.151218,-6.737944,-1.212815,-1.248949,-3.036784,-0.484793,-1.527891,-0.058395,0.000546,-0.039268,-0.126803
1717625395433273653!,thoughtful-zippy-butterfly,0.080000,1.484543,1.506465,0.908923,-0.408911,0.471190,-0.167271,-7.011671,-1.636062,-1.490237,-3.295394,-0.592604,-1.669323,-0.057957,-0.003253,-0.033319,-0.109347
1717625395433273653!,thoughtful-zippy-butterfly,0.090000,1.413343,1.488018,0.892714,-0.443030,0.464668,-0.184618,-7.225447,-2.023057,-1.744797,-3.500694,-0.709532,-1.785830,-0.057059,-0.006866,-0.027443,-0.091875
