ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
780310249316391955!,lush-proficient-bumblebee,0.000000,-1.447293,2.291422,0.000000,2.291422,0.000000,0.000000,0.000000,0.000000,-0.073863,-0.025570,0.055805,0.058039
780310249316391955!,lush-proficient-bumblebee,0.010000,-1.442063,2.287954,0.000000,2.287954,1.045988,-0.693563,0.000000,-0.693563,-0.064177,-0.022676,0.047896,0.050422
780310249316391955!,lush-proficient-bumblebee,0.020000,-1.427041,2.277993,0.000000,2.277993,1.956679,-1.297414,0.000000,-1.297414,-0.055507,-0.020085,0.040816,0.043603
780310249316391955!,lush-proficient-bumblebee,0.030000,-1.403497,2.262382,0.000000,2.262382,2.746263,-1.820962,0.000000,-1.820962,-0.047752,-0.017768,0.034483,0.037504
780310249316391955!,lush-proficient-bumblebee,0.040000,-1.372573,2.241878,0.000000,2.241878,3.427519,-2.272682,0.000000,-2.272682,-0.040820,-0.015696,0.028823,0.032053
780310249316391955!,lush-proficient-bumblebee,0.050000,-1.335291,2.217157,0.000000,2.217157,4.011953,-2.660202,0.000000,-2.660202,-0.034631,-0.013847,0.023768,0.027185
780310249316391955!,lush-proficient-bumblebee,0.060000,-1.292567,2.188828,0.000000,2.188828,4.509925,-2.990392,0.000000,-2.990392,-0.029109,-0.012197,0.019259,0.022842
780310249316391955!,lush-proficient-bumblebee,0.070000,-1.245219,2.157433,0.000000,2.157433,4.930763,-3.269437,0.000000,-3.269437,-0.024187,-0.010726,0.015240,0.018972
780310249316391955!,lush-proficient-bumblebee,0.080000,-1.193981,2.123458,0.000000,2.123458,5.282858,-3.502900,0.000000,-3.502900,-0.019807,-0.009417,0.011663,0.015527
780310249316391955!,lush-proficient-bumblebee,0.090000,-1.139517,2.087345,0.000000,2.087345,5.573764,-3.695791,0.000000,-3.695791,-0.015913,-0.008254,0.008483,0.012464
780310249316391955!,lush-proficient-bumblebee,0.100000,-1.082436,2.049496,0.000000,2.049496,5.810278,-3.852616,0.000000,-3.852616,-0.012458,-0.007221,0.005662,0.009747
780310249316391955!,lush-proficient-bumblebee,0.110000,-1.023259,2.010258,0.000000,2.010258,5.998523,-3.977436,0.000000,-3.977436,-0.009396,-0.006307,0.003162,0.007339
780310249316391955!,lush-proficient-bumblebee,0.120000,-0.962446,1.969935,0.000000,1.969935,6.144003,-4.073899,0.000000,-4.073899,-0.006689,-0.005498,0.000951,0.005210
780310249316391955!,lush-proficient-bumblebee,0.130000,-0.900397,1.928792,0.000000,1.928792,6.251665,-4.145286,0.000000,-4.145286,-0.004299,-0.004784,-0.001000,0.003331
780310249316391955!,lush-proficient-bumblebee,0.140000,-0.837466,1.887064,0.000000,1.887064,6.325950,-4.194542,0.000000,-4.194542,-0.002195,-0.004155,-0.002719,0.001676
780310249316391955!,lush-proficient-bumblebee,0.150000,-0.773959,1.844955,0.000000,1.844955,6.370842,-4.224309,0.000000,-4.224309,-0.000347,-0.003602,-0.004228,0.000222
780310249316391955!,lush-proficient-bumblebee,0.160000,-0.710147,1.802643,0.000000,1.802643,6.389916,-4.236956,0.000000,-4.236956,0.001272,-0.003119,-0.005550,-0.001051
780310249316391955!,lush-proficient-bumblebee,0.170000,-0.646267,1.760286,0.000000,1.760286,6.386375,-4.234608,0.000000,-4.234608,0.002686,-0.002696,-0.006705,-0.002163
