ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
257625549286584744!,thoughtful-ruddy-butterfly,0.000000,1.077790,0.716693,-0.555164,-0.438063,-0.496567,0.058491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097277,0.090989,-0.473277
257625549286584744!,thoughtful-ruddy-butterfly,0.010000,1.066205,0.732226,-0.556155,-0.437367,-0.496500,0.059061,-2.326300,3.093833,-0.196780,0.139946,0.013639,0.114661,0.054086,0.041547,-0.222494
257625549286584744!,thoughtful-ruddy-butterfly,0.020000,1.037059,0.769834,-0.558731,-0.435759,-0.496346,0.060334,-3.511792,4.411520,-0.316894,0.182574,0.017088,0.140575,0.033334,0.018260,-0.104622
257625549286584744!,thoughtful-ruddy-butterfly,0.030000,0.998672,0.816385,-0.562314,-0.433945,-0.496183,0.061663,-4.166512,4.885271,-0.398305,0.180817,0.015607,0.125587,0.022320,0.007903,-0.048752
257625549286584744!,thoughtful-ruddy-butterfly,0.040000,0.955060,0.865668,-0.566595,-0.432241,-0.496046,0.062757,-4.554683,4.965040,-0.456811,0.160739,0.011885,0.093939,0.015903,0.003692,-0.021865
257625549286584744!,thoughtful-ruddy-butterfly,0.050000,0.908284,0.914816,-0.571381,-0.430767,-0.495950,0.063511,-4.799585,4.862855,-0.499876,0.134695,0.007337,0.057291,0.011792,0.002363,-0.008583
257625549286584744!,thoughtful-ruddy-butterfly,0.060000,0.859475,0.962521,-0.576538,-0.429553,-0.495900,0.063902,-4.961205,4.678019,-0.531430,0.108423,0.002723,0.021134,0.008906,0.002386,-0.001739
257625549286584744!,thoughtful-ruddy-butterfly,0.070000,0.809312,1.008196,-0.581964,-0.428588,-0.495894,0.063948,-5.069606,4.457312,-0.553793,0.084529,-0.001544,-0.011977,0.006726,0.003044,0.002020
257625549286584744!,thoughtful-ruddy-butterfly,0.080000,0.758253,1.051595,-0.587576,-0.427845,-0.495928,0.063683,-5.140410,4.223138,-0.568523,0.064147,-0.005249,-0.040878,0.004995,0.004002,0.004264
257625549286584744!,thoughtful-ruddy-butterfly,0.090000,0.706633,1.092636,-0.593303,-0.427287,-0.495996,0.063153,-5.182211,3.986560,-0.576804,0.047719,-0.008286,-0.065079,0.003584,0.005096,0.005733
257625549286584744!,thoughtful-ruddy-butterfly,0.100000,0.654722,1.131320,-0.599086,-0.426873,-0.496091,0.062404,-5.200174,3.753302,-0.579625,0.035356,-0.010620,-0.084422,0.002425,0.006248,0.006780
257625549286584744!,thoughtful-ruddy-butterfly,0.110000,0.602753,1.167686,-0.604873,-0.426565,-0.496205,0.061483,-5.197774,3.526537,-0.577864,0.027011,-0.012257,-0.098925,0.001480,0.007415,0.007574
257625549286584744!,thoughtful-ruddy-butterfly,0.120000,0.550941,1.201796,-0.610621,-0.426324,-0.496334,0.060439,-5.177646,3.308176,-0.572320,0.022562,-0.013237,-0.108705,0.000723,0.008575,0.008201
257625549286584744!,thoughtful-ruddy-butterfly,0.130000,0.499489,1.233718,-0.616292,-0.426110,-0.496469,0.059320,-5.141994,3.099474,-0.563731,0.021843,-0.013615,-0.113948,0.000136,0.009714,0.008704
257625549286584744!,thoughtful-ruddy-butterfly,0.140000,0.448486,1.263603,-0.621862,-0.425881,-0.496604,0.058175,-5.092727,2.900964,-0.552730,0.024717,-0.013452,-0.114830,-0.000301,0.010824,0.009115
257625549286584744!,thoughtful-ruddy-butterfly,0.150000,0.398057,1.291555,-0.627308,-0.425601,-0.496735,0.057049,-5.031535,2.713109,-0.539908,0.031025,-0.012814,-0.111572,-0.000603,0.011899,0.009448
257625549286584744!,thoughtful-ruddy-butterfly,0.160000,0.348253,1.317716,-0.632622,-0.425237,-0.496857,0.055978,-4.959921,2.536030,-0.525774,0.040643,-0.011759,-0.104376,-0.000786,0.012937,0.009719
257625549286584744!,thoughtful-ruddy-butterfly,0.170000,0.299143,1.342198,-0.637796,-0.424761,-0.496966,0.054996,-4.879237,2.369828,-0.510784,0.053434,-0.010343,-0.093467,-0.000863,0.013935,0.009936
257625549286584744!,thoughtful-ruddy-butterfly,0.180000,0.250839,1.365094,-0.642821,-0.424143,-0.497060,0.054139,-4.790768,2.214641,-0.495349,0.069232,-0.008616,-0.079105,-0.000848,0.014891,0.010103
257625549286584744!,thoughtful-ruddy-butterfly,0.190000,0.203429,1.386505,-0.647694,-0.423354,-0.497136,0.053439,-4.695723,2.070489,-0.479811,0.087871,-0.006616,-0.061551,-0.000750,0.015803,0.010224
257625549286584744!,thoughtful-ruddy-butterfly,0.200000,0.156982,1.406534,-0.652414,-0.422367,-0.497191,0.052928,-4.595221,1.937295,-0.464453,0.109186,-0.004372,-0.041069,-0.000584,0.016669,0.010302
257625549286584744!,thoughtful-ruddy-butterfly,0.210000,0.111555,1.425287,-0.656983,-0.421155,-0.497222,0.052634,-4.490292,1.814898,-0.449499,0.133012,-0.001897,-0.017919,-0.000359,0.017488,0.010342
257625549286584744!,thoughtful-ruddy-butterfly,0.220000,0.067191,1.442871,-0.661406,-0.419693,-0.497227,0.052583,-4.381875,1.703071,-0.435118,0.159180,0.000808,0.007637,-0.000087,0.018259,0.010347
257625549286584744!,thoughtful-ruddy-butterfly,0.230000,0.023924,1.459388,-0.665689,-0.417960,-0.497205,0.052798,-4.270829,1.601530,-0.421431,0.187515,0.003753,0.035342,0.000224,0.018979,0.010320
257625549286584744!,thoughtful-ruddy-butterfly,0.240000,-0.018221,1.474939,-0.669839,-0.415932,-0.497151,0.053300,-4.157932,1.509940,-0.408511,0.217843,0.006962,0.064939,0.000565,0.019650,0.010263
257625549286584744!,thoughtful-ruddy-butterfly,0.250000,-0.059227,1.489623,-0.673863,-0.413591,-0.497064,0.054108,-4.043890,1.427927,-0.396394,0.249981,0.010469,0.096179,0.000927,0.020269,0.010179
257625549286584744!,thoughtful-ruddy-butterfly,0.260000,-0.099084,1.503532,-0.677770,-0.410919,-0.496940,0.055236,-3.929340,1.355080,-0.385079,0.283747,0.014318,0.128814,0.001304,0.020838,0.010070
257625549286584744!,thoughtful-ruddy-butterfly,0.270000,-0.137788,1.516756,-0.681567,-0.407901,-0.496775,0.056698,-3.814853,1.290956,-0.374534,0.318954,0.018558,0.162603,0.001690,0.021354,0.009937
257625549286584744!,thoughtful-ruddy-butterfly,0.280000,-0.175342,1.529382,-0.685262,-0.404521,-0.496565,0.058505,-3.700940,1.235091,-0.364701,0.355411,0.023247,0.197312,0.002078,0.021818,0.009783
257625549286584744!,thoughtful-ruddy-butterfly,0.290000,-0.211751,1.541489,-0.688861,-0.400769,-0.496306,0.060666,-3.588055,1.186997,-0.355502,0.392930,0.028446,0.232710,0.002464,0.022231,0.009609
257625549286584744!,thoughtful-ruddy-butterfly,0.300000,-0.247028,1.553154,-0.692371,-0.396633,-0.495991,0.063187,-3.476597,1.146173,-0.346840,0.431318,0.034216,0.268577,0.002844,0.022593,0.009417
257625549286584744!,thoughtful-ruddy-butterfly,0.310000,-0.281187,1.564447,-0.695796,-0.392106,-0.495615,0.066073,-3.366914,1.112108,-0.338607,0.470386,0.040621,0.304698,0.003214,0.022905,0.009209
257625549286584744!,thoughtful-ruddy-butterfly,0.320000,-0.314246,1.575435,-0.699141,-0.387180,-0.495171,0.069325,-3.259307,1.084283,-0.330686,0.509942,0.047722,0.340866,0.003571,0.023166,0.008986
