ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
799908127567314666!,talented-ruddy-butterfly,0.000000,-1.340697,1.461616,-0.615908,0.772645,-0.987816,-0.155625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228649,-0.356319,-0.069925
799908127567314666!,talented-ruddy-butterfly,0.010000,-1.338189,1.453847,-0.611912,0.766445,-0.987031,-0.160532,0.502205,-1.552086,0.798704,-1.238819,0.159408,-0.980116,0.186531,-0.280953,-0.053960
799908127567314666!,talented-ruddy-butterfly,0.020000,-1.331024,1.432148,-0.600646,0.749104,-0.984710,-0.174203,0.932516,-2.784677,1.454487,-2.226534,0.309645,-1.750319,0.154487,-0.221106,-0.041299
799908127567314666!,talented-ruddy-butterfly,0.030000,-1.319794,1.399361,-0.583341,0.722873,-0.980859,-0.194721,1.314979,-3.765886,2.005804,-3.013823,0.465869,-2.346696,0.127836,-0.171909,-0.031241
799908127567314666!,talented-ruddy-butterfly,0.040000,-1.304923,1.357754,-0.560924,0.689573,-0.975389,-0.220492,1.657740,-4.542195,2.472588,-3.634886,0.632219,-2.796740,0.104120,-0.130360,-0.023221
799908127567314666!,talented-ruddy-butterfly,0.050000,-1.286805,1.309211,-0.534192,0.650748,-0.968205,-0.250159,1.961117,-5.146561,2.864668,-4.113817,0.806752,-3.122415,0.082211,-0.094660,-0.016790
799908127567314666!,talented-ruddy-butterfly,0.060000,-1.265849,1.255335,-0.503870,0.607733,-0.959248,-0.282565,2.222991,-5.604024,3.187520,-4.469145,0.984556,-3.342354,0.061751,-0.063780,-0.011606
799908127567314666!,talented-ruddy-butterfly,0.070000,-1.242489,1.197512,-0.470642,0.561704,-0.948518,-0.316724,2.441417,-5.935101,3.445251,-4.716485,1.159729,-3.473132,0.042791,-0.037159,-0.007417
799908127567314666!,talented-ruddy-butterfly,0.080000,-1.217176,1.136939,-0.435154,0.513689,-0.936074,-0.351804,2.615845,-6.157811,3.642152,-4.870052,1.326646,-3.529911,0.025560,-0.014492,-0.004035
799908127567314666!,talented-ruddy-butterfly,0.090000,-1.190355,1.074633,-0.397999,0.464573,-0.922026,-0.387128,2.747499,-6.288715,3.783322,-4.943370,1.480722,-3.526647,0.010300,0.004430,-0.001326
799908127567314666!,talented-ruddy-butterfly,0.100000,-1.162445,1.011441,-0.359713,0.415101,-0.906524,-0.422155,2.839273,-6.343321,3.874763,-4.949451,1.618743,-3.476046,-0.002819,0.019822,0.000815
799908127567314666!,talented-ruddy-butterfly,0.110000,-1.133830,0.948061,-0.320765,0.365889,-0.889741,-0.456465,2.895327,-6.336091,3.923116,-4.900675,1.738883,-3.389430,-0.013748,0.031957,0.002474
799908127567314666!,talented-ruddy-butterfly,0.120000,-1.104848,0.885047,-0.281556,0.317430,-0.871864,-0.489747,2.920578,-6.280241,3.935256,-4.808515,1.840549,-3.276605,-0.022559,0.041173,0.003724
799908127567314666!,talented-ruddy-butterfly,0.130000,-1.075785,0.822829,-0.242417,0.270110,-0.853079,-0.521781,2.920200,-6.187518,3.917871,-4.683270,1.924106,-3.145792,-0.029419,0.047855,0.004631
799908127567314666!,talented-ruddy-butterfly,0.140000,-1.046873,0.761724,-0.203615,0.224215,-0.833565,-0.552421,2.899223,-6.068039,3.877127,-4.533879,1.990588,-3.003658,-0.034563,0.052416,0.005257
799908127567314666!,talented-ruddy-butterfly,0.150000,-1.018278,0.701937,-0.165339,0.179927,-0.813479,-0.581594,2.862181,-5.930163,3.818380,-4.367780,2.041488,-2.855443,-0.038255,0.055256,0.005657
799908127567314666!,talented-ruddy-butterfly,0.160000,-0.990133,0.643608,-0.127737,0.137374,-0.792968,-0.609263,2.813098,-5.780689,3.746220,-4.191063,2.078425,-2.705109,-0.040764,0.056750,0.005883
799908127567314666!,talented-ruddy-butterfly,0.170000,-0.962538,0.586819,-0.090920,0.096633,-0.772161,-0.635427,2.755348,-5.624932,3.664390,-4.008532,2.103019,-2.555552,-0.042338,0.057227,0.005977
799908127567314666!,talented-ruddy-butterfly,0.180000,-0.935561,0.531607,-0.054967,0.057736,-0.751172,-0.660107,2.691665,-5.466908,3.575828,-3.823867,2.116788,-2.408808,-0.043197,0.056964,0.005979
799908127567314666!,talented-ruddy-butterfly,0.190000,-0.909248,0.477977,-0.019930,0.020690,-0.730101,-0.683339,2.624193,-5.309540,3.482770,-3.639805,2.121095,-2.266247,-0.043525,0.056184,0.005917
799908127567314666!,talented-ruddy-butterfly,0.200000,-0.883627,0.425908,0.014158,-0.014527,-0.709037,-0.705171,2.554571,-5.154870,3.386865,-3.458318,2.117131,-2.128740,-0.043470,0.055062,0.005818
799908127567314666!,talented-ruddy-butterfly,0.210000,-0.858711,0.375364,0.047273,-0.047948,-0.688057,-0.725657,2.484021,-5.004246,3.289291,-3.280785,2.105916,-1.996797,-0.043148,0.053727,0.005699
799908127567314666!,talented-ruddy-butterfly,0.220000,-0.834503,0.326299,0.079407,-0.079619,-0.667226,-0.744855,2.413432,-4.858492,3.190867,-3.108126,2.088317,-1.870672,-0.042646,0.052277,0.005576
799908127567314666!,talented-ruddy-butterfly,0.230000,-0.810999,0.278661,0.110553,-0.109593,-0.646606,-0.762824,2.343435,-4.718039,3.092142,-2.940925,2.065071,-1.750451,-0.042030,0.050778,0.005458
799908127567314666!,talented-ruddy-butterfly,0.240000,-0.788191,0.232396,0.140712,-0.137929,-0.626248,-0.779624,2.274467,-4.583042,2.993475,-2.779520,2.036808,-1.636103,-0.041345,0.049277,0.005352
799908127567314666!,talented-ruddy-butterfly,0.250000,-0.766064,0.187447,0.169886,-0.164685,-0.606199,-0.795313,2.206822,-4.453462,2.895093,-2.624071,2.004069,-1.527529,-0.040624,0.047803,0.005262
799908127567314666!,talented-ruddy-butterfly,0.260000,-0.744604,0.143762,0.198081,-0.189923,-0.586501,-0.809949,2.140689,-4.329131,2.797136,-2.474621,1.967330,-1.424584,-0.039891,0.046375,0.005190
799908127567314666!,talented-ruddy-butterfly,0.270000,-0.723794,0.101289,0.225300,-0.213703,-0.567190,-0.823587,2.076182,-4.209803,2.699690,-2.331127,1.927014,-1.327102,-0.039159,0.045003,0.005138
799908127567314666!,talented-ruddy-butterfly,0.280000,-0.703616,0.059979,0.251552,-0.236085,-0.548300,-0.836281,2.013363,-4.095183,2.602812,-2.193492,1.883501,-1.234901,-0.038438,0.043690,0.005104
799908127567314666!,talented-ruddy-butterfly,0.290000,-0.684051,0.019785,0.276843,-0.257129,-0.529860,-0.848085,1.952256,-3.984960,2.506542,-2.061585,1.837140,-1.147795,-0.037734,0.042437,0.005088
