ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
693674500402194231!,thoughtful-zippy-butterfly,0.000000,-1.251297,0.547499,0.112886,-0.915035,0.248615,-0.433810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.107699,-0.113516,0.108483,0.280435
693674500402194231!,thoughtful-zippy-butterfly,0.010000,-1.245660,0.551195,0.114529,-0.915053,0.249133,-0.433512,1.126558,0.737641,0.327878,-0.003267,0.103468,0.059461,-0.027128,-0.044650,0.062290,0.157891
693674500402194231!,thoughtful-zippy-butterfly,0.020000,-1.231527,0.559880,0.119124,-0.915160,0.250494,-0.432727,1.699736,0.998423,0.590485,-0.017286,0.168599,0.097597,0.008335,-0.013819,0.041154,0.101649
693674500402194231!,thoughtful-zippy-butterfly,0.030000,-1.212923,0.570119,0.126178,-0.915415,0.252411,-0.431612,2.019197,1.049673,0.818753,-0.032441,0.214238,0.125288,0.023840,0.000088,0.031095,0.074913
693674500402194231!,thoughtful-zippy-butterfly,0.040000,-1.191730,0.580418,0.135418,-0.915804,0.254729,-0.430248,2.216550,1.012039,1.026308,-0.043705,0.248852,0.147333,0.030548,0.006451,0.025974,0.061441
693674500402194231!,thoughtful-zippy-butterfly,0.050000,-1.168877,0.590159,0.146669,-0.916273,0.257360,-0.428679,2.350529,0.939698,1.219325,-0.048167,0.276342,0.165903,0.033427,0.009454,0.023062,0.053987
693674500402194231!,thoughtful-zippy-butterfly,0.060000,-1.144869,0.599115,0.159802,-0.916746,0.260240,-0.426937,2.447475,0.857038,1.400611,-0.043976,0.298581,0.182000,0.034681,0.010965,0.021141,0.049306
693674500402194231!,thoughtful-zippy-butterfly,0.070000,-1.120016,0.607239,0.174707,-0.917128,0.263321,-0.425043,2.519188,0.775142,1.571395,-0.029867,0.316547,0.196106,0.035279,0.011816,0.019668,0.045935
693674500402194231!,thoughtful-zippy-butterfly,0.080000,-1.094546,0.614563,0.191279,-0.917316,0.266565,-0.423017,2.570943,0.699123,1.732128,-0.004960,0.330825,0.208470,0.035640,0.012378,0.018404,0.043210
693674500402194231!,thoughtful-zippy-butterfly,0.090000,-1.068654,0.621170,0.209401,-0.917198,0.269933,-0.420875,2.605144,0.631352,1.882881,0.031305,0.341851,0.219250,0.035932,0.012812,0.017243,0.040831
693674500402194231!,thoughtful-zippy-butterfly,0.100000,-1.042507,0.627153,0.228970,-0.916657,0.273396,-0.418634,2.622871,0.572952,2.023452,0.079273,0.349972,0.228555,0.036213,0.013188,0.016143,0.038652
693674500402194231!,thoughtful-zippy-butterfly,0.110000,-1.016265,0.632608,0.249881,-0.915576,0.276925,-0.416308,2.624645,0.524416,2.153476,0.139082,0.355497,0.236475,0.036494,0.013532,0.015086,0.036603
693674500402194231!,thoughtful-zippy-butterfly,0.120000,-0.990086,0.637636,0.272028,-0.913838,0.280498,-0.413909,2.610772,0.485885,2.272464,0.210674,0.358720,0.243097,0.036763,0.013853,0.014066,0.034646
693674500402194231!,thoughtful-zippy-butterfly,0.130000,-0.964122,0.642334,0.295300,-0.911325,0.284092,-0.411451,2.581500,0.457266,2.379844,0.293801,0.359919,0.248511,0.037001,0.014153,0.013083,0.032755
693674500402194231!,thoughtful-zippy-butterfly,0.140000,-0.938525,0.646799,0.319580,-0.907926,0.287688,-0.408944,2.537094,0.438289,2.474983,0.388028,0.359367,0.252811,0.037185,0.014427,0.012136,0.030914
693674500402194231!,thoughtful-zippy-butterfly,0.150000,-0.913446,0.651123,0.344746,-0.903532,0.291272,-0.406400,2.477874,0.428520,2.557213,0.492730,0.357325,0.256100,0.037293,0.014672,0.011226,0.029108
693674500402194231!,thoughtful-zippy-butterfly,0.160000,-0.889031,0.655394,0.370667,-0.898042,0.294829,-0.403827,2.404224,0.427370,2.625860,0.607097,0.354046,0.258484,0.037306,0.014880,0.010352,0.027327
693674500402194231!,thoughtful-zippy-butterfly,0.170000,-0.865423,0.659691,0.397206,-0.891364,0.298348,-0.401234,2.316615,0.434107,2.680266,0.730135,0.349771,0.260081,0.037207,0.015046,0.009513,0.025563
693674500402194231!,thoughtful-zippy-butterfly,0.180000,-0.842761,0.664087,0.424218,-0.883416,0.301820,-0.398628,2.215616,0.447864,2.719823,0.860670,0.344737,0.261016,0.036983,0.015165,0.008705,0.023807
693674500402194231!,thoughtful-zippy-butterfly,0.190000,-0.821177,0.668647,0.451552,-0.874130,0.305239,-0.396017,2.101897,0.467645,2.743999,0.997354,0.339171,0.261424,0.036626,0.015229,0.007926,0.022057
693674500402194231!,thoughtful-zippy-butterfly,0.200000,-0.800798,0.673422,0.479053,-0.863452,0.308600,-0.393403,1.976232,0.492331,2.752375,1.138674,0.333289,0.261444,0.036130,0.015235,0.007171,0.020313
693674500402194231!,thoughtful-zippy-butterfly,0.210000,-0.781742,0.678454,0.506561,-0.851343,0.311901,-0.390791,1.839514,0.520700,2.744669,1.282967,0.327299,0.261226,0.035495,0.015174,0.006435,0.018581
693674500402194231!,thoughtful-zippy-butterfly,0.220000,-0.764116,0.683771,0.533913,-0.837781,0.315142,-0.388182,1.692760,0.551442,2.720778,1.428439,0.321395,0.260922,0.034727,0.015043,0.005715,0.016868
