ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1851834354105338536!,talented-antique-butterfly,0.000000,0.082488,-1.440334,1.053463,-1.679515,0.415110,-0.909771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154450,0.169636,0.263976,-0.223405,0.324277,0.369021
1851834354105338536!,talented-antique-butterfly,0.010000,0.090827,-1.429624,1.060246,-1.675036,0.418240,-0.908336,1.667837,2.138908,1.353623,0.897714,0.625495,0.288007,0.092774,0.123126,0.155842,-0.143144,0.196638,0.259551
1851834354105338536!,talented-antique-butterfly,0.020000,0.112843,-1.400761,1.077791,-1.663204,0.426211,-0.904624,2.737230,3.631186,2.149881,1.471625,0.967015,0.455606,0.051253,0.090682,0.083969,-0.088780,0.111453,0.184404
1851834354105338536!,talented-antique-butterfly,0.030000,0.143626,-1.359200,1.101412,-1.646684,0.436643,-0.899635,3.419047,4.670736,2.567083,1.832319,1.117476,0.542374,0.022723,0.066906,0.035610,-0.050957,0.053695,0.130735
1851834354105338536!,talented-antique-butterfly,0.040000,0.179960,-1.308887,1.127914,-1.627295,0.447929,-0.894069,3.846085,5.375152,2.726987,2.043414,1.138776,0.570527,0.002917,0.049007,0.003021,-0.024264,0.014347,0.091581
1851834354105338536!,talented-antique-butterfly,0.050000,0.219717,-1.252790,1.155133,-1.606339,0.458978,-0.888448,4.104675,5.824137,2.714513,2.146057,1.073163,0.554403,-0.010856,0.035403,-0.018729,-0.005357,-0.012291,0.062846
1851834354105338536!,talented-antique-butterfly,0.060000,0.261484,-1.193200,1.181636,-1.584763,0.469063,-0.883165,4.251930,6.076418,2.589485,2.169762,0.949852,0.504482,-0.020383,0.025084,-0.032899,0.007962,-0.029976,0.041903
1851834354105338536!,talented-antique-butterfly,0.070000,0.304341,-1.131881,1.206521,-1.563239,0.477723,-0.878510,4.325866,6.177684,2.394083,2.137380,0.789109,0.429108,-0.026904,0.017324,-0.041711,0.017222,-0.041279,0.026912
1851834354105338536!,talented-antique-butterfly,0.080000,0.347696,-1.070146,1.229251,-1.542227,0.484665,-0.874700,4.351793,6.164383,2.157783,2.067331,0.604877,0.335158,-0.031322,0.011553,-0.046732,0.023546,-0.048026,0.016485
1851834354105338536!,talented-antique-butterfly,0.090000,0.391161,-1.008979,1.249523,-1.522023,0.489704,-0.871889,4.346145,6.065904,1.900858,1.974750,0.406566,0.228351,-0.034305,0.007301,-0.049080,0.027780,-0.051536,0.009541
1851834354105338536!,talented-antique-butterfly,0.100000,0.434474,-0.949107,1.267202,-1.502790,0.492729,-0.870183,4.319014,5.906004,1.636890,1.872152,0.200328,0.113433,-0.036359,0.004182,-0.049562,0.030566,-0.052768,0.005230
1851834354105338536!,talented-antique-butterfly,0.110000,0.477447,-0.891045,1.282256,-1.484579,0.493678,-0.869645,4.275904,5.703961,1.374607,1.769913,-0.010000,-0.005677,-0.037863,0.001882,-0.048754,0.032395,-0.052419,0.002896
