ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1829327140167650319!,talented-antique-butterfly,0.000000,-1.251297,0.547499,-0.360886,0.092341,-0.423992,-0.905666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.446375,-0.007130,0.234073,-0.324601,0.252953,-0.255581
1829327140167650319!,talented-antique-butterfly,0.010000,-1.242742,0.544909,-0.352194,0.090020,-0.419610,-0.907705,1.709842,-0.517129,1.737304,-0.463366,0.876541,-0.405204,0.337207,-0.009441,0.179913,-0.243988,0.193511,-0.198431
1829327140167650319!,talented-antique-butterfly,0.020000,-1.219307,0.537531,-0.328252,0.083636,-0.407463,-0.913222,2.976445,-0.957011,3.050216,-0.812190,1.553819,-0.693285,0.253832,-0.010624,0.137755,-0.182531,0.147386,-0.154271
1829327140167650319!,talented-antique-butterfly,0.030000,-1.184868,0.526096,-0.292786,0.074221,-0.389300,-0.921111,3.910103,-1.327994,4.041298,-1.068992,2.079126,-0.878726,0.188884,-0.011073,0.104361,-0.134763,0.110963,-0.119391
1829327140167650319!,talented-antique-butterfly,0.040000,-1.142356,0.511249,-0.248645,0.062606,-0.366477,-0.930427,4.588674,-1.637994,4.782790,-1.251310,2.484515,-0.978601,0.137679,-0.011044,0.077679,-0.097208,0.081951,-0.091429
1829327140167650319!,talented-antique-butterfly,0.050000,-1.094041,0.493562,-0.198061,0.049467,-0.340076,-0.940398,5.069195,-1.894839,5.327528,-1.373643,2.792925,-1.010006,0.097139,-0.010696,0.056338,-0.067578,0.058821,-0.068841
1829327140167650319!,talented-antique-butterfly,0.060000,-1.041688,0.473528,-0.142804,0.035341,-0.310983,-0.950416,5.395185,-2.106136,5.715825,-1.448385,3.021844,-0.988769,0.065119,-0.010134,0.039349,-0.044278,0.040472,-0.050557
1829327140167650319!,talented-antique-butterfly,0.070000,-0.986679,0.451567,-0.084285,0.020654,-0.279924,-0.960022,5.600839,-2.279011,5.979431,-1.486187,3.185325,-0.928780,0.040012,-0.009426,0.025939,-0.026112,0.026050,-0.035783
1829327140167650319!,talented-antique-butterfly,0.080000,-0.930085,0.428031,-0.023629,0.005731,-0.247500,-0.968888,5.713504,-2.419863,6.143872,-1.496089,3.295068,-0.841716,0.020542,-0.008616,0.015473,-0.012128,0.014853,-0.023886
1829327140167650319!,talented-antique-butterfly,0.090000,-0.872734,0.403212,0.038270,-0.009185,-0.214202,-0.976789,5.755185,-2.534206,6.229873,-1.485599,3.361003,-0.737040,0.005652,-0.007737,0.007414,-0.001538,0.006288,-0.014339
1829327140167650319!,talented-antique-butterfly,0.100000,-0.815252,0.377358,0.100705,-0.023920,-0.180430,-0.983588,5.743516,-2.626607,6.254263,-1.460776,3.391609,-0.622160,-0.005548,-0.006811,0.001303,0.006318,-0.000147,-0.006698
1829327140167650319!,talented-antique-butterfly,0.110000,-0.758104,0.350671,0.163124,-0.038353,-0.146505,-0.989210,5.692526,-2.700703,6.230668,-1.426355,3.394090,-0.502675,-0.013806,-0.005855,-0.003247,0.011997,-0.004878,-0.000583
1829327140167650319!,talented-antique-butterfly,0.120000,-0.701629,0.323320,0.225102,-0.052406,-0.112678,-0.993632,5.613230,-2.759291,6.170044,-1.385908,3.374521,-0.382671,-0.019746,-0.004885,-0.006556,0.015963,-0.008257,0.004321
1829327140167650319!,talented-antique-butterfly,0.130000,-0.646068,0.295453,0.286309,-0.066034,-0.079146,-0.996863,5.514149,-2.804452,6.081140,-1.342019,3.337970,-0.265017,-0.023879,-0.003911,-0.008885,0.018594,-0.010569,0.008274
1829327140167650319!,talented-antique-butterfly,0.140000,-0.591587,0.267196,0.346498,-0.079210,-0.046057,-0.998939,5.401770,-2.837698,5.970901,-1.296462,3.288628,-0.151625,-0.026612,-0.002944,-0.010443,0.020194,-0.012044,0.011483
1829327140167650319!,talented-antique-butterfly,0.150000,-0.538294,0.238665,0.405480,-0.091924,-0.013523,-0.999909,5.280958,-2.860105,5.844822,-1.250370,3.229922,-0.043684,-0.028271,-0.001994,-0.011393,0.021004,-0.012862,0.014109
1829327140167650319!,talented-antique-butterfly,0.160000,-0.486256,0.209967,0.463121,-0.104174,0.018376,-0.999831,5.155300,-2.872453,5.707247,-1.204393,3.164627,0.058163,-0.029108,-0.001071,-0.011862,0.021212,-0.013164,0.016275
1829327140167650319!,talented-antique-butterfly,0.170000,-0.435506,0.181202,0.519321,-0.115962,0.049586,-0.998770,5.027401,-2.875331,5.561617,-1.158827,3.094965,0.153657,-0.029319,-0.000183,-0.011951,0.020968,-0.013060,0.018073
1829327140167650319!,talented-antique-butterfly,0.180000,-0.386057,0.152464,0.574014,-0.127293,0.080074,-0.996789,4.899120,-2.869240,5.410662,-1.113729,3.022690,0.242819,-0.029054,0.000660,-0.011737,0.020383,-0.012637,0.019567
1829327140167650319!,talented-antique-butterfly,0.190000,-0.337906,0.123843,0.627158,-0.138170,0.109821,-0.993951,4.771761,-2.854657,5.256559,-1.069014,2.949167,0.325851,-0.028430,0.001449,-0.011281,0.019549,-0.011964,0.020806
1829327140167650319!,talented-antique-butterfly,0.200000,-0.291039,0.095424,0.678731,-0.148596,0.138820,-0.990318,4.646217,-2.832086,5.101047,-1.024521,2.875432,0.403069,-0.027536,0.002179,-0.010635,0.018534,-0.011098,0.021822
1829327140167650319!,talented-antique-butterfly,0.210000,-0.245435,0.067286,0.728726,-0.158571,0.167074,-0.985944,4.523085,-2.802091,4.945516,-0.980074,2.802248,0.474857,-0.026443,0.002843,-0.009841,0.017394,-0.010085,0.022639
1829327140167650319!,talented-antique-butterfly,0.220000,-0.201062,0.039502,0.777153,-0.168095,0.194594,-0.980884,4.402753,-2.765300,4.791072,-0.935508,2.730165,0.541628,-0.025209,0.003437,-0.008935,0.016175,-0.008967,0.023275
1829327140167650319!,talented-antique-butterfly,0.230000,-0.157867,0.012130,0.824052,-0.177171,0.221408,-0.975181,4.285470,-2.722355,4.638599,-0.890655,2.659608,0.603845,-0.023882,0.003958,-0.007950,0.014913,-0.007780,0.023746
1829327140167650319!,talented-antique-butterfly,0.240000,-0.115821,-0.014771,0.869446,-0.185795,0.247531,-0.968880,4.171361,-2.674016,4.488763,-0.845459,2.590773,0.661896,-0.022497,0.004406,-0.006912,0.013638,-0.006552,0.024065
