ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
864702528277824826!,talented-antique-butterfly,0.000000,1.382094,0.434754,0.946998,1.335138,0.004833,0.999988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183990,0.084426,0.056678,-0.165253,0.080957,0.029609
864702528277824826!,talented-antique-butterfly,0.010000,1.376529,0.430046,0.945294,1.332286,0.002116,0.999998,-1.112142,-0.938772,-0.341158,-0.570272,-0.542474,0.001148,0.144458,0.066188,0.035455,-0.128004,0.053759,0.016433
864702528277824826!,talented-antique-butterfly,0.020000,1.361207,0.416681,0.940747,1.323992,-0.005308,0.999986,-1.953182,-1.730537,-0.569168,-1.089168,-0.940478,-0.004992,0.114936,0.051723,0.021291,-0.100126,0.035079,0.006240
864702528277824826!,talented-antique-butterfly,0.030000,1.338480,0.396038,0.934293,1.310714,-0.016168,0.999869,-2.593924,-2.394012,-0.723214,-1.567361,-1.229313,-0.019878,0.092181,0.040066,0.011786,-0.078677,0.022094,-0.001535
864702528277824826!,talented-antique-butterfly,0.040000,1.310108,0.369316,0.926540,1.292829,-0.029491,0.999565,-3.082740,-2.945761,-0.829719,-2.010002,-1.433317,-0.042289,0.074118,0.030578,0.005382,-0.061761,0.012968,-0.007311
864702528277824826!,talented-antique-butterfly,0.050000,1.277434,0.337555,0.917873,1.270677,-0.044518,0.999009,-3.453811,-3.400602,-0.906869,-2.419185,-1.570019,-0.069963,0.059385,0.022818,0.001062,-0.048125,0.006495,-0.011399
864702528277824826!,talented-antique-butterfly,0.060000,1.241510,0.301658,0.908519,1.244588,-0.060642,0.998160,-3.732019,-3.771543,-0.967213,-2.795167,-1.652414,-0.100390,0.047067,0.016472,-0.001853,-0.036917,0.001870,-0.014041
864702528277824826!,talented-antique-butterfly,0.070000,1.203175,0.262407,0.898606,1.214897,-0.077367,0.997003,-3.936038,-4.069854,-1.019327,-3.137203,-1.690449,-0.131177,0.036535,0.011298,-0.003823,-0.027545,-0.001464,-0.015442
864702528277824826!,talented-antique-butterfly,0.080000,1.163103,0.220481,0.888187,1.181950,-0.094286,0.995545,-4.080342,-4.305160,-1.068962,-3.444107,-1.692009,-0.160246,0.027348,0.007107,-0.005176,-0.019582,-0.003903,-0.015791
864702528277824826!,talented-antique-butterfly,0.090000,1.121839,0.176471,0.877272,1.146103,-0.111064,0.993813,-4.176383,-4.485609,-1.119769,-3.714649,-1.663504,-0.185905,0.019192,0.003741,-0.006144,-0.012714,-0.005737,-0.015265
864702528277824826!,talented-antique-butterfly,0.100000,1.079829,0.130893,0.865841,1.107729,-0.127423,0.991849,-4.233325,-4.618079,-1.173803,-3.947853,-1.610250,-0.206868,0.011851,0.001064,-0.006894,-0.006713,-0.007177,-0.014040
864702528277824826!,talented-antique-butterfly,0.110000,1.037434,0.084198,0.853859,1.067204,-0.143133,0.989703,-4.258538,-4.708404,-1.231927,-4.143191,-1.536719,-0.222244,0.005177,-0.001041,-0.007543,-0.001410,-0.008375,-0.012284
864702528277824826!,talented-antique-butterfly,0.120000,0.994950,0.036786,0.841291,1.024910,-0.158007,0.987438,-4.257951,-4.761604,-1.294134,-4.300711,-1.446723,-0.231501,-0.000918,-0.002674,-0.008163,0.003309,-0.009434,-0.010155
864702528277824826!,talented-antique-butterfly,0.130000,0.952624,-0.010991,0.828101,0.981226,-0.171892,0.985116,-4.236331,-4.782088,-1.359831,-4.421088,-1.343544,-0.234433,-0.006484,-0.003922,-0.008793,0.007522,-0.010415,-0.007802
