ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
526466076598467497!,rebel-mauve-beetle,0.000000,-1.724750,-1.986204,-0.732620,-1.860986,0.000000,0.000000,0.000000,0.000000,0.684365,2.717382,-2.538696
526466076598467497!,rebel-mauve-beetle,0.010000,-1.745222,-1.963712,-0.751312,-1.853518,-4.069549,4.512908,-3.737157,1.514833,0.007986,0.116864,-0.045726
526466076598467497!,rebel-mauve-beetle,0.020000,-1.785248,-1.916436,-0.788322,-1.838083,-3.930207,4.939827,-3.665520,1.572079,-0.019999,0.006545,0.057937
526466076598467497!,rebel-mauve-beetle,0.030000,-1.822945,-1.865885,-0.823890,-1.822417,-3.608119,5.166026,-3.451235,1.560256,-0.019880,0.003708,0.058119
526466076598467497!,rebel-mauve-beetle,0.040000,-1.857365,-1.813223,-0.857385,-1.806901,-3.276590,5.361139,-3.252454,1.543307,-0.018526,0.005660,0.053744
526466076598467497!,rebel-mauve-beetle,0.050000,-1.888453,-1.758717,-0.888993,-1.791561,-2.943749,5.533426,-3.075440,1.526067,-0.017104,0.007839,0.049125
526466076598467497!,rebel-mauve-beetle,0.060000,-1.916203,-1.702592,-0.918930,-1.776392,-2.611036,5.683427,-2.919842,1.510439,-0.015647,0.010021,0.044402
526466076598467497!,rebel-mauve-beetle,0.070000,-1.940624,-1.645071,-0.947410,-1.761367,-2.280023,5.811064,-2.785040,1.498026,-0.014139,0.012190,0.039529
526466076598467497!,rebel-mauve-beetle,0.080000,-1.961743,-1.586378,-0.974637,-1.746449,-1.952693,5.916112,-2.670394,1.490261,-0.012566,0.014332,0.034471
526466076598467497!,rebel-mauve-beetle,0.090000,-1.979609,-1.526741,-1.000814,-1.731581,-1.631384,5.998341,-2.575209,1.488412,-0.010923,0.016430,0.029212
526466076598467497!,rebel-mauve-beetle,0.100000,-1.994300,-1.466389,-1.026134,-1.716697,-1.318697,6.057619,-2.498684,1.493557,-0.009211,0.018457,0.023763
526466076598467497!,rebel-mauve-beetle,0.110000,-2.005920,-1.405552,-1.050784,-1.701720,-1.017393,6.094008,-2.439866,1.506577,-0.007438,0.020382,0.018153
526466076598467497!,rebel-mauve-beetle,0.120000,-2.014604,-1.344459,-1.074942,-1.686564,-0.730265,6.107833,-2.397611,1.528132,-0.005620,0.022170,0.012436
526466076598467497!,rebel-mauve-beetle,0.130000,-2.020519,-1.283340,-1.098774,-1.671136,-0.460018,6.099734,-2.370546,1.558637,-0.003778,0.023786,0.006680
526466076598467497!,rebel-mauve-beetle,0.140000,-2.023856,-1.222412,-1.122428,-1.655341,-0.209153,6.070690,-2.357122,1.598281,-0.001938,0.025191,0.000971
526466076598467497!,rebel-mauve-beetle,0.150000,-2.024827,-1.161880,-1.146035,-1.639086,0.020159,6.022023,-2.355586,1.647006,-0.000131,0.026349,-0.004594
526466076598467497!,rebel-mauve-beetle,0.160000,-2.023666,-1.101935,-1.169708,-1.622277,0.226179,5.955376,-2.364000,1.704511,0.001610,0.027227,-0.009911
526466076598467497!,rebel-mauve-beetle,0.170000,-2.020621,-1.042750,-1.193537,-1.604827,0.407675,5.872667,-2.380279,1.770253,0.003253,0.027795,-0.014881
526466076598467497!,rebel-mauve-beetle,0.180000,-2.015932,-0.984479,-1.217577,-1.586665,0.563873,5.775970,-2.402324,1.843497,0.004771,0.028045,-0.019418
526466076598467497!,rebel-mauve-beetle,0.190000,-2.009850,-0.927251,-1.241870,-1.567724,0.694618,5.667555,-2.427970,1.923311,0.006133,0.027956,-0.023432
526466076598467497!,rebel-mauve-beetle,0.200000,-2.002623,-0.871171,-1.266435,-1.547948,0.800319,5.549728,-2.455058,2.008577,0.007318,0.027522,-0.026856
