ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
624849266780952698!,rebel-wine-beetle,0.000000,0.708567,-0.932968,0.555777,-1.921227,0.000000,0.000000,0.000000,0.000000,-0.082879,-0.122869,-0.058812,0.063759
624849266780952698!,rebel-wine-beetle,0.010000,0.706956,-0.931632,0.558240,-1.920512,-0.321215,0.265570,0.492592,0.143183,-0.074322,-0.120789,-0.066415,0.057022
624849266780952698!,rebel-wine-beetle,0.020000,0.702428,-0.927691,0.565767,-1.918309,-0.584528,0.518585,1.011689,0.298377,-0.066252,-0.116855,-0.071041,0.050698
624849266780952698!,rebel-wine-beetle,0.030000,0.695505,-0.921355,0.578549,-1.914492,-0.799965,0.741670,1.541731,0.465903,-0.058411,-0.111792,-0.073937,0.044571
624849266780952698!,rebel-wine-beetle,0.040000,0.686636,-0.912984,0.596654,-1.908927,-0.973109,0.923167,2.073053,0.647953,-0.050660,-0.106124,-0.075944,0.038524
624849266780952698!,rebel-wine-beetle,0.050000,0.676232,-0.903028,0.620071,-1.901450,-1.106184,1.056162,2.599525,0.847716,-0.042935,-0.100193,-0.077581,0.032501
624849266780952698!,rebel-wine-beetle,0.060000,0.664697,-0.891990,0.648734,-1.891863,-1.199005,1.137679,3.116800,1.068773,-0.035215,-0.094186,-0.079116,0.026483
624849266780952698!,rebel-wine-beetle,0.070000,0.652446,-0.880384,0.682537,-1.879932,-1.249813,1.168027,3.621015,1.314663,-0.027503,-0.088173,-0.080632,0.020471
624849266780952698!,rebel-wine-beetle,0.080000,0.639915,-0.868709,0.721335,-1.865389,-1.256028,1.150312,4.107891,1.588497,-0.019817,-0.082137,-0.082086,0.014481
624849266780952698!,rebel-wine-beetle,0.090000,0.627570,-0.857418,0.764932,-1.847939,-1.214908,1.090068,4.572191,1.892603,-0.012178,-0.075999,-0.083354,0.008529
624849266780952698!,rebel-wine-beetle,0.100000,0.615903,-0.846899,0.813074,-1.827268,-1.124158,0.994974,5.007490,2.228169,-0.004608,-0.069649,-0.084265,0.002635
624849266780952698!,rebel-wine-beetle,0.110000,0.605425,-0.837453,0.865437,-1.803058,-0.982488,0.874581,5.406215,2.594891,0.002872,-0.062961,-0.084632,-0.003184
624849266780952698!,rebel-wine-beetle,0.120000,0.596654,-0.829273,0.921613,-1.775001,-0.790152,0.740001,5.759922,2.990657,0.010241,-0.055813,-0.084272,-0.008907
624849266780952698!,rebel-wine-beetle,0.130000,0.590096,-0.822436,0.981108,-1.742822,-0.549426,0.603486,6.059782,3.411306,0.017472,-0.048107,-0.083027,-0.014514
624849266780952698!,rebel-wine-beetle,0.140000,0.586225,-0.816888,1.043335,-1.706298,-0.264995,0.477871,6.297232,3.850513,0.024532,-0.039785,-0.080781,-0.019976
624849266780952698!,rebel-wine-beetle,0.150000,0.585454,-0.812442,1.107625,-1.665283,0.055816,0.375865,6.464737,4.299871,0.031376,-0.030841,-0.077476,-0.025259
624849266780952698!,rebel-wine-beetle,0.160000,0.588110,-0.808785,1.173234,-1.619729,0.403052,0.309214,6.556587,4.749193,0.037943,-0.021341,-0.073119,-0.030314
624849266780952698!,rebel-wine-beetle,0.170000,0.594357,-0.805526,1.239312,-1.569747,0.764911,0.287867,6.570003,5.187004,0.044143,-0.011405,-0.067759,-0.035073
624849266780952698!,rebel-wine-beetle,0.180000,0.604202,-0.802218,1.305007,-1.515571,1.128193,0.318990,6.505170,5.601380,0.049880,-0.001212,-0.061512,-0.039462
624849266780952698!,rebel-wine-beetle,0.190000,0.617545,-0.798351,1.369544,-1.457515,1.478690,0.406351,6.364967,5.980799,0.055071,0.009002,-0.054582,-0.043419
624849266780952698!,rebel-wine-beetle,0.200000,0.634186,-0.793367,1.432233,-1.395962,1.802099,0.550145,6.155042,6.314965,0.059647,0.018948,-0.047257,-0.046893
624849266780952698!,rebel-wine-beetle,0.210000,0.653799,-0.786719,1.492452,-1.331385,2.085495,0.747115,5.883851,6.595661,0.063539,0.028318,-0.039854,-0.049836
624849266780952698!,rebel-wine-beetle,0.220000,0.675946,-0.777905,1.549671,-1.264326,2.318380,0.990941,5.562085,6.817390,0.066691,0.036809,-0.032694,-0.052205
624849266780952698!,rebel-wine-beetle,0.230000,0.700099,-0.766494,1.603463,-1.195369,2.493471,1.272930,5.201853,6.977740,0.069061,0.044157,-0.026068,-0.053973
624849266780952698!,rebel-wine-beetle,0.240000,0.725672,-0.752149,1.653517,-1.125114,2.607113,1.582909,4.815737,7.077418,0.070630,0.050159,-0.020216,-0.055126
624849266780952698!,rebel-wine-beetle,0.250000,0.752057,-0.734638,1.699642,-1.054143,2.659278,1.910186,4.415891,7.119943,0.071403,0.054689,-0.015303,-0.055672
624849266780952698!,rebel-wine-beetle,0.260000,0.778663,-0.713836,1.741759,-0.982994,2.653181,2.244419,4.013278,7.111096,0.071407,0.057709,-0.011415,-0.055632
624849266780952698!,rebel-wine-beetle,0.270000,0.804937,-0.689714,1.779886,-0.912144,2.594620,2.576315,3.617146,7.058212,0.070694,0.059258,-0.008562,-0.055045
624849266780952698!,rebel-wine-beetle,0.280000,0.830396,-0.662331,1.814124,-0.841995,2.491166,2.898066,3.234746,6.969436,0.069331,0.059444,-0.006683,-0.053965
624849266780952698!,rebel-wine-beetle,0.290000,0.854632,-0.631815,1.844635,-0.772867,2.351327,3.203549,2.871296,6.853046,0.067398,0.058427,-0.005671,-0.052451
624849266780952698!,rebel-wine-beetle,0.300000,0.877327,-0.598347,1.871623,-0.705002,2.183808,3.488293,2.530136,6.716949,0.064983,0.056392,-0.005393,-0.050571
624849266780952698!,rebel-wine-beetle,0.310000,0.898243,-0.562147,1.895319,-0.638565,1.996898,3.749409,2.212937,6.568199,0.062176,0.053537,-0.005700,-0.048392
624849266780952698!,rebel-wine-beetle,0.320000,0.917224,-0.523455,1.915963,-0.573659,1.798067,3.985239,1.920101,6.412945,0.059066,0.050052,-0.006455,-0.045983
