ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1053104630145457991!,thoughtful-antique-butterfly,0.000000,0.884996,2.533285,0.793341,0.535386,0.477720,0.147594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023837,-0.006387,-0.046317,0.026705,-0.051606,-0.023854
1053104630145457991!,thoughtful-antique-butterfly,0.010000,0.885079,2.531573,0.794343,0.533632,0.478104,0.146342,0.016567,-0.341957,0.199509,-0.350265,0.076457,-0.249788,-0.023432,-0.008531,-0.043241,0.026825,-0.048763,-0.026003
1053104630145457991!,thoughtful-antique-butterfly,0.020000,0.885179,2.526504,0.797279,0.528436,0.479223,0.142638,0.002854,-0.671592,0.385985,-0.688447,0.146032,-0.490628,-0.023052,-0.009899,-0.040977,0.026768,-0.046622,-0.027265
1053104630145457991!,thoughtful-antique-butterfly,0.030000,0.885038,2.518174,0.802006,0.519898,0.480990,0.136559,-0.032481,-0.993728,0.556618,-1.018206,0.205633,-0.724285,-0.022699,-0.010796,-0.039222,0.026614,-0.044926,-0.027991
1053104630145457991!,thoughtful-antique-butterfly,0.040000,0.884459,2.506635,0.808353,0.508083,0.483294,0.128167,-0.084725,-1.312013,0.708609,-1.342224,0.252446,-0.951927,-0.022356,-0.011354,-0.037807,0.026378,-0.043521,-0.028320
1053104630145457991!,thoughtful-antique-butterfly,0.050000,0.883288,2.491908,0.816123,0.493036,0.485994,0.117517,-0.150695,-1.629031,0.839214,-1.662293,0.283908,-1.174108,-0.021997,-0.011630,-0.036625,0.026051,-0.042304,-0.028305
1053104630145457991!,thoughtful-antique-butterfly,0.060000,0.881401,2.473993,0.825089,0.474786,0.488924,0.104660,-0.227924,-1.946291,0.945754,-1.979351,0.297712,-1.390767,-0.021596,-0.011643,-0.035597,0.025608,-0.041194,-0.027948
1053104630145457991!,thoughtful-antique-butterfly,0.070000,0.878698,2.452900,0.834989,0.453378,0.491894,0.089667,-0.314204,-2.264217,1.025728,-2.293507,0.291893,-1.601267,-0.021125,-0.011390,-0.034668,0.025022,-0.040130,-0.027229
1053104630145457991!,thoughtful-antique-butterfly,0.080000,0.875103,2.428648,0.845537,0.428866,0.494698,0.072618,-0.407299,-2.582124,1.076865,-2.604068,0.264875,-1.804407,-0.020561,-0.010863,-0.033792,0.024264,-0.039062,-0.026118
1053104630145457991!,thoughtful-antique-butterfly,0.090000,0.870561,2.401240,0.856435,0.401290,0.497119,0.053595,-0.504772,-2.898264,1.097120,-2.909578,0.215453,-1.998445,-0.019887,-0.010059,-0.032929,0.023315,-0.037945,-0.024599
1053104630145457991!,thoughtful-antique-butterfly,0.100000,0.865031,2.370701,0.867371,0.370702,0.498930,0.032691,-0.604138,-3.209883,1.084824,-3.207907,0.142916,-2.181204,-0.019093,-0.008978,-0.032049,0.022163,-0.036747,-0.022661
1053104630145457991!,thoughtful-antique-butterfly,0.110000,0.858509,2.337085,0.878014,0.337180,0.499899,0.010027,-0.702742,-3.513361,1.038849,-3.496376,0.047142,-2.350186,-0.018177,-0.007635,-0.031130,0.020809,-0.035447,-0.020312
1053104630145457991!,thoughtful-antique-butterfly,0.120000,0.851023,2.300492,0.888029,0.300834,0.499797,-0.014247,-0.797949,-3.804407,0.958704,-3.771898,-0.071339,-2.502714,-0.017152,-0.006051,-0.030160,0.019269,-0.034037,-0.017577
1053104630145457991!,thoughtful-antique-butterfly,0.130000,0.842621,2.261064,0.897074,0.261805,0.498401,-0.039955,-0.887325,-4.078328,0.844597,-4.031156,-0.211330,-2.636111,-0.016037,-0.004262,-0.029139,0.017571,-0.032525,-0.014500
1053104630145457991!,thoughtful-antique-butterfly,0.140000,0.833370,2.218993,0.904815,0.220269,0.495504,-0.066898,-0.968684,-4.330350,0.697474,-4.270793,-0.370992,-2.747869,-0.014865,-0.002311,-0.028078,0.015757,-0.030933,-0.011143
1053104630145457991!,thoughtful-antique-butterfly,0.150000,0.823368,2.174516,0.910928,0.176434,0.490921,-0.094849,-1.040162,-4.555949,0.519021,-4.487623,-0.547895,-2.835800,-0.013675,-0.000256,-0.026994,0.013881,-0.029293,-0.007592
1053104630145457991!,thoughtful-antique-butterfly,0.160000,0.812731,2.127916,0.915111,0.130539,0.484492,-0.123562,-1.100378,-4.751181,0.311584,-4.678808,-0.739134,-2.898177,-0.012513,0.001839,-0.025914,0.012006,-0.027648,-0.003940
1053104630145457991!,thoughtful-antique-butterfly,0.170000,0.801593,2.079508,0.917089,0.082846,0.476087,-0.152777,-1.148484,-4.912950,0.078058,-4.842002,-0.941465,-2.933818,-0.011425,0.003911,-0.024868,0.010194,-0.026045,-0.000290
1053104630145457991!,thoughtful-antique-butterfly,0.180000,0.790011,2.029689,0.916610,0.033700,0.465623,-0.182195,-1.184366,-5.039266,-0.178040,-4.975438,-1.151319,-2.942343,-0.010449,0.005910,-0.023895,0.008500,-0.024538,0.003275
1053104630145457991!,thoughtful-antique-butterfly,0.190000,0.778102,1.978811,0.913470,-0.016603,0.453041,-0.211552,-1.208005,-5.129204,-0.453185,-5.077997,-1.365290,-2.923788,-0.009622,0.007778,-0.023021,0.006977,-0.023168,0.006658
1053104630145457991!,thoughtful-antique-butterfly,0.200000,0.765994,1.927225,0.907498,-0.067763,0.438314,-0.240584,-1.219890,-5.182938,-0.743777,-5.149168,-1.580081,-2.878719,-0.008968,0.009472,-0.022271,0.005665,-0.021972,0.009784
1053104630145457991!,thoughtful-antique-butterfly,0.210000,0.753807,1.875282,0.898558,-0.119473,0.421451,-0.269034,-1.220881,-5.201661,-1.046267,-5.188990,-1.792597,-2.808162,-0.008499,0.010965,-0.021664,0.004587,-0.020978,0.012599
1053104630145457991!,thoughtful-antique-butterfly,0.220000,0.741652,1.823320,0.886549,-0.171425,0.402486,-0.296657,-1.212035,-5.187410,-1.357266,-5.197959,-2.000021,-2.713504,-0.008216,0.012246,-0.021215,0.003752,-0.020201,0.015072
1053104630145457991!,thoughtful-antique-butterfly,0.230000,0.729626,1.771652,0.871400,-0.223317,0.381482,-0.323220,-1.194462,-5.142879,-1.673636,-5.176932,-2.199859,-2.596391,-0.008110,0.013314,-0.020927,0.003155,-0.019649,0.017191
1053104630145457991!,thoughtful-antique-butterfly,0.240000,0.717817,1.720566,0.853072,-0.274855,0.358526,-0.348509,-1.169243,-5.071186,-1.992519,-5.126990,-2.389927,-2.458619,-0.008164,0.014181,-0.020801,0.002779,-0.019316,0.018964
1053104630145457991!,thoughtful-antique-butterfly,0.250000,0.706305,1.670315,0.831553,-0.325759,0.333726,-0.372327,-1.137325,-4.975689,-2.311358,-5.049357,-2.568343,-2.302071,-0.008356,0.014866,-0.020827,0.002600,-0.019190,0.020408
1053104630145457991!,thoughtful-antique-butterfly,0.260000,0.695158,1.621121,0.806854,-0.375758,0.307205,-0.394494,-1.099481,-4.859817,-2.627874,-4.945308,-2.733492,-2.128659,-0.008658,0.015390,-0.020992,0.002590,-0.019252,0.021553
1053104630145457991!,thoughtful-antique-butterfly,0.270000,0.684440,1.573168,0.779009,-0.424595,0.279104,-0.414851,-1.056286,-4.726941,-2.940043,-4.816114,-2.883990,-1.940293,-0.009046,0.015778,-0.021281,0.002719,-0.019478,0.022429
1053104630145457991!,thoughtful-antique-butterfly,0.280000,0.674203,1.526612,0.748070,-0.472023,0.249575,-0.433258,-1.008110,-4.580290,-3.246059,-4.663002,-3.018663,-1.738878,-0.009495,0.016052,-0.021675,0.002955,-0.019843,0.023071
1053104630145457991!,thoughtful-antique-butterfly,0.290000,0.664422,1.481584,0.714110,-0.517798,0.218784,-0.449593,-0.955028,-4.422829,-3.544321,-4.487178,-3.136621,-1.526363,-0.009980,0.016235,-0.022154,0.003273,-0.020322,0.023513
1053104630145457991!,thoughtful-antique-butterfly,0.300000,0.655169,1.438177,0.677214,-0.561702,0.186901,-0.463754,-0.897127,-4.257352,-3.833353,-4.289717,-3.237024,-1.304578,-0.010483,0.016345,-0.022701,0.003646,-0.020890,0.023784
1053104630145457991!,thoughtful-antique-butterfly,0.310000,0.646508,1.396454,0.637480,-0.603525,0.154106,-0.475659,-0.834385,-4.086426,-4.111785,-4.071632,-3.319185,-1.075364,-0.010986,0.016397,-0.023297,0.004055,-0.021524,0.023913
1053104630145457991!,thoughtful-antique-butterfly,0.320000,0.638496,1.356458,0.595019,-0.643069,0.120582,-0.485242,-0.766702,-3.912410,-4.378331,-3.833879,-3.382571,-0.840561,-0.011475,0.016406,-0.023925,0.004480,-0.022203,0.023922
