ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
2104066638169808854!,great-piquant-bumblebee,0.000000,-2.104684,-0.003336,0.000000,-0.003336,0.000000,0.000000,0.000000,0.000000,0.060983,0.008171
2104066638169808854!,great-piquant-bumblebee,0.010000,-2.098113,-0.003405,0.000000,-0.003405,1.314285,-0.013864,0.000000,-0.013864,0.053095,0.008345
2104066638169808854!,great-piquant-bumblebee,0.020000,-2.079237,-0.003604,0.000000,-0.003604,2.458569,-0.025935,0.000000,-0.025935,0.046034,0.008501
2104066638169808854!,great-piquant-bumblebee,0.030000,-2.049655,-0.003916,0.000000,-0.003916,3.450682,-0.036400,0.000000,-0.036400,0.039718,0.008640
2104066638169808854!,great-piquant-bumblebee,0.040000,-2.010799,-0.004326,0.000000,-0.004326,4.306680,-0.045430,0.000000,-0.045430,0.034073,0.008764
2104066638169808854!,great-piquant-bumblebee,0.050000,-1.963954,-0.004820,0.000000,-0.004820,5.041022,-0.053176,0.000000,-0.053176,0.029033,0.008875
2104066638169808854!,great-piquant-bumblebee,0.060000,-1.910270,-0.005387,0.000000,-0.005387,5.666725,-0.059776,0.000000,-0.059776,0.024536,0.008975
2104066638169808854!,great-piquant-bumblebee,0.070000,-1.850777,-0.006014,0.000000,-0.006014,6.195508,-0.065354,0.000000,-0.065354,0.020528,0.009063
2104066638169808854!,great-piquant-bumblebee,0.080000,-1.786397,-0.006693,0.000000,-0.006693,6.637915,-0.070021,0.000000,-0.070021,0.016960,0.009142
2104066638169808854!,great-piquant-bumblebee,0.090000,-1.717952,-0.007415,0.000000,-0.007415,7.003439,-0.073877,0.000000,-0.073877,0.013789,0.009212
2104066638169808854!,great-piquant-bumblebee,0.100000,-1.646180,-0.008172,0.000000,-0.008172,7.300616,-0.077012,0.000000,-0.077012,0.010974,0.009274
2104066638169808854!,great-piquant-bumblebee,0.110000,-1.571738,-0.008958,0.000000,-0.008958,7.537128,-0.079507,0.000000,-0.079507,0.008480,0.009329
2104066638169808854!,great-piquant-bumblebee,0.120000,-1.495213,-0.009765,0.000000,-0.009765,7.719880,-0.081435,0.000000,-0.081435,0.006273,0.009377
2104066638169808854!,great-piquant-bumblebee,0.130000,-1.417135,-0.010589,0.000000,-0.010589,7.855083,-0.082861,0.000000,-0.082861,0.004326,0.009420
2104066638169808854!,great-piquant-bumblebee,0.140000,-1.337960,-0.011424,0.000000,-0.011424,7.948321,-0.083844,0.000000,-0.083844,0.002612,0.009458
2104066638169808854!,great-piquant-bumblebee,0.150000,-1.258090,-0.012266,0.000000,-0.012266,8.004609,-0.084438,0.000000,-0.084438,0.001106,0.009491
2104066638169808854!,great-piquant-bumblebee,0.160000,-1.177876,-0.013112,0.000000,-0.013112,8.028448,-0.084690,0.000000,-0.084690,-0.000212,0.009520
2104066638169808854!,great-piquant-bumblebee,0.170000,-1.097624,-0.013959,0.000000,-0.013959,8.023876,-0.084641,0.000000,-0.084641,-0.001363,0.009546
2104066638169808854!,great-piquant-bumblebee,0.180000,-1.017603,-0.014803,0.000000,-0.014803,7.994509,-0.084331,0.000000,-0.084331,-0.002363,0.009568
2104066638169808854!,great-piquant-bumblebee,0.190000,-0.938040,-0.015642,0.000000,-0.015642,7.943590,-0.083794,0.000000,-0.083794,-0.003228,0.009587
2104066638169808854!,great-piquant-bumblebee,0.200000,-0.859126,-0.016475,0.000000,-0.016475,7.874017,-0.083060,0.000000,-0.083060,-0.003974,0.009603
2104066638169808854!,great-piquant-bumblebee,0.210000,-0.781029,-0.017299,0.000000,-0.017299,7.788378,-0.082157,0.000000,-0.082157,-0.004612,0.009617
2104066638169808854!,great-piquant-bumblebee,0.220000,-0.703892,-0.018112,0.000000,-0.018112,7.688984,-0.081109,0.000000,-0.081109,-0.005154,0.009629
2104066638169808854!,great-piquant-bumblebee,0.230000,-0.627838,-0.018915,0.000000,-0.018915,7.577897,-0.079937,0.000000,-0.079937,-0.005612,0.009639
2104066638169808854!,great-piquant-bumblebee,0.240000,-0.552970,-0.019704,0.000000,-0.019704,7.456953,-0.078661,0.000000,-0.078661,-0.005993,0.009648
2104066638169808854!,great-piquant-bumblebee,0.250000,-0.479374,-0.020481,0.000000,-0.020481,7.327786,-0.077298,0.000000,-0.077298,-0.006307,0.009655
2104066638169808854!,great-piquant-bumblebee,0.260000,-0.407122,-0.021243,0.000000,-0.021243,7.191850,-0.075864,0.000000,-0.075864,-0.006562,0.009660
2104066638169808854!,great-piquant-bumblebee,0.270000,-0.336271,-0.021990,0.000000,-0.021990,7.050433,-0.074373,0.000000,-0.074373,-0.006763,0.009665
2104066638169808854!,great-piquant-bumblebee,0.280000,-0.266867,-0.022722,0.000000,-0.022722,6.904680,-0.072835,0.000000,-0.072835,-0.006917,0.009668
2104066638169808854!,great-piquant-bumblebee,0.290000,-0.198946,-0.023439,0.000000,-0.023439,6.755602,-0.071263,0.000000,-0.071263,-0.007030,0.009671
2104066638169808854!,great-piquant-bumblebee,0.300000,-0.132534,-0.024139,0.000000,-0.024139,6.604093,-0.069664,0.000000,-0.069664,-0.007106,0.009672
2104066638169808854!,great-piquant-bumblebee,0.310000,-0.067649,-0.024824,0.000000,-0.024824,6.450941,-0.068049,0.000000,-0.068049,-0.007150,0.009673
2104066638169808854!,great-piquant-bumblebee,0.320000,-0.004302,-0.025492,0.000000,-0.025492,6.296838,-0.066423,0.000000,-0.066423,-0.007166,0.009674
