ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1445812441212067554!,lush-proficient-bumblebee,0.000000,-1.580880,-0.042226,0.000000,-0.042226,0.000000,0.000000,0.000000,0.000000,-0.057948,-0.055024,-0.001299,0.045028
1445812441212067554!,lush-proficient-bumblebee,0.010000,-1.576066,-0.040622,0.000000,-0.040622,0.962811,0.320761,0.000000,0.320761,-0.050321,-0.048320,-0.001822,0.039093
1445812441212067554!,lush-proficient-bumblebee,0.020000,-1.562238,-0.036015,0.000000,-0.036015,1.801083,0.600032,0.000000,0.600032,-0.043494,-0.042319,-0.002290,0.033781
1445812441212067554!,lush-proficient-bumblebee,0.030000,-1.540567,-0.028796,0.000000,-0.028796,2.527878,0.842165,0.000000,0.842165,-0.037387,-0.036951,-0.002709,0.029030
1445812441212067554!,lush-proficient-bumblebee,0.040000,-1.512102,-0.019313,0.000000,-0.019313,3.154960,1.051077,0.000000,1.051077,-0.031929,-0.032154,-0.003084,0.024783
1445812441212067554!,lush-proficient-bumblebee,0.050000,-1.477785,-0.007880,0.000000,-0.007880,3.692919,1.230299,0.000000,1.230299,-0.027054,-0.027870,-0.003418,0.020990
1445812441212067554!,lush-proficient-bumblebee,0.060000,-1.438458,0.005222,0.000000,0.005222,4.151293,1.383006,0.000000,1.383006,-0.022706,-0.024047,-0.003716,0.017607
1445812441212067554!,lush-proficient-bumblebee,0.070000,-1.394875,0.019742,0.000000,0.019742,4.538665,1.512060,0.000000,1.512060,-0.018831,-0.020641,-0.003982,0.014592
1445812441212067554!,lush-proficient-bumblebee,0.080000,-1.347711,0.035454,0.000000,0.035454,4.862761,1.620033,0.000000,1.620033,-0.015381,-0.017609,-0.004218,0.011908
1445812441212067554!,lush-proficient-bumblebee,0.090000,-1.297571,0.052159,0.000000,0.052159,5.130534,1.709241,0.000000,1.709241,-0.012315,-0.014914,-0.004429,0.009522
