ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2134337353256934571!,talented-steel-butterfly,0.000000,-1.251297,0.547499,-1.996012,-0.119884,-0.999192,-0.040192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024169,-0.633924,0.766720
2134337353256934571!,talented-steel-butterfly,0.010000,-1.247888,0.538619,-1.995674,-0.125320,-0.999082,-0.042836,0.679713,-1.774558,0.068849,-1.086551,0.022658,-0.528456,0.039680,-0.398737,0.457301
2134337353256934571!,talented-steel-butterfly,0.020000,-1.238608,0.515119,-1.994738,-0.139302,-0.998769,-0.049611,1.173732,-2.924939,0.120466,-1.707976,0.041015,-0.825719,0.079074,-0.241459,0.251687
2134337353256934571!,talented-steel-butterfly,0.030000,-1.225062,0.482155,-1.993332,-0.157971,-0.998282,-0.058598,1.529442,-3.663586,0.162026,-2.022432,0.056959,-0.970359,0.102236,-0.134124,0.112865
2134337353256934571!,talented-steel-butterfly,0.040000,-1.208489,0.443178,-1.991555,-0.178761,-0.997650,-0.068523,1.776088,-4.125283,0.193783,-2.133050,0.069616,-1.013566,0.114792,-0.060024,0.018422
2134337353256934571!,talented-steel-butterfly,0.050000,-1.189882,0.400527,-1.989511,-0.199969,-0.996911,-0.078535,1.934428,-4.398629,0.214891,-2.108867,0.077955,-0.989549,0.120531,-0.008637,-0.045868
2134337353256934571!,talented-steel-butterfly,0.060000,-1.170049,0.355799,-1.987311,-0.220467,-0.996114,-0.088072,2.020568,-4.543154,0.225106,-1.996824,0.081477,-0.921530,0.121957,0.026946,-0.089352
2134337353256934571!,talented-steel-butterfly,0.070000,-1.149659,0.310093,-1.985062,-0.239544,-0.995306,-0.096776,2.047649,-4.599384,0.225045,-1.829175,0.080257,-0.825418,0.120702,0.051396,-0.118329
2134337353256934571!,talented-steel-butterfly,0.080000,-1.129253,0.264145,-1.982860,-0.256772,-0.994532,-0.104431,2.026544,-4.595098,0.215978,-1.628190,0.074781,-0.712163,0.117801,0.067955,-0.137136
2134337353256934571!,talented-steel-butterfly,0.090000,-1.109265,0.218452,-1.980785,-0.271907,-0.993831,-0.110909,1.966278,-4.549362,0.199526,-1.409292,0.065765,-0.589307,0.113900,0.078912,-0.148797
